setout,regime,T,rep,family,degree,gamma,occ_alpha,kernel,eps,n_seg,n_true,lam_min,lam_max,far_e970,eff_e970,far_e980,eff_e980,far_e990,eff_e990,far_e995,eff_e995,eff_f001,eff_f010,eff_f100,cos_C,notes
occ_a0.05,heavy,200,7,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.056303549571603426,0.9710327455919395,0.06594724220623502,0.9811083123425692,0.07845433255269321,0.9911838790931989,0.08236658932714618,0.9962216624685138,0.3904282115869018,0.7632241813602015,0.9962216624685138,0.13613494778005988,mu=0.0139
occ_a0.05,heavy,200,7,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.05514705882352941,0.9710327455919395,0.06482593037214886,0.9811083123425692,0.07953216374269007,0.9911838790931989,0.08023255813953488,0.9962216624685138,0.3929471032745592,0.792191435768262,0.9987405541561712,0.13630140903514754,mu=0.0139
occ_a0.05,heavy,200,7,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.06090133982947625,0.9710327455919395,0.08675263774912075,0.9811083123425692,0.5003174603174603,0.9911838790931989,0.6150851581508516,0.9962216624685138,0.48488664987405544,0.9382871536523929,0.9811083123425692,0.13359107306122606,mu=0.00646
occ_a0.05,heavy,200,7,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.9951434600485024,0.9710327455919395,0.9950934697168196,0.9811083123425692,0.9950437060735068,0.9911838790931989,0.995018734846815,0.9962216624685138,0.0,0.0,0.0,0.9569858292038969,
occ_a0.05,heavy,200,7,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.6577896138482024,0.9710327455919395,0.6563740626378474,0.9811083123425692,0.7236657303370787,0.9911838790931989,0.9901179351356754,0.9962216624685138,0.0,0.0,0.0,0.5176008509981882,
occ_a0.05,heavy,200,7,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.9949434001862613,0.9710327455919395,0.9949568516252663,0.9811083123425692,0.9949843859537314,0.9911838790931989,0.994982970005645,0.9962216624685138,0.0,0.0,0.0,0.9966221506616078,
occ_a0.05,heavy,200,7,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,158801,794,1.5595383751085892,44.00267213186481,0.9950423745161332,0.9710327455919395,0.9949925434536666,0.9811083123425692,0.9950082455917798,0.9911838790931989,0.9950094322361656,0.9962216624685138,0.0,0.0,0.0,0.9659912140575801,
occ_a0.05,heavy,200,8,classical_invA,,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.12211981566820276,0.9707006369426752,0.12100456621004566,0.9808917197452229,0.5874867444326617,0.9910828025477707,0.9819853025870211,0.9961783439490446,0.0,0.0,0.5082802547770701,0.9999999999999999,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,8,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.12614678899082568,0.9707006369426752,0.21267893660531698,0.9808917197452229,0.5006418485237484,0.9910828025477707,0.9540837296694263,0.9961783439490446,0.0012738853503184713,0.3910828025477707,0.9630573248407643,0.13546066883957103,mu=0.00646
occ_a0.05,heavy,200,8,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.1340909090909091,0.9707006369426752,0.23076923076923078,0.9808917197452229,0.8702468312208139,0.9910828025477707,0.9291987324581259,0.9961783439490446,0.011464968152866241,0.32101910828025476,0.9579617834394905,0.14388500754571132,mu=0.03
occ_a0.05,heavy,200,8,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.10981308411214953,0.9707006369426752,0.16846652267818574,0.9808917197452229,0.8697689989956479,0.9910828025477707,0.8788723667905824,0.9961783439490446,0.011464968152866241,0.2917197452229299,0.9656050955414013,0.1437299180648065,mu=0.03
occ_a0.05,heavy,200,8,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.12110726643598616,0.9707006369426752,0.14634146341463414,0.9808917197452229,0.933882892835897,0.9910828025477707,0.9617977528089887,0.9961783439490446,0.4152866242038217,0.45987261146496816,0.9643312101910828,0.14135457041768862,mu=0.003
occ_a0.05,heavy,200,8,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.9795869163385036,0.9707006369426752,0.9915109420649357,0.9808917197452229,0.9950380754365601,0.9910828025477707,0.9950194889562581,0.9961783439490446,0.0,0.0,0.0,0.8526065803636818,
occ_a0.05,heavy,200,8,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.9916467518800289,0.9707006369426752,0.9934913443332432,0.9808917197452229,0.9934244445007903,0.9910828025477707,0.9934271905862576,0.9961783439490446,0.0,0.0,0.0,0.8097085579657303,
occ_a0.05,heavy,200,8,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.9948867982768108,0.9707006369426752,0.994833567052919,0.9808917197452229,0.9948291904825203,0.9910828025477707,0.9950014701558365,0.9961783439490446,0.0,0.0,0.0,0.9962671707511647,
occ_a0.05,heavy,200,8,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,157015,785,1.1702697213586584,43.90157553765681,0.9949895780593492,0.9707006369426752,0.9950163747686174,0.9808917197452229,0.9949648575533608,0.9910828025477707,0.9950015340560442,0.9961783439490446,0.0,0.0,0.0,0.9627131297210404,
occ_a0.05,heavy,200,9,classical_invA,,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.06593406593406594,0.9708121827411168,0.06529625151148731,0.9809644670050761,0.12148481439820022,0.9911167512690355,0.6379151291512916,0.9961928934010152,0.0025380710659898475,0.0025380710659898475,0.9898477157360406,1.0000000000000002,reference only (tau_abs 0.386)
occ_a0.05,heavy,200,9,fitted_moment,40.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.022988505747126436,0.9708121827411168,0.03855721393034826,0.9809644670050761,0.6255992329817833,0.9911167512690355,0.9336769178776614,0.9961928934010152,0.6560913705583756,0.9581218274111675,0.9873096446700508,0.124331148042494,mu=0.003
occ_a0.05,heavy,200,9,fitted_moment,80.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.01034928848641656,0.9708121827411168,0.023989898989898988,0.9809644670050761,0.04171779141104295,0.9911167512690355,0.895305414777274,0.9961928934010152,0.6421319796954315,0.9695431472081218,0.9923857868020305,0.12146205599600256,mu=0.003
occ_a0.05,heavy,200,9,fitted_moment,84.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.011627906976744186,0.9708121827411168,0.021518987341772152,0.9809644670050761,0.04054054054054054,0.9911167512690355,0.8943330192488895,0.9961928934010152,0.6357868020304569,0.9695431472081218,0.9936548223350253,0.1214925697713305,mu=0.003
occ_a0.05,heavy,200,9,fitted_moment,160.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.012903225806451613,0.9708121827411168,0.027672955974842768,0.9809644670050761,0.7875408052230686,0.9911167512690355,0.851578748345623,0.9961928934010152,0.7956852791878173,0.9682741116751269,0.9885786802030457,0.12731351893821913,mu=0.00646
occ_a0.05,heavy,200,9,comb_prod,40.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.9935327336669822,0.9708121827411168,0.9938079255348975,0.9809644670050761,0.9949730630845182,0.9911167512690355,0.9950190987424018,0.9961928934010152,0.0,0.0,0.46954314720812185,0.9530511777613483,
occ_a0.05,heavy,200,9,comb_prod,44.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.6415182755388941,0.9708121827411168,0.6392907139524032,0.9809644670050761,0.6379230412610106,0.9911167512690355,0.9904010760577158,0.9961928934010152,0.0,0.0,0.4847715736040609,0.37366045804896786,
occ_a0.05,heavy,200,9,normalized_half_comb,40.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.994921667551779,0.9708121827411168,0.9948688333067813,0.9809644670050761,0.9948175870260514,0.9911167512690355,0.9949614890885751,0.9961928934010152,0.0,0.0,0.0,0.9970185694876805,
occ_a0.05,heavy,200,9,normalized_half_comb,44.0,3.0,0.05,step,0.006312668537322595,157608,788,1.505880581610461,43.80088195087647,0.9950126801791523,0.9708121827411168,0.9950381287390556,0.9809644670050761,0.9949870343269404,0.9911167512690355,0.995006107181027,0.9961928934010152,0.0,0.0,0.0,0.970444447117955,
occ_a0.10,heavy,200,0,classical_invA,,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.12471395881006865,0.9708121827411168,0.1235827664399093,0.9809644670050761,0.2119071644803229,0.9911167512690355,0.8378434207808304,0.9961928934010152,0.0012690355329949238,0.0012690355329949238,0.5038071065989848,1.0,reference only (tau_abs 0.418)
occ_a0.10,heavy,200,0,fitted_moment,40.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.205607476635514,0.9708121827411168,0.20799180327868852,0.9809644670050761,0.6726739312657167,0.9911167512690355,0.9906949729146663,0.9961928934010152,0.43147208121827413,0.4733502538071066,0.5266497461928934,0.1307430702690264,mu=0.003
occ_a0.10,heavy,200,0,fitted_moment,80.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.07720144752714113,0.9708121827411168,0.09165687426556991,0.9809644670050761,0.5810085836909872,0.9911167512690355,0.7994891443167306,0.9961928934010152,0.41878172588832485,0.4302030456852792,0.983502538071066,0.14162057398726163,mu=0.139
occ_a0.10,heavy,200,0,fitted_moment,84.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.0783132530120482,0.9708121827411168,0.11858608893956671,0.9809644670050761,0.6550353356890459,0.9911167512690355,0.799181376311077,0.9961928934010152,0.4200507614213198,0.4289340101522843,0.9796954314720813,0.1417765795722102,mu=0.139
occ_a0.10,heavy,200,0,fitted_moment,160.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.08711217183770883,0.9708121827411168,0.1616052060737527,0.9809644670050761,0.5485549132947977,0.9911167512690355,0.9455239417071478,0.9961928934010152,0.4631979695431472,0.46954314720812185,0.9720812182741116,0.14051114265846162,mu=0.003
occ_a0.10,heavy,200,0,comb_prod,40.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.9908955667955965,0.9708121827411168,0.9924814224020543,0.9809644670050761,0.9933993120409733,0.9911167512690355,0.9933661224351824,0.9961928934010152,0.0,0.0,0.24111675126903553,0.8552225321391648,
occ_a0.10,heavy,200,0,comb_prod,44.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.6541591320072333,0.9708121827411168,0.6519585772174696,0.9809644670050761,0.9043009435118246,0.9911167512690355,0.9932976443567874,0.9961928934010152,0.03426395939086294,0.03426395939086294,0.03426395939086294,0.8187311098975142,
occ_a0.10,heavy,200,0,normalized_half_comb,40.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.9946701038110499,0.9708121827411168,0.9949355312123277,0.9809644670050761,0.9949947127247092,0.9911167512690355,0.9949692386567547,0.9961928934010152,0.0,0.0,0.0,0.9964978444396051,
occ_a0.10,heavy,200,0,normalized_half_comb,44.0,3.0,0.1,step,0.006312668537322595,157609,788,0.6957725443607095,83.60047358543424,0.9949878135073512,0.9708121827411168,0.994943449051815,0.9809644670050761,0.9949947127247092,0.9911167512690355,0.9950064883845194,0.9961928934010152,0.0,0.0,0.0,0.9876306468957126,
occ_a0.10,heavy,200,1,classical_invA,,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.107981220657277,0.9706257982120051,0.10801393728222997,0.9808429118773946,0.21616161616161617,0.9910600255427842,0.35855263157894735,0.9961685823754789,0.0,0.0,0.5031928480204342,1.0,reference only (tau_abs 0.418)
occ_a0.10,heavy,200,1,fitted_moment,40.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.14606741573033707,0.9706257982120051,0.2163265306122449,0.9808429118773946,0.43971119133574005,0.9910600255427842,0.965712778583674,0.9961685823754789,0.47509578544061304,0.48020434227330777,0.5312899106002554,0.12747665920303553,mu=0.003
occ_a0.10,heavy,200,1,fitted_moment,80.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.07654921020656136,0.9706257982120051,0.1418994413407821,0.9808429118773946,0.7301808066759388,0.9910600255427842,0.956014210793436,0.9961685823754789,0.4278416347381865,0.9157088122605364,0.9770114942528736,0.13420025166950095,mu=0.003
occ_a0.10,heavy,200,1,fitted_moment,84.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.09631391200951249,0.9706257982120051,0.12027491408934708,0.9808429118773946,0.32463011314186246,0.9910600255427842,0.7677880321524263,0.9961685823754789,0.42017879948914433,0.9016602809706258,0.9706257982120051,0.1329451228495207,mu=0.003
occ_a0.10,heavy,200,1,fitted_moment,160.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.13439635535307518,0.9706257982120051,0.1724137931034483,0.9808429118773946,0.3015301530153015,0.9910600255427842,0.9058993847267462,0.9961685823754789,0.4648786717752235,0.9259259259259259,0.9616858237547893,0.1337603916837532,mu=0.003
occ_a0.10,heavy,200,1,comb_prod,40.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.6714223951578037,0.9706257982120051,0.6695352839931153,0.9808429118773946,0.9902310064832882,0.9910600255427842,0.9922862398386044,0.9961685823754789,0.0,0.0,0.022988505747126436,0.8363992943633521,
occ_a0.10,heavy,200,1,comb_prod,44.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.9951464680976071,0.9706257982120051,0.9950956288514959,0.9808429118773946,0.9950447947995887,0.9910600255427842,0.995019379721213,0.9961685823754789,0.0,0.0,0.24648786717752236,0.9324329781520807,
occ_a0.10,heavy,200,1,normalized_half_comb,40.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.9948216183805293,0.9706257982120051,0.9947962191279601,0.9808429118773946,0.9949071339502527,0.9910600255427842,0.9949794673086083,0.9961685823754789,0.0,0.0,0.0,0.9970608973576252,
occ_a0.10,heavy,200,1,normalized_half_comb,44.0,3.0,0.1,step,0.006312668537322595,156611,783,0.9880622911544854,83.4015829682657,0.9950432411984921,0.9706257982120051,0.9949913914540617,0.9808429118773946,0.9950065314054426,0.9910600255427842,0.9950079361015821,0.9961685823754789,0.0,0.0,0.0,0.9886489521372496,
occ_a0.10,heavy,200,2,classical_invA,,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.12998859749144812,0.9707379134860051,0.1288135593220339,0.9809160305343512,0.4605263157894737,0.9910941475826972,0.6311822892133773,0.9961832061068703,0.0,0.0,0.5063613231552163,1.0,reference only (tau_abs 0.418)
occ_a0.10,heavy,200,2,fitted_moment,40.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.2035490605427975,0.9707379134860051,0.22745490981963928,0.9809160305343512,0.4761264290517821,0.9910941475826972,0.9904691189716873,0.9961832061068703,0.07888040712468193,0.07888040712468193,0.5190839694656488,0.13297230244542832,mu=0.003
occ_a0.10,heavy,200,2,fitted_moment,80.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.08182912154031288,0.9707379134860051,0.09187279151943463,0.9809160305343512,0.3154657293497364,0.9910941475826972,0.8422643029814666,0.9961832061068703,0.002544529262086514,0.002544529262086514,0.9809160305343512,0.15540166736293148,mu=1.39
occ_a0.10,heavy,200,2,fitted_moment,84.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.08403361344537816,0.9707379134860051,0.09507042253521127,0.9809160305343512,0.4928385416666667,0.9910941475826972,0.8364320033423857,0.9961832061068703,0.001272264631043257,0.001272264631043257,0.9809160305343512,0.14363944536743675,mu=0.139
occ_a0.10,heavy,200,2,fitted_moment,160.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.10235294117647059,0.9707379134860051,0.13950892857142858,0.9809160305343512,0.3069395017793594,0.9910941475826972,0.8439928272564255,0.9961832061068703,0.003816793893129771,0.8486005089058524,0.9643765903307888,0.1414536456390189,mu=0.03
occ_a0.10,heavy,200,2,comb_prod,40.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.9943884680444216,0.9707379134860051,0.9948239401161425,0.9809160305343512,0.9948853302868549,0.9910941475826972,0.9948761909747671,0.9961832061068703,0.0,0.0,0.0,0.8871486411973528,
occ_a0.10,heavy,200,2,comb_prod,44.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.9951458472500556,0.9707379134860051,0.9950952014402678,0.9809160305343512,0.9950445923079859,0.9910941475826972,0.9950192740735087,0.9961832061068703,0.002544529262086514,0.002544529262086514,0.2684478371501272,0.9089708709600994,
occ_a0.10,heavy,200,2,normalized_half_comb,40.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.994612495057335,0.9707379134860051,0.9946852144181654,0.9809160305343512,0.9948726049667937,0.9910941475826972,0.9949699998715198,0.9961832061068703,0.0,0.0,0.0,0.9973265725332563,
occ_a0.10,heavy,200,2,normalized_half_comb,44.0,3.0,0.1,step,0.006312668537322595,157212,786,0.8945922765815162,83.80088637236365,0.9949830356908025,0.9707379134860051,0.9949306998395708,0.9809160305343512,0.9949956959130446,0.9910941475826972,0.9949701291192908,0.9961832061068703,0.0,0.0,0.0,0.9905968340093888,
occ_a0.10,heavy,200,3,classical_invA,,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.1404494382022472,0.9708121827411168,0.14015572858731926,0.9809644670050761,0.21743486973947895,0.9911167512690355,0.21734795613160518,0.9961928934010152,0.0025380710659898475,0.0025380710659898475,0.5025380710659898,1.0,reference only (tau_abs 0.418)
occ_a0.10,heavy,200,3,fitted_moment,40.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.47350309704060567,0.9708121827411168,0.8054856567689985,0.9809644670050761,0.9675489259151535,0.9911167512690355,0.9898612869062072,0.9961928934010152,0.08629441624365482,0.08629441624365482,0.5063451776649747,0.13389578474209915,mu=0.003
occ_a0.10,heavy,200,3,fitted_moment,80.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.08711217183770883,0.9708121827411168,0.10635838150289018,0.9809644670050761,0.4460992907801418,0.9911167512690355,0.9163023776522017,0.9961928934010152,0.03680203045685279,0.03680203045685279,0.9784263959390863,0.14425586437961258,mu=0.003
occ_a0.10,heavy,200,3,fitted_moment,84.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.08711217183770883,0.9708121827411168,0.09058823529411765,0.9809644670050761,0.5170068027210885,0.9911167512690355,0.8610619469026549,0.9961928934010152,0.050761421319796954,0.050761421319796954,0.9873096446700508,0.14895441772038662,mu=0.003
occ_a0.10,heavy,200,3,fitted_moment,160.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.15469613259668508,0.9708121827411168,0.1776595744680851,0.9809644670050761,0.2821691176470588,0.9911167512690355,0.6881207787048073,0.9961928934010152,0.013959390862944163,0.8845177664974619,0.9517766497461929,0.1411412247486329,mu=0.003
occ_a0.10,heavy,200,3,comb_prod,40.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.6538461538461539,0.9708121827411168,0.6522717049032839,0.9809644670050761,0.9808037360206464,0.9911167512690355,0.9947284302138175,0.9961928934010152,0.0,0.0,0.0,0.6572541376699675,
occ_a0.10,heavy,200,3,comb_prod,44.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.9951454154318676,0.9708121827411168,0.9950949286765826,0.9809644670050761,0.9950444476875147,0.9911167512690355,0.995019193553504,0.9961928934010152,0.0,0.0,0.0,0.9600399702237387,
occ_a0.10,heavy,200,3,normalized_half_comb,40.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.9947273742323677,0.9708121827411168,0.9949513751461359,0.9809644670050761,0.9948993919761754,0.9911167512690355,0.9949750030406033,0.9961928934010152,0.0,0.0,0.0,0.9973372251727127,
occ_a0.10,heavy,200,3,normalized_half_comb,44.0,3.0,0.1,step,0.006312668537322595,157608,788,1.0337562762419605,83.60155283613503,0.9950061362508813,0.9708121827411168,0.9950128388753403,0.9809644670050761,0.995000480107544,0.9911167512690355,0.9949750030406033,0.9961928934010152,0.0,0.0,0.0,0.9894744127086169,
occ_a0.10,heavy,200,4,classical_invA,,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.1515486725663717,0.970886075949367,0.15021929824561403,0.9810126582278481,0.15715823466092574,0.9911392405063291,0.23814133591481124,0.9962025316455696,0.0012658227848101266,0.0012658227848101266,0.5151898734177215,1.0,reference only (tau_abs 0.418)
occ_a0.10,heavy,200,4,fitted_moment,40.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.2189409368635438,0.970886075949367,0.22808764940239043,0.9810126582278481,0.25,0.9911392405063291,0.6514614703277236,0.9962025316455696,0.056962025316455694,0.056962025316455694,0.5151898734177215,0.14307724133286118,mu=0.003
occ_a0.10,heavy,200,4,fitted_moment,80.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.09551886792452831,0.970886075949367,0.09883720930232558,0.9810126582278481,0.1498371335504886,0.9911392405063291,0.8914632464487657,0.9962025316455696,0.002531645569620253,0.002531645569620253,0.9810126582278481,0.1874347357560748,mu=3
occ_a0.10,heavy,200,4,fitted_moment,84.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.09445100354191263,0.970886075949367,0.09988385598141696,0.9810126582278481,0.15075921908893708,0.9911392405063291,0.8406560032395222,0.9962025316455696,0.002531645569620253,0.002531645569620253,0.9810126582278481,0.18796385734218038,mu=3
occ_a0.10,heavy,200,4,fitted_moment,160.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.09870740305522914,0.970886075949367,0.11123853211009174,0.9810126582278481,0.2224428997020854,0.9911392405063291,0.9177294584988501,0.9962025316455696,0.0037974683544303796,0.43544303797468353,0.9734177215189873,0.14470304827811728,mu=0.003
occ_a0.10,heavy,200,4,comb_prod,40.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.9935358268579231,0.970886075949367,0.9934695046935301,0.9810126582278481,0.9934034271849568,0.9911392405063291,0.993370454296569,0.9962025316455696,0.0,0.0,0.25949367088607594,0.836446962466271,
occ_a0.10,heavy,200,4,comb_prod,44.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.6458910433979687,0.970886075949367,0.6456332876085963,0.9810126582278481,0.9892479024484023,0.9911392405063291,0.9940844858689116,0.9962025316455696,0.0,0.0,0.0,0.5325893672398462,
occ_a0.10,heavy,200,4,normalized_half_comb,40.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.9947586376558059,0.970886075949367,0.9949003092715668,0.9810126582278481,0.9949243514449069,0.9911392405063291,0.9948985875504793,0.9962025316455696,0.0012658227848101266,0.0012658227848101266,0.0012658227848101266,0.9948796094589668,
occ_a0.10,heavy,200,4,normalized_half_comb,44.0,3.0,0.1,step,0.006312668537322595,158006,790,0.582940078105152,83.80100063419701,0.9950310961388961,0.970886075949367,0.9950116823181838,0.9810126582278481,0.9949604819401179,0.9911392405063291,0.9949931927779828,0.9962025316455696,0.0012658227848101266,0.0012658227848101266,0.0012658227848101266,0.986965344165853,
occ_a0.10,heavy,200,5,classical_invA,,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.10259433962264151,0.9706632653061225,0.10163551401869159,0.9808673469387755,0.10586881472957423,0.9910714285714286,0.6489887640449438,0.9961734693877551,0.0012755102040816326,0.0012755102040816326,0.4987244897959184,1.0,reference only (tau_abs 0.418)
occ_a0.10,heavy,200,5,fitted_moment,40.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.0546583850931677,0.9706632653061225,0.05759803921568627,0.9808673469387755,0.075,0.9910714285714286,0.8482611229842627,0.9961734693877551,0.0,0.5841836734693877,0.9910714285714286,0.139580624166529,mu=0.139
occ_a0.10,heavy,200,5,fitted_moment,80.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.057001239157372985,0.9706632653061225,0.0587515299877601,0.9808673469387755,0.060459492140266025,0.9910714285714286,0.7588761963569003,0.9961734693877551,0.0,0.9081632653061225,0.9923469387755102,0.13834347034607633,mu=0.646
occ_a0.10,heavy,200,5,fitted_moment,84.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.05583126550868486,0.9706632653061225,0.0587515299877601,0.9808673469387755,0.060459492140266025,0.9910714285714286,0.7595443349753694,0.9961734693877551,0.0,0.9081632653061225,0.9923469387755102,0.13883928525244654,mu=0.646
occ_a0.10,heavy,200,5,fitted_moment,160.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.14972067039106146,0.9706632653061225,0.6256085686465434,0.9808673469387755,0.9411006670709521,0.9910714285714286,0.949861975990242,0.9961734693877551,0.8775510204081632,0.9400510204081632,0.9540816326530612,0.13884141691469246,mu=0.003
occ_a0.10,heavy,200,5,comb_prod,40.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.6525114155251142,0.9706632653061225,0.6504545454545455,0.9808673469387755,0.6495263870094723,0.9910714285714286,0.9840582964217918,0.9961734693877551,0.0,0.0,0.4872448979591837,0.8158403018690477,
occ_a0.10,heavy,200,5,comb_prod,44.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.9951324037354484,0.9706632653061225,0.995081547809402,0.9808673469387755,0.9950309844022792,0.9910714285714286,0.9950065215723383,0.9961734693877551,0.0012755102040816326,0.0012755102040816326,0.0012755102040816326,0.9614050376142752,
occ_a0.10,heavy,200,5,normalized_half_comb,40.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.9946138765225885,0.9706632653061225,0.9949089705395564,0.9808673469387755,0.9948562803691298,0.9910714285714286,0.9948299373767062,0.9961734693877551,0.0,0.0,0.0,0.9978393690199442,
occ_a0.10,heavy,200,5,normalized_half_comb,44.0,3.0,0.1,step,0.006312668537322595,156814,784,1.376935177384007,83.40149263710471,0.9949615995762712,0.9706632653061225,0.9949108235994838,0.9808673469387755,0.9949971669928918,0.9910714285714286,0.994971606639282,0.9961734693877551,0.0,0.0,0.0,0.9904055881703295,
