setout,regime,T,rep,family,degree,gamma,occ_alpha,fork_beta,eps,n_seg,n_true,lam_min,lam_max,far_e970,eff_e970,far_e980,eff_e980,far_e990,eff_e990,far_e995,eff_e995,far_e999,eff_e999,eff_f001,eff_f010,eff_f100,notes,eff_fixed_tau,far_fixed_tau
occ0.05_fork0.5,clean_eps2mrad,700,1,onebqf_cos,1.0,3.0,0.05,0.5,0.002,1960000,2800,2.0629280902243994,144.03568142016846,0.9986120820404643,0.97,0.998597796537416,0.98,0.9985835469680394,0.99,0.9985771267766763,0.995,0.9985712126411426,0.9992857142857143,0.0,0.0,0.0,,,
occ0.05_fork0.5,clean_eps2mrad,700,2,classical_invA,,3.0,0.05,0.5,0.002,1960000,2800,1.855622631946095,144.0346976258461,0.04668304668304668,0.97,0.04722222222222222,0.98,0.047095221725678926,0.99,0.046869654464591175,0.995,0.04667802385008518,0.9992857142857143,0.0017857142857142857,0.5042857142857143,1.0,fixed-tau 0.386,0.0,0.0
occ0.05_fork0.5,clean_eps2mrad,700,2,fitted_moment,40.0,3.0,0.05,0.5,0.002,1960000,2800,1.855622631946095,144.0346976258461,0.015228426395939087,0.97,0.01507537688442211,0.98,0.014925373134328358,0.99,0.01519971721456345,0.995,0.015482054890921885,0.9992857142857143,0.018571428571428572,0.5139285714285714,1.0,mu=1.39,,
occ0.05_fork0.5,clean_eps2mrad,700,2,comb_prod,40.0,3.0,0.05,0.5,0.002,1960000,2800,1.855622631946095,144.0346976258461,0.8607322325915291,0.97,0.8594982078853046,0.98,0.8582677165354331,0.99,0.9472538291145232,0.995,0.9938381173444444,0.9992857142857143,0.005357142857142857,0.005357142857142857,0.5028571428571429,,,
occ0.05_fork0.5,clean_eps2mrad,700,2,onebqf_cos,1.0,3.0,0.05,0.5,0.002,1960000,2800,1.855622631946095,144.0346976258461,0.9986124805231296,0.97,0.9985982685756233,0.98,0.9985840744127127,0.99,0.9985772771863384,0.995,0.9985712009673756,0.9992857142857143,0.0,0.0,0.0,,,
base,clean_eps2mrad,1000,0,classical_invA,,3.0,0.0,0.0,0.002,4000000,4000,1.387004483864151,6.612995516135848,0.10833704859563086,1.0,0.10833704859563086,1.0,0.10833704859563086,1.0,0.10833704859563086,1.0,0.10833704859563086,1.0,0.0,0.0,0.503,fixed-tau 0.350,1.0,0.21966445571595786
base,clean_eps2mrad,1000,0,fitted_moment,40.0,3.0,0.0,0.0,0.002,4000000,4000,1.387004483864151,6.612995516135848,0.006113092205807438,0.9755,0.028361858190709046,0.9935,0.028361858190709046,0.9935,0.039846375420067214,1.0,0.039846375420067214,1.0,0.05325,0.9765,1.0,mu=0.003,,
base,clean_eps2mrad,1000,0,comb_prod,40.0,3.0,0.0,0.0,0.002,4000000,4000,1.387004483864151,6.612995516135848,0.21494391025641027,0.97975,0.21490086120568797,0.98,0.9990048609103488,0.9905,0.9990034927753226,0.9965,0.9990002492501869,0.99975,0.0,0.912,0.92875,,,
base,clean_eps2mrad,1000,0,onebqf_cos,1.0,3.0,0.0,0.0,0.002,4000000,4000,1.387004483864151,6.612995516135848,0.22107765451664024,0.983,0.22107765451664024,0.983,0.2186400937866354,0.99975,0.2186400937866354,0.99975,0.2186400937866354,0.99975,0.00225,0.00225,0.527,,,
base,clean_eps2mrad,1000,1,classical_invA,,3.0,0.0,0.0,0.002,4000000,4000,0.9244676698560067,7.075532330143983,0.11150599733451799,1.0,0.11150599733451799,1.0,0.11150599733451799,1.0,0.11150599733451799,1.0,0.11150599733451799,1.0,0.0,0.0,0.508,fixed-tau 0.350,1.0,0.2236024844720497
base,clean_eps2mrad,1000,1,fitted_moment,40.0,3.0,0.0,0.0,0.002,4000000,4000,0.9244676698560067,7.075532330143983,0.009863429438543247,0.97875,0.013832997987927566,0.98025,0.030140982012639768,0.9975,0.030140982012639768,0.9975,0.03288201160541586,1.0,0.00325,0.97975,1.0,mu=1.39,,
base,clean_eps2mrad,1000,1,comb_prod,40.0,3.0,0.0,0.0,0.002,4000000,4000,0.9244676698560067,7.075532330143983,0.2177742193755004,0.977,0.21896792189679218,0.98,0.21970443349753693,0.99,0.9990004937259636,0.995,0.9990009985014977,0.999,0.0,0.908,0.908,,,
base,clean_eps2mrad,1000,1,onebqf_cos,1.0,3.0,0.0,0.0,0.002,4000000,4000,0.9244676698560067,7.075532330143983,0.2259653270291568,0.98225,0.2259653270291568,0.98225,0.22308589195491643,0.9995,0.22308589195491643,0.9995,0.22308589195491643,0.9995,0.00325,0.00325,0.52825,,,
base,clean_eps2mrad,1000,2,classical_invA,,3.0,0.0,0.0,0.002,4000000,4000,0.7639320225002143,7.236067977499792,0.09317615053275902,1.0,0.09317615053275902,1.0,0.09317615053275902,1.0,0.09317615053275902,1.0,0.09317615053275902,1.0,0.0,0.0,1.0,fixed-tau 0.350,1.0,0.1946849204751359
base,clean_eps2mrad,1000,2,fitted_moment,40.0,3.0,0.0,0.0,0.002,4000000,4000,0.7639320225002143,7.236067977499792,0.004106776180698152,0.97,0.006317917614354309,0.983,0.025597269624573378,0.99925,0.025597269624573378,0.99925,0.025597269624573378,0.99925,0.02475,0.98625,1.0,mu=0.3,,
base,clean_eps2mrad,1000,2,comb_prod,40.0,3.0,0.0,0.0,0.002,4000000,4000,0.7639320225002143,7.236067977499792,0.18227635447291055,0.9735,0.18778373916632274,0.984,0.19117647058823528,0.99,0.19331306990881458,0.99525,0.999000999000999,0.999,0.0,0.942,0.9525,,,
base,clean_eps2mrad,1000,2,onebqf_cos,1.0,3.0,0.0,0.0,0.002,4000000,4000,0.7639320225002143,7.236067977499792,0.19524100061012814,0.98925,0.19524100061012814,0.98925,0.19358741681790684,0.99975,0.19358741681790684,0.99975,0.19358741681790684,0.99975,0.00275,0.00275,0.51825,,,
occ_a0.05,clean_eps2mrad,1000,0,classical_invA,,3.0,0.05,0.0,0.002,4000000,4000,1.3970149090050579,204.00782996962928,0.10968334098210188,0.97,0.10868576625738972,0.98,0.10770617395223074,0.99,0.10742318905584211,0.995,0.10743801652892562,0.999,0.0,0.0,0.503,fixed-tau 0.386,0.0,0.0
occ_a0.05,clean_eps2mrad,1000,0,fitted_moment,40.0,3.0,0.05,0.0,0.002,4000000,4000,1.3970149090050579,204.00782996962928,0.10804597701149425,0.97,0.1070615034168565,0.98,0.10609480812641084,0.99,0.10561797752808989,0.995,0.10543989254533244,0.999,0.00025,0.50225,0.5435,mu=0.003,,
occ_a0.05,clean_eps2mrad,1000,0,comb_prod,40.0,3.0,0.05,0.0,0.002,4000000,4000,1.3970149090050579,204.00782996962928,0.9990252833461118,0.97,0.9990152446162519,0.98,0.9990052063380415,0.99,0.9990001874020599,0.995,0.9989961746113568,0.999,0.0,0.0,0.025,,,
occ_a0.05,clean_eps2mrad,1000,0,onebqf_cos,1.0,3.0,0.05,0.0,0.002,4000000,4000,1.3970149090050579,204.00782996962928,0.9987030334309847,0.97,0.998689680161624,0.98,0.9986763272493412,0.99,0.9986696509270996,0.995,0.9986643099335765,0.999,0.0,0.0,0.27475,,,
occ_a0.05,clean_eps2mrad,1000,1,classical_invA,,3.0,0.05,0.0,0.002,4000000,4000,0.9362686850153309,204.0076137304237,0.11395295729618635,0.97,0.11312217194570136,0.98,0.11230665770006724,0.99,0.11180540058022763,0.995,0.1114076050700467,0.999,0.0,0.0,0.508,fixed-tau 0.386,0.0,0.0
occ_a0.05,clean_eps2mrad,1000,1,fitted_moment,40.0,3.0,0.05,0.0,0.002,4000000,4000,0.9362686850153309,204.0076137304237,0.03434544549527128,0.97,0.034482758620689655,0.98,0.03485254691689008,0.99,0.03491755577109602,0.995,0.10982401425707285,0.999,0.004,0.02475,0.9985,mu=0.646,,
occ_a0.05,clean_eps2mrad,1000,1,comb_prod,40.0,3.0,0.05,0.0,0.002,4000000,4000,0.9362686850153309,204.0076137304237,0.9990299645937076,0.97,0.9990199740293118,0.98,0.9990099836647305,0.99,0.9990049885573684,0.995,0.9990009927571974,0.999,0.0005,0.0005,0.0265,,,
occ_a0.05,clean_eps2mrad,1000,1,onebqf_cos,1.0,3.0,0.05,0.0,0.002,4000000,4000,0.9362686850153309,204.0076137304237,0.9987031600113373,0.97,0.998689808043509,0.98,0.9986764564326891,0.99,0.9986697807611528,0.995,0.9986644402881815,0.999,0.0,0.0,0.2765,,,
occ_a0.05,clean_eps2mrad,1000,2,classical_invA,,3.0,0.05,0.0,0.002,4000000,4000,0.776427329443071,204.00741570851375,0.09430438842203548,0.97,0.09343200740055504,0.98,0.0929912963811269,0.99,0.09277410531114658,0.995,0.09284903518728717,0.999,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0
occ_a0.05,clean_eps2mrad,1000,2,fitted_moment,40.0,3.0,0.05,0.0,0.002,4000000,4000,0.776427329443071,204.00741570851375,0.030726954783912065,0.97,0.030422953252535245,0.98,0.030599755201958383,0.99,0.03092281470659849,0.995,0.03080281348532622,0.999,0.00075,0.00075,1.0,mu=1.39,,
occ_a0.05,clean_eps2mrad,1000,2,comb_prod,40.0,3.0,0.05,0.0,0.002,4000000,4000,0.776427329443071,204.00741570851375,0.9990299597433293,0.97,0.9990199693740429,0.98,0.999009980199604,0.99,0.9990049898011455,0.995,0.9990009975024937,0.999,0.00025,0.00025,0.01575,,,
occ_a0.05,clean_eps2mrad,1000,2,onebqf_cos,1.0,3.0,0.05,0.0,0.002,4000000,4000,0.776427329443071,204.00741570851375,0.9987032531968318,0.97,0.9986899021871615,0.98,0.9986765515344482,0.99,0.9986698767864758,0.995,0.9986645366985047,0.999,0.0,0.0,0.27125,,,
fork_b0.5,clean_eps2mrad,1000,0,classical_invA,,3.0,0.0,0.5,0.002,4000000,4000,1.8967669217072847,7.556819392103102,0.08284440272236564,0.977,0.14738646101113967,0.995,0.14738646101113967,0.995,0.14738646101113967,0.995,0.8291317723466074,0.99975,0.001,0.5015,0.97875,fixed-tau 0.350,0.97875,0.13709499669385056
fork_b0.5,clean_eps2mrad,1000,0,fitted_moment,40.0,3.0,0.0,0.5,0.002,4000000,4000,1.8967669217072847,7.556819392103102,0.0038148524923702952,0.97925,0.006588950836289914,0.98,0.028501827040194883,0.997,0.028501827040194883,0.997,0.03218780251694095,0.99975,0.00075,0.98125,1.0,mu=0.646,,
fork_b0.5,clean_eps2mrad,1000,0,comb_prod,40.0,3.0,0.0,0.5,0.002,4000000,4000,1.8967669217072847,7.556819392103102,0.016476552598225603,0.97,0.11737089201877934,0.987,0.9811485856683597,0.991,0.9811027133713841,0.99575,0.9989948828570682,0.999,0.0,0.95425,0.97125,,,
fork_b0.5,clean_eps2mrad,1000,0,onebqf_cos,1.0,3.0,0.0,0.5,0.002,4000000,4000,1.8967669217072847,7.556819392103102,0.13076588337684944,0.99875,0.13076588337684944,0.99875,0.13076588337684944,0.99875,0.13076588337684944,0.99875,0.1914678528103518,0.99975,0.003,0.50375,0.52825,,,
fork_b0.5,clean_eps2mrad,1000,1,classical_invA,,3.0,0.0,0.5,0.002,4000000,4000,1.758527001337686,8.064673193138807,0.08798882681564246,0.9795,0.08811904208323645,0.9805,0.14913590783016856,0.997,0.14913590783016856,0.997,0.8245005488474204,0.99925,0.002,0.50125,0.9805,fixed-tau 0.350,0.9805,0.13972362360166704
fork_b0.5,clean_eps2mrad,1000,1,fitted_moment,40.0,3.0,0.0,0.5,0.002,4000000,4000,1.758527001337686,8.064673193138807,0.006868481302467566,0.976,0.02713273038376925,0.995,0.02713273038376925,0.995,0.02713273038376925,0.995,0.034541062801932365,0.99925,0.017,0.979,1.0,mu=0.646,,
fork_b0.5,clean_eps2mrad,1000,1,comb_prod,40.0,3.0,0.0,0.5,0.002,4000000,4000,1.758527001337686,8.064673193138807,0.044514716613962536,0.982,0.044514716613962536,0.982,0.9840961939300473,0.99,0.9840573614532636,0.995,0.9840104356315998,0.999,0.0,0.964,0.982,,,
fork_b0.5,clean_eps2mrad,1000,1,onebqf_cos,1.0,3.0,0.0,0.5,0.002,4000000,4000,1.758527001337686,8.064673193138807,0.12614779186707478,0.99925,0.12614779186707478,0.99925,0.12614779186707478,0.99925,0.12614779186707478,0.99925,0.12614779186707478,0.99925,0.0035,0.50475,0.53025,,,
fork_b0.5,clean_eps2mrad,1000,2,classical_invA,,3.0,0.0,0.5,0.002,4000000,4000,1.763932022500259,8.236067977499788,0.07914338919925512,0.989,0.07914338919925512,0.989,0.13412784398699892,0.999,0.13412784398699892,0.999,0.13412784398699892,0.999,0.00025,0.00025,0.98925,fixed-tau 0.350,0.98925,0.1270681667769689
fork_b0.5,clean_eps2mrad,1000,2,fitted_moment,40.0,3.0,0.0,0.5,0.002,4000000,4000,1.763932022500259,8.236067977499788,0.005638134290107637,0.97,0.005580923389142567,0.98,0.02073050345508391,0.992,0.026624328285295554,0.99625,0.034549408069582024,0.999,0.001,0.98175,1.0,mu=0.3,,
fork_b0.5,clean_eps2mrad,1000,2,comb_prod,40.0,3.0,0.0,0.5,0.002,4000000,4000,1.763932022500259,8.236067977499788,0.008403361344537815,0.9735,0.05812006696962449,0.9845,0.979047205941474,0.99025,0.9789850519301544,0.995,0.9789532991769829,0.99925,0.0,0.974,0.9845,,,
fork_b0.5,clean_eps2mrad,1000,2,onebqf_cos,1.0,3.0,0.0,0.5,0.002,4000000,4000,1.763932022500259,8.236067977499788,0.10566375643608686,0.99875,0.10566375643608686,0.99875,0.10566375643608686,0.99875,0.10566375643608686,0.99875,0.16279069767441862,0.999,0.0035,0.0035,0.51825,,,
occ0.05_fork0.5,clean_eps2mrad,1000,0,classical_invA,,3.0,0.05,0.5,0.002,4000000,4000,1.9019906942639937,204.06637314200063,0.12375790424570912,0.97,0.12363067292644757,0.98,0.1227292866637129,0.99,0.12373403786878027,0.995,0.1242603550295858,0.999,0.00025,0.5035,0.505,fixed-tau 0.386,0.0,0.0
occ0.05_fork0.5,clean_eps2mrad,1000,0,fitted_moment,40.0,3.0,0.05,0.5,0.002,4000000,4000,1.9019906942639937,204.06637314200063,0.033623910336239106,0.97,0.03329223181257707,0.98,0.033203125,0.99,0.03304178814382896,0.995,0.033849129593810444,0.999,0.0005,0.509,1.0,mu=0.646,,
occ0.05_fork0.5,clean_eps2mrad,1000,0,comb_prod,40.0,3.0,0.05,0.5,0.002,4000000,4000,1.9019906942639937,204.06637314200063,0.9990299447068482,0.97,0.9990199578581879,0.98,0.9990099735167915,0.99,0.999004980099602,0.995,0.9990009915084278,0.999,0.0,0.0,0.0085,,,
occ0.05_fork0.5,clean_eps2mrad,1000,0,onebqf_cos,1.0,3.0,0.05,0.5,0.002,4000000,4000,1.9019906942639937,204.06637314200063,0.998707048949194,0.97,0.9986946200028838,0.98,0.9986813920105009,0.99,0.9986767081686007,0.995,0.9989686858332121,0.999,0.0025,0.0025,0.279,,,
occ0.05_fork0.5,clean_eps2mrad,1000,1,classical_invA,,3.0,0.05,0.5,0.002,4000000,4000,1.7626282253107033,204.0660406961327,0.12296564195298372,0.97,0.12225705329153605,0.98,0.12136676281340138,0.99,0.12121881209980129,0.995,0.12310730743910467,0.999,0.00125,0.00125,0.5085,fixed-tau 0.386,0.0,0.0
occ0.05_fork0.5,clean_eps2mrad,1000,1,fitted_moment,40.0,3.0,0.05,0.5,0.002,4000000,4000,1.7626282253107033,204.0660406961327,0.04315659679408138,0.97,0.043202343177935074,0.98,0.04370924897367785,0.99,0.045105566218809984,0.995,0.048797905260652225,0.999,0.05075,0.5075,1.0,mu=6.46,,
occ0.05_fork0.5,clean_eps2mrad,1000,1,comb_prod,40.0,3.0,0.05,0.5,0.002,4000000,4000,1.7626282253107033,204.0660406961327,0.9990270680696278,0.97,0.9990171310054048,0.98,0.9990073013487165,0.99,0.9990034670832408,0.995,0.9990009525452459,0.999,0.00425,0.00425,0.00425,,,
occ0.05_fork0.5,clean_eps2mrad,1000,1,onebqf_cos,1.0,3.0,0.05,0.5,0.002,4000000,4000,1.7626282253107033,204.0660406961327,0.9987070502417617,0.97,0.9986944030524324,0.98,0.9986813472235866,0.99,0.9986751422058416,0.995,0.9989677323357846,0.999,0.002,0.002,0.29175,,,
occ0.05_fork0.5,clean_eps2mrad,1000,2,classical_invA,,3.0,0.05,0.5,0.002,4000000,4000,1.77456638755921,204.0468044742093,0.1022674687644609,0.97,0.10174152153987168,0.98,0.10102156640181612,0.99,0.1011743450767841,0.995,0.10161870503597123,0.999,0.0,0.0,0.50725,fixed-tau 0.386,0.0,0.0
occ0.05_fork0.5,clean_eps2mrad,1000,2,fitted_moment,40.0,3.0,0.05,0.5,0.002,4000000,4000,1.77456638755921,204.0468044742093,0.029514757378689346,0.97,0.02922238732045567,0.98,0.029411764705882353,0.99,0.029978064830611748,0.995,0.035015696691620385,0.999,0.02575,0.0265,1.0,mu=30,,
occ0.05_fork0.5,clean_eps2mrad,1000,2,comb_prod,40.0,3.0,0.05,0.5,0.002,4000000,4000,1.77456638755921,204.0468044742093,0.9990256666524368,0.97,0.9990156328551619,0.98,0.9990056015269541,0.99,0.9990006269935671,0.995,0.9989978238532469,0.999,0.00225,0.00225,0.00225,,,
occ0.05_fork0.5,clean_eps2mrad,1000,2,onebqf_cos,1.0,3.0,0.05,0.5,0.002,4000000,4000,1.77456638755921,204.0468044742093,0.998707063598142,0.97,0.9986937752726994,0.98,0.9986819669446629,0.99,0.9986753582689928,0.995,0.9986717072650233,0.999,0.00025,0.00025,0.5055,,,
