setout,regime,T,rep,family,degree,gamma,occ_alpha,eps_scale,kernel,fork_beta,eps,lam_min,lam_max,far_e990,eff_e990,far_e995,eff_e995,far_e999,eff_e999,eff_f001,eff_f010,cos_C,notes,eff_fixed_tau,far_fixed_tau,tau_fixed
base,heavy,700,0,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.4203133967030266,7.57968660329702,0.9985848210222471,0.9905351292318894,0.9985782986176112,0.9952675646159447,0.9985725933768332,0.9992719330178377,0.0,0.0,0.8172063254467183,,,,
base,heavy,700,0,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.4203133967030266,7.57968660329702,0.9546598656465136,0.9901710957408082,0.9985731029913877,0.9989078995267565,0.9985720741169454,0.9996359665089188,0.0,0.0,0.2213867445011231,,,,
base,heavy,700,1,classical_invA,,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.3284478167882509,7.671552183211462,0.957309813259807,0.9963436928702011,0.957309813259807,0.9963436928702011,0.9985716322509248,1.0,0.0,0.0,1.0000000000000002,fixed-tau 0.350,0.9893967093235831,0.8735868448098664,0.35
base,heavy,700,1,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.3284478167882509,7.671552183211462,0.9573241422528591,0.9959780621572212,0.9573241422528591,0.9959780621572212,0.9985716322509248,1.0,0.0014625228519195613,0.0014625228519195613,0.10915193637478765,mu=0.003,,,
base,heavy,700,1,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.3284478167882509,7.671552183211462,0.998578058428112,0.9952468007312614,0.998578058428112,0.9952468007312614,0.9985726745248776,0.9992687385740402,0.0,0.0,0.8228955127433466,,,,
base,heavy,700,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.3284478167882509,7.671552183211462,0.9575362227937025,0.990127970749543,0.9985778658900899,0.9956124314442413,0.9985726693068542,0.9992687385740402,0.00036563071297989033,0.00036563071297989033,0.22478759935105685,,,,
base,heavy,700,2,classical_invA,,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.6327818341300532,7.367218165869787,0.9553937187073281,0.9956458635703919,0.9553937187073281,0.9956458635703919,0.9985715233490625,1.0,0.0,0.0,0.9999999999999999,fixed-tau 0.350,0.988388969521045,0.8660503540519277,0.35
base,heavy,700,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.6327818341300532,7.367218165869787,0.9553937187073281,0.9956458635703919,0.9553937187073281,0.9956458635703919,0.9985715233490625,1.0,0.000725689404934688,0.000725689404934688,0.10167374166282425,mu=0.3,,,
base,heavy,700,2,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.6327818341300532,7.367218165869787,0.9985854877993787,0.9902031930333817,0.9985782503927564,0.9952830188679245,0.998572039443847,0.9996371552975326,0.0,0.0,0.5934698680943585,,,,
base,heavy,700,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.006312668537322595,0.6327818341300532,7.367218165869787,0.9481187592543376,0.9916545718432511,0.9553162721748905,0.9952830188679245,0.9985720401839814,0.9996371552975326,0.0021770682148040637,0.0021770682148040637,0.21925371171228822,,,,
occ_a0.05,heavy,700,0,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.44246040846174045,142.80971907999736,0.8647708064035,0.9901710957408082,0.9305139023026483,0.9952675646159447,0.9975281872202326,0.9992719330178377,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,700,0,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.44246040846174045,142.80971907999736,0.9901265041653811,0.9901710957408082,0.9981553164199104,0.9952675646159447,0.9985208670898047,0.9992719330178377,0.0,0.0,0.17981446295629008,mu=0.003,,,
occ_a0.05,heavy,700,0,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.44246040846174045,142.80971907999736,0.9547924942244087,0.9901710957408082,0.9938732520616709,0.9952675646159447,0.9981927877417681,0.9992719330178377,0.0,0.0,0.5783072528291395,,,,
occ_a0.05,heavy,700,1,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.35123086470600595,142.8026552640663,0.873999627768472,0.990127970749543,0.8998491482394496,0.9952468007312614,0.9962611580423407,0.9992687385740402,0.0,0.0,1.0000000000000002,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,700,1,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.35123086470600595,142.8026552640663,0.9809863506150649,0.990127970749543,0.996722858842141,0.9952468007312614,0.998465548101951,0.9992687385740402,0.00036563071297989033,0.00036563071297989033,0.17898829553702766,mu=0.003,,,
occ_a0.05,heavy,700,1,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.35123086470600595,142.8026552640663,0.9974662794353208,0.990127970749543,0.9983819029938361,0.9952468007312614,0.9985649957679714,0.9992687385740402,0.0,0.0,0.7263504149716571,,,,
occ_a0.05,heavy,700,2,classical_invA,,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.6513442372141609,143.400513163939,0.8728153982383371,0.9902031930333817,0.9468874043953917,0.9952830188679245,0.9926601299002428,0.9992743105950653,0.0,0.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,heavy,700,2,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.6513442372141609,143.400513163939,0.9910705521271653,0.9902031930333817,0.997953785236221,0.9952830188679245,0.9985425718262305,0.9992743105950653,0.0,0.0,0.17160905953155967,mu=0.003,,,
occ_a0.05,heavy,700,2,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.006312668537322595,0.6513442372141609,143.400513163939,0.9556086928232156,0.9902031930333817,0.9911372609839159,0.9952830188679245,0.9985643733129823,0.9992743105950653,0.0,0.0,0.6771682243068166,,,,
fork_b0.5,heavy,700,0,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3043933336328313,8.680990148407368,0.9517036879205952,0.9901710957408082,0.9980304454913937,0.9981798325445941,0.9984699132133883,1.0,0.00036403349108117945,0.00036403349108117945,0.9999999999999999,fixed-tau 0.350,0.9115398616672734,0.7823176562635834,0.35
fork_b0.5,heavy,700,0,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3043933336328313,8.680990148407368,0.9774293377346812,0.9956315981070258,0.9774293377346812,0.9956315981070258,0.9985698778903747,1.0,0.0007280669821623589,0.0007280669821623589,0.15295729225765667,mu=30,,,
fork_b0.5,heavy,700,0,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3043933336328313,8.680990148407368,0.9985598712355458,0.9901710957408082,0.9985731470439668,0.9974517655624318,0.9985725822429231,0.9992719330178377,0.0,0.0,0.6447912320968087,,,,
fork_b0.5,heavy,700,0,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.3043933336328313,8.680990148407368,0.9953420052291292,0.9916272297051328,0.9985757686889988,0.9952675646159447,0.9985723439356083,0.9992719330178377,0.0,0.0,0.19814515722407414,,,,
fork_b0.5,heavy,700,1,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.1944592014150495,9.072343224300278,0.955033791076499,0.990127970749543,0.9980013680631945,0.9978062157221207,0.9984561432843645,0.9992687385740402,0.00036563071297989033,0.00036563071297989033,0.9999999999999999,fixed-tau 0.350,0.8943327239488117,0.798815594670176,0.35
fork_b0.5,heavy,700,1,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.1944592014150495,9.072343224300278,0.9866080204442698,0.9963436928702011,0.9866080204442698,0.9963436928702011,0.998571625537142,1.0,0.004753199268738574,0.004753199268738574,0.11600425287772662,mu=0.3,,,
fork_b0.5,heavy,700,1,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.1944592014150495,9.072343224300278,0.9985199541120189,0.990127970749543,0.9985736482692885,0.9985374771480804,0.9985726230884091,0.9992687385740402,0.0,0.0,0.6944427055457493,,,,
fork_b0.5,heavy,700,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.1944592014150495,9.072343224300278,0.9955231310390753,0.9930530164533821,0.9985740982113412,0.9959780621572212,0.9985724508610738,0.9992687385740402,0.0,0.0,0.20743895799386794,,,,
fork_b0.5,heavy,700,2,classical_invA,,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.4705355689778798,8.330583109017065,0.9528311670353983,0.9902031930333817,0.9980050710181674,0.9989114658925979,0.9980045011035384,0.9992743105950653,0.0010885341074020319,0.0010885341074020319,1.0,fixed-tau 0.350,0.9013062409288825,0.7879641485275288,0.35
fork_b0.5,heavy,700,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.4705355689778798,8.330583109017065,0.983433516801854,0.9960087082728593,0.983433516801854,0.9960087082728593,0.9985714707786469,1.0,0.002902757619738752,0.002902757619738752,0.11169020777488634,mu=0.003,,,
fork_b0.5,heavy,700,2,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.4705355689778798,8.330583109017065,0.9955115784227903,0.9934687953555879,0.9985750437231946,0.9974600870827286,0.9985719691275794,0.9996371552975326,0.0,0.0,0.47700451709733577,,,,
fork_b0.5,heavy,700,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.006312668537322595,1.4705355689778798,8.330583109017065,0.995471038526852,0.9909288824383164,0.998573943003437,0.9960087082728593,0.998572055213865,0.9992743105950653,0.0,0.0,0.20376920422722875,,,,
occ0.05_fork0.5,heavy,700,0,classical_invA,,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.3201218223867344,143.18948481742723,0.8827434582058025,0.9901710957408082,0.9384414473239817,0.9952675646159447,0.9972379192929074,0.9992719330178377,0.00036403349108117945,0.00036403349108117945,0.9999999999999998,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,heavy,700,0,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.3201218223867344,143.18948481742723,0.9542411089801823,0.9901710957408082,0.9814389876305177,0.9952675646159447,0.9963411171788881,0.9992719330178377,0.0014561339643247178,0.0014561339643247178,0.19635725145089822,mu=1.39,,,
occ0.05_fork0.5,heavy,700,0,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.3201218223867344,143.18948481742723,0.9966153662372828,0.9901710957408082,0.9971195097898738,0.9952675646159447,0.9984867595596002,0.9992719330178377,0.00036403349108117945,0.00036403349108117945,0.8665333939703809,,,,
occ0.05_fork0.5,heavy,700,1,classical_invA,,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.2071156556685045,142.91008538764697,0.8866803364439051,0.990127970749543,0.9443057658468715,0.9952468007312614,0.9973770057556153,0.9992687385740402,0.0010968921389396709,0.0010968921389396709,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,heavy,700,1,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.2071156556685045,142.91008538764697,0.9797544819749099,0.990127970749543,0.9926217866010344,0.9952468007312614,0.9979438125912701,0.9992687385740402,0.0043875685557586835,0.0043875685557586835,0.2342899075427602,mu=6.46,,,
occ0.05_fork0.5,heavy,700,1,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.2071156556685045,142.91008538764697,0.99465689069711,0.990127970749543,0.9947463502381706,0.9952468007312614,0.9973326904984052,0.9992687385740402,0.0007312614259597807,0.0007312614259597807,0.7512039098740424,,,,
occ0.05_fork0.5,heavy,700,2,classical_invA,,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.4844721890884371,143.48787447928538,0.8820198002680386,0.9902031930333817,0.9470769824426009,0.9952830188679245,0.9941604291681686,0.9992743105950653,0.0,0.0,0.9999999999999998,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,heavy,700,2,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.4844721890884371,143.48787447928538,0.937706863886416,0.9902031930333817,0.9776371892808517,0.9952830188679245,0.9954850978720614,0.9992743105950653,0.009071117561683599,0.009071117561683599,0.27522402214050506,mu=30,,,
occ0.05_fork0.5,heavy,700,2,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.006312668537322595,1.4844721890884371,143.48787447928538,0.9983844079082907,0.9902031930333817,0.9985246810691787,0.9952830188679245,0.9985678962270774,0.9992743105950653,0.000362844702467344,0.000362844702467344,0.8832827904118472,,,,
erf,heavy,700,0,classical_invA,,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.4360563791901573,10.436056379182778,0.975372134294303,0.9901710957408082,0.998578169968495,0.9952675646159447,0.9985725703665608,0.9992719330178377,0.0014561339643247178,0.0014561339643247178,1.0,fixed-tau 0.350,0.9861667273389152,0.9565990579640489,0.35
erf,heavy,700,0,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.4360563791901573,10.436056379182778,0.9770580296896086,0.9901710957408082,0.9835263494052855,0.9952675646159447,0.9985441187702073,0.9992719330178377,0.0032763014197306154,0.0032763014197306154,0.4456679293649091,mu=6.46,,,
erf,heavy,700,0,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.4360563791901573,10.436056379182778,0.9985849208752264,0.9901710957408082,0.9985779791700474,0.9952675646159447,0.9985725035583404,0.9992719330178377,0.0,0.0,0.13869425088958376,,,,
erf,heavy,700,0,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.4360563791901573,10.436056379182778,0.9813281711218199,0.9901710957408082,0.9871350257628874,0.9952675646159447,0.9985544962801318,0.9992719330178377,0.0,0.0,0.054787822247940314,,,,
erf,heavy,700,1,classical_invA,,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-3.1772580904142407,11.177258090406301,0.9985853386123676,0.990127970749543,0.9985783473209263,0.9952468007312614,0.9985726476889218,0.9992687385740402,0.0014625228519195613,0.0014625228519195613,0.9999999999999999,fixed-tau 0.350,0.9820840950639854,0.9597114101006464,0.35
erf,heavy,700,1,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-3.1772580904142407,11.177258090406301,0.9780611500883063,0.990127970749543,0.9840632318501171,0.9952468007312614,0.9985213655375915,0.9992687385740402,0.0,0.0,0.3901243055739114,mu=0.003,,,
erf,heavy,700,1,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-3.1772580904142407,11.177258090406301,0.9985855122608089,0.990127970749543,0.9985783109372911,0.9952468007312614,0.9985726611070259,0.9992687385740402,0.0,0.0,0.28777864700968536,,,,
erf,heavy,700,1,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-3.1772580904142407,11.177258090406301,0.9856496348817738,0.990127970749543,0.9870879603056767,0.9952468007312614,0.9985514728018215,0.9992687385740402,0.0,0.0,0.06941099023409256,,,,
erf,heavy,700,2,classical_invA,,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.373148712425023,10.373148712425028,0.9985820662224326,0.9923802612481858,0.9985781405831748,0.9952830188679245,0.9985725422224803,0.9992743105950653,0.001451378809869376,0.001451378809869376,1.0,fixed-tau 0.350,0.9833091436865021,0.957493529919222,0.35
erf,heavy,700,2,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.373148712425023,10.373148712425028,0.977447772048129,0.9902031930333817,0.9822516984794565,0.9952830188679245,0.9985362890302995,0.9992743105950653,0.005805515239477504,0.005805515239477504,0.5729330859680991,mu=13.9,,,
erf,heavy,700,2,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.373148712425023,10.373148712425028,0.998585032348784,0.9902031930333817,0.9985780241222681,0.9952830188679245,0.9985725437022432,0.9992743105950653,0.0,0.0,0.432416921414916,,,,
erf,heavy,700,2,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.006312668537322595,-2.373148712425023,10.373148712425028,0.9816341627437795,0.9909288824383164,0.9984779493675933,0.9974600870827286,0.9985457057129369,0.9992743105950653,0.0,0.0,0.1303592619409071,,,,
occ_a0.05,clean,1000,0,classical_invA,,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.38357204803902,204.00186215982214,0.0,0.99,0.0,0.995,0.0,0.999,0.99975,0.99975,0.9999999999999998,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,clean,1000,0,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.38357204803902,204.00186215982214,0.0,0.991,0.0,0.995,0.0,0.999,0.99975,1.0,0.05269171513844729,mu=0.003,,,
occ_a0.05,clean,1000,0,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.38357204803902,204.00186215982214,0.999009990099901,0.99,0.9990049950249751,0.995,0.999000999000999,0.999,0.49975,0.49975,0.9991667223497293,,,,
occ_a0.05,clean,1000,1,classical_invA,,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.1558693521073016,204.00187984698326,0.000757002271006813,0.99,0.0007532011046949536,0.995,0.0007501875468867217,0.999,1.0,1.0,1.0000000000000002,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,clean,1000,1,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.1558693521073016,204.00187984698326,0.000757002271006813,0.99,0.0007532011046949536,0.995,0.0007501875468867217,0.999,1.0,1.0,0.05299947754259617,mu=0.003,,,
occ_a0.05,clean,1000,1,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.1558693521073016,204.00187984698326,0.999009765809614,0.99,0.9990047696041634,0.995,0.9990007726757837,0.999,0.00075,0.00075,0.999095978281666,,,,
occ_a0.05,clean,1000,2,classical_invA,,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.0039217194106564,204.0018825638175,0.0025188916876574307,0.99,0.002506265664160401,0.995,0.0024962556165751375,0.999,0.501,1.0,1.0000000000000002,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ_a0.05,clean,1000,2,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.0039217194106564,204.0018825638175,0.0010090817356205853,0.99,0.001004016064257028,0.995,0.0014992503748125937,0.999,0.5025,1.0,0.05284370361911408,mu=0.003,,,
occ_a0.05,clean,1000,2,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.0004247940677551889,2.0039217194106564,204.0018825638175,0.9990097677905468,0.99,0.999004771595081,0.995,0.9990007746746892,0.999,0.0025,0.0025,0.9990868145836153,,,,
fork_b0.5,clean,1000,0,classical_invA,,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.381966011250105,5.618033988749895,0.0,0.99925,0.0,0.99925,0.0,0.99925,0.99975,0.99975,1.0000000000000002,fixed-tau 0.350,0.99975,0.0,0.35
fork_b0.5,clean,1000,0,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.381966011250105,5.618033988749895,0.0,0.99925,0.0,0.99925,0.0,0.99925,0.99975,0.99975,0.052006949151218895,mu=0.003,,,
fork_b0.5,clean,1000,0,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.381966011250105,5.618033988749895,0.0,0.999,0.0,0.999,0.0,0.999,0.999,0.999,0.06214026437821372,,,,
fork_b0.5,clean,1000,0,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.381966011250105,5.618033988749895,0.0,0.999,0.0,0.999,0.0,0.999,0.999,0.999,0.22375712883877344,,,,
fork_b0.5,clean,1000,1,classical_invA,,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.255355714094961,5.999999999999998,0.0,0.99875,0.0,0.99875,0.0,0.999,1.0,1.0,1.0,fixed-tau 0.350,0.999,0.0,0.35
fork_b0.5,clean,1000,1,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.255355714094961,5.999999999999998,0.0,0.99825,0.0,0.99825,0.0,0.99925,1.0,1.0,0.05201747733406792,mu=0.003,,,
fork_b0.5,clean,1000,1,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.255355714094961,5.999999999999998,0.0,0.99675,0.0,0.99675,0.0,0.99925,1.0,1.0,0.34171967814860593,,,,
fork_b0.5,clean,1000,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.255355714094961,5.999999999999998,0.0,0.996,0.0,0.996,0.0007501875468867217,0.999,0.99975,0.99975,0.22431067417411715,,,,
fork_b0.5,clean,1000,2,classical_invA,,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.0663217121777717,6.107446378620112,0.0005012531328320802,0.997,0.0005012531328320802,0.997,0.00249500998003992,0.9995,0.9975,1.0,0.9999999999999999,fixed-tau 0.350,0.9975,0.000501002004008016,0.35
fork_b0.5,clean,1000,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.0663217121777717,6.107446378620112,0.0,0.9955,0.0,0.9955,0.0014992503748125937,0.999,0.9975,1.0,0.05202498375403012,mu=0.003,,,
fork_b0.5,clean,1000,2,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.0663217121777717,6.107446378620112,0.0,0.9915,0.0,0.995,0.7889287978026621,0.999,0.9965,0.998,0.32896707789632734,,,,
fork_b0.5,clean,1000,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0004247940677551889,2.0663217121777717,6.107446378620112,0.0005042864346949068,0.991,0.001004016064257028,0.995,0.0024962556165751375,0.999,0.991,0.9995,0.22522751767226787,,,,
occ0.05_fork0.5,clean,1000,0,classical_invA,,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.3835720504430413,204.00186637179237,0.0,0.99,0.0,0.995,0.0,0.999,0.99975,0.99975,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,clean,1000,0,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.3835720504430413,204.00186637179237,0.0,0.99025,0.0,0.995,0.0,0.999,0.99975,0.99975,0.05260497552515327,mu=0.003,,,
occ0.05_fork0.5,clean,1000,0,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.3835720504430413,204.00186637179237,0.999009990099901,0.99,0.9990049950249751,0.995,0.999000999000999,0.999,0.0,0.0,0.9991641208119818,,,,
occ0.05_fork0.5,clean,1000,1,classical_invA,,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.2587747212240954,204.00311936493762,0.000757002271006813,0.99,0.0007532011046949536,0.995,0.0007501875468867217,0.999,1.0,1.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,clean,1000,1,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.2587747212240954,204.00311936493762,0.0,0.99,0.0,0.995,0.0,0.999,1.0,1.0,0.05540107626469628,mu=0.003,,,
occ0.05_fork0.5,clean,1000,1,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.2587747212240954,204.00311936493762,0.999009765809614,0.99,0.9990047696041634,0.995,0.9990009987512485,0.999,0.00075,0.00075,0.9990674888018368,,,,
occ0.05_fork0.5,clean,1000,2,classical_invA,,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.0700344027250237,204.0057634933856,0.0025188916876574307,0.99,0.002506265664160401,0.995,0.0024962556165751375,0.999,0.5005,1.0,1.0,fixed-tau 0.386,0.0,0.0,0.3857142857142857
occ0.05_fork0.5,clean,1000,2,fitted_moment,40.0,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.0700344027250237,204.0057634933856,0.0010090817356205853,0.99,0.001004016064257028,0.995,0.0012496875781054736,0.999,0.5025,1.0,0.057899456115407796,mu=0.003,,,
occ0.05_fork0.5,clean,1000,2,comb_prod,40.0,3.0,0.05,3.0,step,0.5,0.0004247940677551889,2.0700344027250237,204.0057634933856,0.999009766057231,0.99,0.9990047698530286,0.995,0.9990007736752374,0.999,0.002,0.002,0.9989475473983898,,,,
occ_a0.10,moderate,1000,0,classical_invA,,3.0,0.1,3.0,step,0.0,0.0031777035588293387,1.1091095121880616,400.4000565463877,0.743156359779943,0.9900357690342361,0.9141427500771503,0.9951456310679612,0.9986310460963987,0.9992335206949412,0.0,0.0,1.0,fixed-tau 0.418,0.0,0.0,0.4181818181818181
occ_a0.10,moderate,1000,0,fitted_moment,40.0,3.0,0.1,3.0,step,0.0,0.0031777035588293387,1.1091095121880616,400.4000565463877,0.9850723844891481,0.9900357690342361,0.9937178635252221,0.9951456310679612,0.998804965184795,0.9992335206949412,0.0015329586101175269,0.0015329586101175269,0.10856738042845335,mu=0.139,,,
occ_a0.10,moderate,1000,0,comb_prod,40.0,3.0,0.1,3.0,step,0.0,0.0031777035588293387,1.1091095121880616,400.4000565463877,0.9990070666108403,0.9900357690342361,0.9990019469081878,0.9951456310679612,0.9990000692869402,0.9992335206949412,0.0012774655084312723,0.0012774655084312723,0.8987584976394429,,,,
occ_a0.10,moderate,1000,1,classical_invA,,3.0,0.1,3.0,step,0.0,0.0031777035588293387,0.7767478700656619,400.4013842271047,0.5749589939857845,0.9900662251655629,0.8982525586603818,0.9951604686704024,0.9979343749391185,0.9992358634742741,0.00025471217524197657,0.00025471217524197657,1.0,fixed-tau 0.418,0.0,0.0,0.4181818181818181
occ_a0.10,moderate,1000,1,fitted_moment,40.0,3.0,0.1,3.0,step,0.0,0.0031777035588293387,0.7767478700656619,400.4013842271047,0.9533373349339735,0.9900662251655629,0.9795003908934933,0.9951604686704024,0.9975915050054702,0.9992358634742741,0.0,0.0,0.10541730288868013,mu=0.003,,,
occ_a0.10,moderate,1000,1,comb_prod,40.0,3.0,0.1,3.0,step,0.0,0.0031777035588293387,0.7767478700656619,400.4013842271047,0.9990099970684503,0.9900662251655629,0.9990049183572061,0.9951604686704024,0.9990008483747295,0.9992358634742741,0.0,0.0,0.9881260636971029,,,,
occ_a0.10,moderate,1000,2,classical_invA,,3.0,0.1,3.0,step,0.0,0.0031777035588293387,0.6462451800930287,401.2001124056875,0.6556912727916445,0.990073810129804,0.872567871459766,0.9951641639093917,0.9972087057665893,0.9992364469330618,0.0005090353779587681,0.0005090353779587681,0.9999999999999999,fixed-tau 0.418,0.0,0.0,0.4181818181818181
occ_a0.10,moderate,1000,2,fitted_moment,40.0,3.0,0.1,3.0,step,0.0,0.0031777035588293387,0.6462451800930287,401.2001124056875,0.9761986343278103,0.990073810129804,0.993310395918486,0.9951641639093917,0.9984295711041083,0.9992364469330618,0.0007635530669381522,0.0007635530669381522,0.11581245464193814,mu=0.003,,,
occ_a0.10,moderate,1000,2,comb_prod,40.0,3.0,0.1,3.0,step,0.0,0.0031777035588293387,0.6462451800930287,401.2001124056875,0.9980400741849556,0.990073810129804,0.9983576990313364,0.9951641639093917,0.9990008380642522,0.9992364469330618,0.0015271061338763044,0.0015271061338763044,0.7507844986570612,,,,
fork_b0.5,moderate,1000,0,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.5679669948797816,7.715859111604982,0.9172484468071479,0.9902912621359223,0.9199630124319326,0.9951456310679612,0.9988629665533797,1.0,0.0015329586101175269,0.0015329586101175269,1.0000000000000002,fixed-tau 0.350,0.9481349003576903,0.4589590319288526,0.35
