config,regime,setout,family,degree,rep,n_true,eff,tau,L1,L2,L3,twin_frac,n_probes
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,6,785,0.4445859872611465,0.17739994823932648,0.10063694267515924,0.0,0.4547770700636943,0.10063694267515924,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,7,794,0.12468513853904283,0.3612242043018341,0.8652392947103275,0.010075566750629723,0.0,0.8652392947103275,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,7,794,0.13476070528967254,0.3710987865924835,0.8652392947103275,0.0,0.0,0.8652392947103275,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,7,794,0.13476070528967254,0.37106984853744507,0.8652392947103275,0.0,0.0,0.8652392947103275,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,7,794,0.13476070528967254,0.37112870812416077,0.8652392947103275,0.0,0.0,0.8652392947103275,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,7,794,0.0,inf,0.8652392947103275,0.0,0.13476070528967254,0.8652392947103275,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,7,794,0.0,inf,0.8652392947103275,0.0,0.13476070528967254,0.8652392947103275,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,7,794,0.0012594458438287153,0.22189271450042725,0.8652392947103275,0.0,0.13350125944584382,0.8652392947103275,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,7,794,0.0012594458438287153,0.21855086088180542,0.8652392947103275,0.0,0.13350125944584382,0.8652392947103275,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,8,785,0.09044585987261146,0.0748000293970108,0.8789808917197452,0.0267515923566879,0.003821656050955414,0.8789808917197452,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,8,785,0.11082802547770701,0.20712819695472717,0.8789808917197452,0.006369426751592357,0.003821656050955414,0.8789808917197452,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,8,785,0.11719745222929936,0.09701612591743469,0.8789808917197452,0.0,0.003821656050955414,0.8789808917197452,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,8,785,0.11719745222929936,0.06572146713733673,0.8789808917197452,0.0,0.003821656050955414,0.8789808917197452,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,8,785,0.0,inf,0.8789808917197452,0.0,0.12101910828025478,0.8789808917197452,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,8,785,0.0,inf,0.8789808917197452,0.0,0.12101910828025478,0.8789808917197452,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,8,785,0.0012738853503184713,0.3571946322917938,0.8789808917197452,0.0,0.1197452229299363,0.8789808917197452,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,8,785,0.0012738853503184713,0.35886555910110474,0.8789808917197452,0.0,0.1197452229299363,0.8789808917197452,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,9,788,0.9555837563451777,0.09478014707565308,0.044416243654822336,0.0,0.0,0.4885786802030457,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,9,788,0.9555837563451777,0.09476344287395477,0.044416243654822336,0.0,0.0,0.4885786802030457,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,9,788,0.9555837563451777,0.09476327151060104,0.044416243654822336,0.0,0.0,0.4885786802030457,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,9,788,0.9555837563451777,0.09476374089717865,0.044416243654822336,0.0,0.0,0.4885786802030457,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,9,788,0.8769035532994924,0.3485468924045563,0.050761421319796954,0.0,0.07233502538071065,0.4885786802030457,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,9,788,0.8769035532994924,0.3487097918987274,0.050761421319796954,0.0,0.07233502538071065,0.4885786802030457,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,9,788,0.9479695431472082,0.09391038864850998,0.046954314720812185,0.0,0.005076142131979695,0.4885786802030457,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,9,788,0.9479695431472082,0.09130621701478958,0.046954314720812185,0.0,0.005076142131979695,0.4885786802030457,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,0,788,0.9010152284263959,0.24052760004997253,0.005076142131979695,0.02918781725888325,0.06472081218274112,0.005076142131979695,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,0,788,0.8883248730964467,0.3349146842956543,0.005076142131979695,0.04187817258883249,0.06472081218274112,0.005076142131979695,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,0,788,0.8883248730964467,0.33946672081947327,0.005076142131979695,0.04187817258883249,0.06472081218274112,0.005076142131979695,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,0,788,0.9137055837563451,0.30740517377853394,0.005076142131979695,0.01649746192893401,0.06472081218274112,0.005076142131979695,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,0,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,0,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,0,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,0,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,1,783,0.789272030651341,0.4201768636703491,0.002554278416347382,0.07407407407407407,0.13409961685823754,0.002554278416347382,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,1,783,0.6934865900383141,0.21372756361961365,0.002554278416347382,0.1698595146871009,0.13409961685823754,0.002554278416347382,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,1,783,0.6947637292464879,0.217707097530365,0.002554278416347382,0.1685823754789272,0.13409961685823754,0.002554278416347382,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,1,783,0.789272030651341,0.14125807583332062,0.002554278416347382,0.07407407407407407,0.13409961685823754,0.002554278416347382,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,1,783,0.0,inf,0.002554278416347382,0.0,0.9974457215836526,0.002554278416347382,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,1,783,0.0,inf,0.002554278416347382,0.0,0.9974457215836526,0.002554278416347382,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,1,783,0.0,inf,0.002554278416347382,0.0,0.9974457215836526,0.002554278416347382,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,1,783,0.0,inf,0.002554278416347382,0.0,0.9974457215836526,0.002554278416347382,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,2,786,0.03435114503816794,0.5169246196746826,0.006361323155216285,0.7455470737913485,0.21374045801526717,0.006361323155216285,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,2,786,0.47837150127226463,0.3553104102611542,0.006361323155216285,0.3015267175572519,0.21374045801526717,0.006361323155216285,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,2,786,0.5063613231552163,0.5320975184440613,0.006361323155216285,0.27353689567430023,0.21374045801526717,0.006361323155216285,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,2,786,0.7620865139949109,0.2085966318845749,0.006361323155216285,0.017811704834605598,0.21374045801526717,0.006361323155216285,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,2,786,0.0,inf,0.006361323155216285,0.0,0.9936386768447837,0.006361323155216285,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,2,786,0.0,inf,0.006361323155216285,0.0,0.9936386768447837,0.006361323155216285,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,2,786,0.0,inf,0.006361323155216285,0.0,0.9936386768447837,0.006361323155216285,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,2,786,0.0,inf,0.006361323155216285,0.0,0.9936386768447837,0.006361323155216285,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,3,788,0.817258883248731,0.24127960205078125,0.0025380710659898475,0.0799492385786802,0.10025380710659898,0.0025380710659898475,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,3,788,0.7817258883248731,0.39460524916648865,0.0025380710659898475,0.11548223350253807,0.10025380710659898,0.0025380710659898475,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,3,788,0.799492385786802,0.3714064955711365,0.0025380710659898475,0.09771573604060914,0.10025380710659898,0.0025380710659898475,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,3,788,0.8489847715736041,0.31455516815185547,0.0025380710659898475,0.048223350253807105,0.10025380710659898,0.0025380710659898475,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,3,788,0.0,inf,0.0025380710659898475,0.0,0.9974619289340102,0.0025380710659898475,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,3,788,0.0,inf,0.0025380710659898475,0.0,0.9974619289340102,0.0025380710659898475,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,3,788,0.0,inf,0.0025380710659898475,0.0,0.9974619289340102,0.0025380710659898475,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,3,788,0.0,inf,0.0025380710659898475,0.0,0.9974619289340102,0.0025380710659898475,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,4,790,0.007594936708860759,17.137372970581055,0.0,0.0037974683544303796,0.9886075949367089,0.0,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,4,790,0.010126582278481013,838.1303100585938,0.0,0.0012658227848101266,0.9886075949367089,0.0,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,4,790,0.010126582278481013,840.0914916992188,0.0,0.0012658227848101266,0.9886075949367089,0.0,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,4,790,0.010126582278481013,692.9973754882812,0.0,0.0012658227848101266,0.9886075949367089,0.0,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,4,790,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,4,790,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,4,790,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,4,790,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,5,784,0.9068877551020408,0.5330101847648621,0.00510204081632653,0.03443877551020408,0.05357142857142857,0.00510204081632653,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,5,784,0.9005102040816326,0.09306710958480835,0.00510204081632653,0.04081632653061224,0.05357142857142857,0.00510204081632653,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,5,784,0.9017857142857143,0.5063324570655823,0.00510204081632653,0.039540816326530615,0.05357142857142857,0.00510204081632653,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,5,784,0.9209183673469388,0.08702113479375839,0.00510204081632653,0.02040816326530612,0.05357142857142857,0.00510204081632653,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,5,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,5,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,5,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,5,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,6,785,0.8955414012738854,0.4447003901004791,0.006369426751592357,0.030573248407643312,0.06751592356687898,0.006369426751592357,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,6,785,0.8968152866242038,0.16691501438617706,0.006369426751592357,0.02929936305732484,0.06751592356687898,0.006369426751592357,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,6,785,0.8968152866242038,0.10597412288188934,0.006369426751592357,0.02929936305732484,0.06751592356687898,0.006369426751592357,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,6,785,0.9095541401273886,0.29261118173599243,0.006369426751592357,0.016560509554140127,0.06751592356687898,0.006369426751592357,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,6,785,0.0,inf,0.006369426751592357,0.0,0.9936305732484076,0.006369426751592357,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,6,785,0.0,inf,0.006369426751592357,0.0,0.9936305732484076,0.006369426751592357,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,6,785,0.0,inf,0.006369426751592357,0.0,0.9936305732484076,0.006369426751592357,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,6,785,0.0,inf,0.006369426751592357,0.0,0.9936305732484076,0.006369426751592357,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,7,794,0.8954659949622166,0.16237467527389526,0.0,0.0327455919395466,0.07178841309823678,0.0,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,7,794,0.9017632241813602,0.22583746910095215,0.0,0.02644836272040302,0.07178841309823678,0.0,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,7,794,0.8992443324937027,0.13429924845695496,0.0,0.028967254408060455,0.07178841309823678,0.0,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,7,794,0.9093198992443325,0.12347476184368134,0.0,0.018891687657430732,0.07178841309823678,0.0,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,7,794,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,7,794,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,7,794,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,7,794,0.0,inf,0.0,0.0,1.0,0.0,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,8,785,0.035668789808917196,0.5779412984848022,0.007643312101910828,0.6675159235668789,0.289171974522293,0.007643312101910828,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,8,785,0.4802547770700637,0.19265811145305634,0.007643312101910828,0.2229299363057325,0.289171974522293,0.007643312101910828,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,8,785,0.47006369426751593,0.20084735751152039,0.007643312101910828,0.23312101910828026,0.289171974522293,0.007643312101910828,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,8,785,0.6828025477707006,0.16184836626052856,0.007643312101910828,0.02038216560509554,0.289171974522293,0.007643312101910828,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,8,785,0.0,inf,0.007643312101910828,0.0,0.9923566878980892,0.007643312101910828,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,8,785,0.0,inf,0.007643312101910828,0.0,0.9923566878980892,0.007643312101910828,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,8,785,0.0,inf,0.007643312101910828,0.0,0.9923566878980892,0.007643312101910828,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,8,785,0.0,inf,0.007643312101910828,0.0,0.9923566878980892,0.007643312101910828,5
heavy/erf/fitted_moment_d40,heavy,erf,fitted_moment,40.0,9,788,0.950507614213198,0.351047158241272,0.005076142131979695,0.021573604060913704,0.02284263959390863,0.005076142131979695,5
heavy/erf/fitted_moment_d80,heavy,erf,fitted_moment,80.0,9,788,0.949238578680203,0.5270456075668335,0.005076142131979695,0.02284263959390863,0.02284263959390863,0.005076142131979695,5
heavy/erf/fitted_moment_d84,heavy,erf,fitted_moment,84.0,9,788,0.950507614213198,0.1813051551580429,0.005076142131979695,0.021573604060913704,0.02284263959390863,0.005076142131979695,5
heavy/erf/fitted_moment_d160,heavy,erf,fitted_moment,160.0,9,788,0.9644670050761421,0.6098620295524597,0.005076142131979695,0.007614213197969543,0.02284263959390863,0.005076142131979695,5
heavy/erf/comb_prod_d40,heavy,erf,comb_prod,40.0,9,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/erf/comb_prod_d44,heavy,erf,comb_prod,44.0,9,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/erf/normalized_half_comb_d40,heavy,erf,normalized_half_comb,40.0,9,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/erf/normalized_half_comb_d44,heavy,erf,normalized_half_comb,44.0,9,788,0.0,inf,0.005076142131979695,0.0,0.9949238578680203,0.005076142131979695,5
heavy/occ_a0.05/fitted_moment_d40,heavy,occ_a0.05,fitted_moment,40.0,0,788,0.4302030456852792,0.04282350465655327,0.013959390862944163,0.4949238578680203,0.06091370558375635,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d80,heavy,occ_a0.05,fitted_moment,80.0,0,788,0.47081218274111675,0.00600480567663908,0.013959390862944163,0.4543147208121827,0.06091370558375635,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d84,heavy,occ_a0.05,fitted_moment,84.0,0,788,0.47081218274111675,0.006026208400726318,0.013959390862944163,0.4543147208121827,0.06091370558375635,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d160,heavy,occ_a0.05,fitted_moment,160.0,0,788,0.9289340101522843,0.02578018046915531,0.01015228426395939,0.0,0.06091370558375635,0.013959390862944163,5
heavy/occ_a0.05/comb_prod_d40,heavy,occ_a0.05,comb_prod,40.0,0,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/comb_prod_d44,heavy,occ_a0.05,comb_prod,44.0,0,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/normalized_half_comb_d40,heavy,occ_a0.05,normalized_half_comb,40.0,0,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/normalized_half_comb_d44,heavy,occ_a0.05,normalized_half_comb,44.0,0,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d40,heavy,occ_a0.05,fitted_moment,40.0,1,783,0.8697318007662835,0.02451111003756523,0.005108556832694764,0.06768837803320563,0.05747126436781609,0.006385696040868455,5
heavy/occ_a0.05/fitted_moment_d80,heavy,occ_a0.05,fitted_moment,80.0,1,783,0.9169859514687101,0.0047783930785954,0.006385696040868455,0.019157088122605363,0.05747126436781609,0.006385696040868455,5
heavy/occ_a0.05/fitted_moment_d84,heavy,occ_a0.05,fitted_moment,84.0,1,783,0.9157088122605364,0.004728575702756643,0.006385696040868455,0.020434227330779056,0.05747126436781609,0.006385696040868455,5
heavy/occ_a0.05/fitted_moment_d160,heavy,occ_a0.05,fitted_moment,160.0,1,783,0.9386973180076629,0.029268423095345497,0.001277139208173691,0.002554278416347382,0.05747126436781609,0.006385696040868455,5
heavy/occ_a0.05/comb_prod_d40,heavy,occ_a0.05,comb_prod,40.0,1,783,0.0,inf,0.006385696040868455,0.0,0.9936143039591315,0.006385696040868455,5
heavy/occ_a0.05/comb_prod_d44,heavy,occ_a0.05,comb_prod,44.0,1,783,0.0,inf,0.006385696040868455,0.0,0.9936143039591315,0.006385696040868455,5
heavy/occ_a0.05/normalized_half_comb_d40,heavy,occ_a0.05,normalized_half_comb,40.0,1,783,0.0,inf,0.006385696040868455,0.0,0.9936143039591315,0.006385696040868455,5
heavy/occ_a0.05/normalized_half_comb_d44,heavy,occ_a0.05,normalized_half_comb,44.0,1,783,0.0,inf,0.006385696040868455,0.0,0.9936143039591315,0.006385696040868455,5
heavy/occ_a0.05/fitted_moment_d40,heavy,occ_a0.05,fitted_moment,40.0,2,786,0.030534351145038167,0.004853401333093643,0.01272264631043257,0.8880407124681934,0.06870229007633588,0.01272264631043257,5
heavy/occ_a0.05/fitted_moment_d80,heavy,occ_a0.05,fitted_moment,80.0,2,786,0.41348600508905853,0.01691640168428421,0.01272264631043257,0.5050890585241731,0.06870229007633588,0.01272264631043257,5
heavy/occ_a0.05/fitted_moment_d84,heavy,occ_a0.05,fitted_moment,84.0,2,786,0.6577608142493638,0.004422078840434551,0.01272264631043257,0.2608142493638677,0.06870229007633588,0.01272264631043257,5
heavy/occ_a0.05/fitted_moment_d160,heavy,occ_a0.05,fitted_moment,160.0,2,786,0.9185750636132316,0.011022471822798252,0.01272264631043257,0.0,0.06870229007633588,0.01272264631043257,5
heavy/occ_a0.05/comb_prod_d40,heavy,occ_a0.05,comb_prod,40.0,2,786,0.0,inf,0.01272264631043257,0.0,0.9872773536895675,0.01272264631043257,5
heavy/occ_a0.05/comb_prod_d44,heavy,occ_a0.05,comb_prod,44.0,2,786,0.0,inf,0.01272264631043257,0.0,0.9872773536895675,0.01272264631043257,5
heavy/occ_a0.05/normalized_half_comb_d40,heavy,occ_a0.05,normalized_half_comb,40.0,2,786,0.0,inf,0.01272264631043257,0.0,0.9872773536895675,0.01272264631043257,5
heavy/occ_a0.05/normalized_half_comb_d44,heavy,occ_a0.05,normalized_half_comb,44.0,2,786,0.0,inf,0.01272264631043257,0.0,0.9872773536895675,0.01272264631043257,5
heavy/occ_a0.05/fitted_moment_d40,heavy,occ_a0.05,fitted_moment,40.0,3,788,0.008883248730964468,0.0039777872152626514,0.013959390862944163,0.9048223350253807,0.07233502538071065,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d80,heavy,occ_a0.05,fitted_moment,80.0,3,788,0.8388324873096447,0.006941208150237799,0.013959390862944163,0.07487309644670051,0.07233502538071065,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d84,heavy,occ_a0.05,fitted_moment,84.0,3,788,0.8477157360406091,0.012581092305481434,0.013959390862944163,0.06598984771573604,0.07233502538071065,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d160,heavy,occ_a0.05,fitted_moment,160.0,3,788,0.9098984771573604,0.005452805198729038,0.013959390862944163,0.0038071065989847717,0.07233502538071065,0.013959390862944163,5
heavy/occ_a0.05/comb_prod_d40,heavy,occ_a0.05,comb_prod,40.0,3,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/comb_prod_d44,heavy,occ_a0.05,comb_prod,44.0,3,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/normalized_half_comb_d40,heavy,occ_a0.05,normalized_half_comb,40.0,3,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/normalized_half_comb_d44,heavy,occ_a0.05,normalized_half_comb,44.0,3,788,0.0,inf,0.013959390862944163,0.0,0.9860406091370558,0.013959390862944163,5
heavy/occ_a0.05/fitted_moment_d40,heavy,occ_a0.05,fitted_moment,40.0,4,790,0.05189873417721519,0.004030538257211447,0.015189873417721518,0.850632911392405,0.08227848101265822,0.015189873417721518,5
heavy/occ_a0.05/fitted_moment_d80,heavy,occ_a0.05,fitted_moment,80.0,4,790,0.41012658227848103,0.004729780368506908,0.015189873417721518,0.49240506329113926,0.08227848101265822,0.015189873417721518,5
heavy/occ_a0.05/fitted_moment_d84,heavy,occ_a0.05,fitted_moment,84.0,4,790,0.41012658227848103,0.005025387275964022,0.015189873417721518,0.49240506329113926,0.08227848101265822,0.015189873417721518,5
heavy/occ_a0.05/fitted_moment_d160,heavy,occ_a0.05,fitted_moment,160.0,4,790,0.9037974683544304,0.003279338823631406,0.013924050632911392,0.0,0.08227848101265822,0.015189873417721518,5
heavy/occ_a0.05/comb_prod_d40,heavy,occ_a0.05,comb_prod,40.0,4,790,0.0,inf,0.015189873417721518,0.0,0.9848101265822785,0.015189873417721518,5
heavy/occ_a0.05/comb_prod_d44,heavy,occ_a0.05,comb_prod,44.0,4,790,0.0,inf,0.015189873417721518,0.0,0.9848101265822785,0.015189873417721518,5
heavy/occ_a0.05/normalized_half_comb_d40,heavy,occ_a0.05,normalized_half_comb,40.0,4,790,0.0012658227848101266,0.0044357930310070515,0.015189873417721518,0.0,0.9835443037974684,0.015189873417721518,5
heavy/occ_a0.05/normalized_half_comb_d44,heavy,occ_a0.05,normalized_half_comb,44.0,4,790,0.0012658227848101266,0.002159255323931575,0.015189873417721518,0.0,0.9835443037974684,0.015189873417721518,5
heavy/occ_a0.05/fitted_moment_d40,heavy,occ_a0.05,fitted_moment,40.0,5,784,0.8290816326530612,0.028548404574394226,0.01403061224489796,0.1211734693877551,0.03571428571428571,0.01403061224489796,5
heavy/occ_a0.05/fitted_moment_d80,heavy,occ_a0.05,fitted_moment,80.0,5,784,0.9323979591836735,0.0073640430346131325,0.01403061224489796,0.017857142857142856,0.03571428571428571,0.01403061224489796,5
heavy/occ_a0.05/fitted_moment_d84,heavy,occ_a0.05,fitted_moment,84.0,5,784,0.9158163265306123,0.005718784872442484,0.01403061224489796,0.03443877551020408,0.03571428571428571,0.01403061224489796,5
heavy/occ_a0.05/fitted_moment_d160,heavy,occ_a0.05,fitted_moment,160.0,5,784,0.9464285714285714,0.002096139593049884,0.01403061224489796,0.003826530612244898,0.03571428571428571,0.01403061224489796,5
heavy/occ_a0.05/comb_prod_d40,heavy,occ_a0.05,comb_prod,40.0,5,784,0.0,inf,0.01403061224489796,0.0,0.985969387755102,0.01403061224489796,5
heavy/occ_a0.05/comb_prod_d44,heavy,occ_a0.05,comb_prod,44.0,5,784,0.0,inf,0.01403061224489796,0.0,0.985969387755102,0.01403061224489796,5
heavy/occ_a0.05/normalized_half_comb_d40,heavy,occ_a0.05,normalized_half_comb,40.0,5,784,0.0,inf,0.01403061224489796,0.0,0.985969387755102,0.01403061224489796,5
heavy/occ_a0.05/normalized_half_comb_d44,heavy,occ_a0.05,normalized_half_comb,44.0,5,784,0.0,inf,0.01403061224489796,0.0,0.985969387755102,0.01403061224489796,5
heavy/occ_a0.05/fitted_moment_d40,heavy,occ_a0.05,fitted_moment,40.0,6,785,0.9363057324840764,0.007515380159020424,0.005095541401273885,0.02038216560509554,0.03821656050955414,0.005095541401273885,5
heavy/occ_a0.05/fitted_moment_d80,heavy,occ_a0.05,fitted_moment,80.0,6,785,0.9286624203821656,0.02777092158794403,0.005095541401273885,0.02802547770700637,0.03821656050955414,0.005095541401273885,5
