setout,regime,T,rep,family,degree,gamma,occ_alpha,fork_beta,kernel,eps,n_seg,n_true,lam_min,lam_max,far_e970,eff_e970,far_e980,eff_e980,far_e990,eff_e990,far_e995,eff_e995,eff_f001,eff_f010,eff_f100,cos_C,notes
fork_b0.5,heavy,200,6,comb_prod,40.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.9410627272024131,0.9707006369426752,0.940636805180788,0.9808917197452229,0.9949983927997429,0.9910828025477707,0.9950003826237788,0.9987261146496815,0.0,0.9095541401273886,0.9121019108280255,0.482560662745163,
fork_b0.5,heavy,200,6,comb_prod,44.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.9410171065871972,0.9707006369426752,0.9406322282189669,0.9808917197452229,0.9949896960329727,0.9910828025477707,0.9949862361003775,1.0,0.0,0.9031847133757962,0.9184713375796179,0.6047162678601995,
fork_b0.5,heavy,200,6,normalized_half_comb,40.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.0884109916367981,0.9719745222929936,0.6780508121615993,0.9847133757961783,0.7866922234392114,0.9923566878980892,0.9949933670085208,1.0,0.0,0.4369426751592357,0.9770700636942675,0.2049535744554806,
fork_b0.5,heavy,200,6,normalized_half_comb,44.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.07524271844660194,0.9707006369426752,0.6780366056572379,0.9859872611464968,0.7613496932515338,0.9910828025477707,0.994994133251709,1.0,0.0,0.4369426751592357,0.978343949044586,0.12823709064348807,
fork_b0.5,heavy,200,7,classical_invA,,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.14348302300109528,0.9848866498740554,0.14348302300109528,0.9848866498740554,0.14270152505446623,0.9911838790931989,0.6476868327402135,0.9974811083123426,0.09193954659949623,0.49496221662468515,0.9433249370277078,1.0000000000000002,reference only (tau_abs 0.350)
fork_b0.5,heavy,200,7,fitted_moment,40.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.0535279805352798,0.9798488664987406,0.055757575757575756,0.9811083123425692,0.175,0.9974811083123426,0.175,0.9974811083123426,0.05163727959697733,0.9382871536523929,0.9861460957178841,0.11981919550636316,mu=0.3
fork_b0.5,heavy,200,7,fitted_moment,80.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.05910735826296743,0.982367758186398,0.05910735826296743,0.982367758186398,0.1074660633484163,0.9937027707808564,0.14099783080260303,0.9974811083123426,0.0491183879093199,0.9382871536523929,0.9861460957178841,0.11940844175583752,mu=0.3
fork_b0.5,heavy,200,7,fitted_moment,84.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.04895960832313342,0.9785894206549118,0.055757575757575756,0.9811083123425692,0.1277533039647577,0.9974811083123426,0.1277533039647577,0.9974811083123426,0.060453400503778336,0.9382871536523929,0.9899244332493703,0.12104531934723685,mu=0.646
fork_b0.5,heavy,200,7,fitted_moment,160.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.04305043050430504,0.9798488664987406,0.044171779141104296,0.9811083123425692,0.08227114716106605,0.9974811083123426,0.08227114716106605,0.9974811083123426,0.09193954659949623,0.9458438287153652,0.9974811083123426,0.1243526144184217,mu=6.46
fork_b0.5,heavy,200,7,comb_prod,40.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.9592192954617582,0.9710327455919395,0.9591054648537981,0.9811083123425692,0.9949831390123095,0.9911838790931989,0.9949950329973488,0.9962216624685138,0.0,0.8828715365239295,0.9181360201511335,0.5877575028497964,
fork_b0.5,heavy,200,7,comb_prod,44.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.9592192954617582,0.9710327455919395,0.9591076115485564,0.9811083123425692,0.9950138889767716,0.9924433249370277,0.9949965526184287,0.9962216624685138,0.0,0.8828715365239295,0.9181360201511335,0.481131679723102,
fork_b0.5,heavy,200,7,normalized_half_comb,40.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.2711864406779661,0.9748110831234257,0.739812959251837,0.9811083123425692,0.7484035759897829,0.9924433249370277,0.9623250296559905,1.0,0.0012594458438287153,0.3904282115869018,0.3904282115869018,0.20688209219884007,
fork_b0.5,heavy,200,7,normalized_half_comb,44.0,3.0,0.0,0.5,step,0.006312668537322595,158801,794,1.8593110197587164,7.268163791413497,0.24609375,0.9722921914357683,0.31491228070175437,0.9836272040302267,0.75,0.9949622166246851,0.9623921085080148,0.9987405541561712,0.0012594458438287153,0.3904282115869018,0.7884130982367759,0.12872648203167958,
fork_b0.5,heavy,200,8,classical_invA,,3.0,0.0,0.5,step,0.006312668537322595,157015,785,1.7834221285978278,7.787890098619306,0.12685714285714286,0.9732484076433121,0.5917721518987342,0.9859872611464968,0.6256015399422522,0.9910828025477707,0.9943533710734349,1.0,0.006369426751592357,0.006369426751592357,0.9528662420382166,1.0000000000000002,reference only (tau_abs 0.350)
fork_b0.5,heavy,200,8,fitted_moment,40.0,3.0,0.0,0.5,step,0.006312668537322595,157015,785,1.7834221285978278,7.787890098619306,0.08633093525179857,0.9707006369426752,0.5610448608745031,0.9847133757961783,0.7498394348105331,0.9923566878980892,0.9950004139784604,1.0,0.016560509554140127,0.913375796178344,0.9732484076433121,0.11860217665678666,mu=0.139
