source,provenance,regime,T,rep,solver,response_family,degree,kernel,gamma,eps_setout,fork_beta,occ_alpha,normalization,composed,metric,target_eff,tau,eff,far,notes
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.1109826589595375,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.6666666666666666,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.6666666666666666,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.1926701570680628,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.1926701570680628,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.1965811965811965,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.995006672668876,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950264141218916,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.9950519608537944,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.9951031558871664,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.1824175824175824,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.6659538066723696,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.6659538066723696,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.0565110565110565,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.0565110565110565,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.0347938144329896,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.9950067045527106,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950067045527106,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.9950067045527106,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.6726959517657192,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.6726959517657192,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.995000351188614,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,80.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.995000351188614,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950067045527106,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_cheb,240.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.6555109326193663,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,uniqueness-greedy,far_at_eff,0.985,,0.985,0.0102564102564102,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,uniqueness-greedy,far_at_eff,0.98,,0.98,0.0102564102564102,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,uniqueness-greedy,far_at_eff,0.97,,0.97,0.0102564102564102,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,uniqueness-greedy,far_at_eff,0.95,,0.95,0.0066755674232309,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,uniqueness-greedy,far_at_eff,0.95,,0.95,0.0298313878080415,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.9950447315151244,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950700222870754,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.669104991394148,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.6696891191709845,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.0435897435897435,floor_frac=0.0192
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.6272076372315036,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.1981424148606811,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.1307779030439684,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.1307779030439684,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.1307779030439684,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.6270296084049666,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.1935483870967742,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.1935483870967742,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.1935483870967742,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.1985058697972251,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.995009001736278,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950344385711998,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.995040813972859,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.1959957850368809,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.1898047722342733,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.994989203078244,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.1742826780021254,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.1024447031431897,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.0555555555555555,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.0555555555555555,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.9950434887730883,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950561511786976,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.9950561511786976,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.9950561511786976,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.9952438255687354,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,40.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950507646505,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,80.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950130398829592,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,160.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950561511786976,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_cheb,240.0,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950319962342404,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,uniqueness-greedy,far_at_eff,0.97,,0.97,0.0115979381443298,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge,,step,3.0,formula,0.0,0.0,raw,uniqueness-greedy,far_at_eff,0.95,,0.95,0.0104712041884816,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.99,,0.99,0.9950444662145828,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950692845054652,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.98,,0.98,0.9950755527278512,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.97,,0.97,0.6263414634146341,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,2,qsvt,fitted_ridge_xval,,step,3.0,formula,0.0,0.0,raw,none,far_at_eff,0.95,,0.95,0.0543615676359039,floor_frac=0.0662
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,classical,classical_invA,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.6341920374707259,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,classical,classical_invA,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.6164451009354998,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,classical,classical_invA,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.1475770925110132,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,classical,classical_invA,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.1475770925110132,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,classical,classical_invA,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.104066985645933,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,quantum,1bqf_cos,1.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.6998468606431854,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,quantum,1bqf_cos,1.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.1876955161626694,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,quantum,1bqf_cos,1.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.1871713985278654,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,quantum,1bqf_cos,1.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.1268403171007927,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,quantum,1bqf_cos,1.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.1268403171007927,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,comb_prod,40.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.9949942635927216,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,comb_prod,40.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950161637931034,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,comb_prod,40.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.9565974171813588,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,comb_prod,40.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.9568941229503578,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,comb_prod,40.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.957460101096155,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_ridge,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.6314057357780912,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_ridge,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.1038062283737024,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_ridge,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.0786650774731823,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_ridge,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.0543881334981458,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_ridge,,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.0543881334981458,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,160.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.6493039964077234,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,160.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.6493039964077234,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,160.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.6493039964077234,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,160.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.6493039964077234,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,160.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.6493039964077234,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,40.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950566674704606,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,80.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950433783723748,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,160.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.6493039964077234,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_cheb,240.0,step,3.4305831090170917,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.994452525598243,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_ridge,,step,3.4305831090170917,formula,0.5,0.0,raw,uniqueness-greedy,far_at_eff,0.97,,0.97,0.0204865556978233,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,0,qsvt,fitted_ridge,,step,3.4305831090170917,formula,0.5,0.0,raw,uniqueness-greedy,far_at_eff,0.95,,0.95,0.0144167758846657,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,classical,classical_invA,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.645367412140575,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,classical,classical_invA,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.645367412140575,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,classical,classical_invA,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.645367412140575,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,classical,classical_invA,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.1311288483466362,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,classical,classical_invA,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.083743842364532,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.7272092210967517,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.7272092210967517,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.1212814645308924,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.1185270425776754,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,quantum,1bqf_cos,1.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.1185270425776754,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.994982827557925,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.9950105669986492,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.9566566962018171,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.9569004524886878,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,comb_prod,40.0,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.95,,0.95,0.9576358045780664,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.99,,0.99,0.6402579456471672,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.985,,0.985,0.6402579456471672,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.98,,0.98,0.0963572267920094,floor_frac=1.0000
fit_comb,Codesign/outputs/fork_noisy/fit_comb.csv,heavy,200,1,qsvt,fitted_ridge,,step,3.1298853411510845,formula,0.5,0.0,raw,none,far_at_eff,0.97,,0.97,0.0390920554854981,floor_frac=1.0000
