angle,n_tracks,scale,theta_d,measurement_error,collision_noise,convolution,epsilon,n_repeats,m_reconstruction_efficiency_mean,m_reconstruction_efficiency_se,m_ghost_rate_mean,m_ghost_rate_se,m_clone_fraction_total_mean,m_clone_fraction_total_se,m_clone_fraction_among_matched_mean,m_clone_fraction_among_matched_se,m_purity_all_matched_mean,m_purity_all_matched_se,m_purity_primary_only_mean,m_purity_primary_only_se,m_hit_efficiency_mean_mean,m_hit_efficiency_mean_se,m_hit_efficiency_weighted_mean,m_hit_efficiency_weighted_se,hit_purity_mean_primary_mean,hit_purity_mean_primary_se,hit_efficiency_mean_primary_mean,hit_efficiency_mean_primary_se,hit_efficiency_weighted_primary_mean,hit_efficiency_weighted_primary_se
0.2,50,1,0.0001,0.0,0.0001,True,0.00014300349646075093,3,0.94,0.011547005383792493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9490710761640456,0.005864866965701843,0.0,0.0,1.0,0.0,0.9490710761640456,0.005864866965701843,0.0,0.0
0.2,50,1,0.0001,0.0,0.0004,True,0.0005660830327787611,3,0.5333333333333333,0.04807401700618653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8619408369408372,0.007951006696172321,0.0,0.0,1.0,0.0,0.8619408369408372,0.007951006696172321,0.0,0.0
0.2,50,1,0.0001,0.01,5e-05,True,0.0010523204394088015,3,0.26666666666666666,0.05811865258054231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7433862433862434,0.03299568640776484,0.0,0.0,1.0,0.0,0.7433862433862434,0.03299568640776484,0.0,0.0
0.2,50,1,0.0001,0.01,0.0001,True,0.0010594235730799712,3,0.2933333333333334,0.058118652580542315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7847619047619047,0.03139698990439513,0.0,0.0,1.0,0.0,0.7847619047619047,0.03139698990439513,0.0,0.0
0.2,50,1,0.0001,0.01,0.0004,True,0.0011926350268198285,3,0.35333333333333333,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7778362573099414,0.03213933151255969,0.0,0.0,1.0,0.0,0.7778362573099414,0.03213933151255969,0.0,0.0
0.2,50,1,0.0001,0.05,5e-05,True,0.005249153951365971,3,0.32666666666666666,0.06359594676112972,0.1704623878536922,0.05851481769836154,0.0,0.0,0.0,0.0,0.0,0.0,0.9952380952380953,0.004761904761904745,0.7033333333333333,0.039299420408505356,0.0,0.0,0.9952380952380953,0.004761904761904745,0.7033333333333333,0.039299420408505356,0.0,0.0
0.2,50,1,0.0001,0.05,0.0001,True,0.00525058255864442,3,0.2333333333333333,0.017638342073763937,0.13942307692307693,0.07082173010892422,0.0,0.0,0.0,0.0,0.0,0.0,0.9926739926739927,0.0073260073260073,0.7022863247863246,0.04602689587921859,0.0,0.0,0.9926739926739927,0.0073260073260073,0.7022863247863246,0.04602689587921859,0.0,0.0
0.2,50,1,0.0001,0.05,0.0004,True,0.005279073517686696,3,0.26,0.07023769168568494,0.2165242165242165,0.1641332275878527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6911764705882352,0.04622421660441681,0.0,0.0,1.0,0.0,0.6911764705882352,0.04622421660441681,0.0,0.0
0.2,50,1,0.001,0.0,5e-05,True,7.3824115301167e-05,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.001,0.0,0.0001,True,0.00014300349646075093,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.001,0.0,0.0004,True,0.0005660830327787611,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.973,0.0032145502536643903,0.0,0.0,1.0,0.0,0.973,0.0032145502536643903,0.0,0.0
0.2,50,1,0.001,0.01,5e-05,True,0.0010523204394088015,3,0.8466666666666667,0.06565905201197403,0.007407407407407408,0.0074074074074074086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.960572032380543,0.01560425969384852,0.0,0.0,1.0,0.0,0.960572032380543,0.01560425969384852,0.0,0.0
0.2,50,1,0.001,0.01,0.0001,True,0.0010594235730799712,3,0.9133333333333332,0.013333333333333308,0.006944444444444444,0.006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9420567375886524,0.004594709271851029,0.0,0.0,1.0,0.0,0.9420567375886524,0.004594709271851029,0.0,0.0
0.2,50,1,0.001,0.01,0.0004,True,0.0011926350268198285,3,0.9266666666666666,0.006666666666666637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979296066252589,0.002070393374741205,0.9478646315140301,0.013586009003336386,0.0,0.0,0.9979296066252589,0.002070393374741205,0.9478646315140301,0.013586009003336386,0.0,0.0
0.2,50,1,0.001,0.05,5e-05,True,0.005249153951365971,3,0.3266666666666667,0.024037008503093253,0.09429824561403509,0.021598372372359884,0.0,0.0,0.0,0.0,0.0,0.0,0.9943977591036415,0.005602240896358524,0.8238951136009959,0.042476435116623974,0.0,0.0,0.9943977591036415,0.005602240896358524,0.8238951136009959,0.042476435116623974,0.0,0.0
0.2,50,1,0.001,0.05,0.0001,True,0.00525058255864442,3,0.38666666666666666,0.024037008503093253,0.0707070707070707,0.049741706069677295,0.0,0.0,0.0,0.0,0.0,0.0,0.988795518207283,0.011204481792717049,0.7823342670401495,0.021698116962974308,0.0,0.0,0.988795518207283,0.011204481792717049,0.7823342670401495,0.021698116962974308,0.0,0.0
0.2,50,1,0.001,0.05,0.0004,True,0.005279073517686696,3,0.25333333333333335,0.08110350040397628,0.3286935286935287,0.14611074263693577,0.0,0.0,0.0,0.0,0.0,0.0,0.9920634920634921,0.00793650793650791,0.7777777777777777,0.014698618394803265,0.0,0.0,0.9920634920634921,0.00793650793650791,0.7777777777777777,0.014698618394803265,0.0,0.0
0.2,50,1,0.01,0.0,5e-05,True,7.3824115301167e-05,3,0.98,0.020000000000000018,0.006944444444444444,0.006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.01,0.0,0.0001,True,0.00014300349646075093,3,0.9266666666666666,0.05456901847914968,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.01,0.0,0.0004,True,0.0005660830327787611,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.01,0.01,5e-05,True,0.0010523204394088015,3,0.8666666666666667,0.1047748909700114,0.006944444444444444,0.006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.01,0.01,0.0001,True,0.0010594235730799712,3,0.9466666666666667,0.05333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.01,0.01,0.0004,True,0.0011926350268198285,3,0.96,0.04,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,1,0.01,0.05,5e-05,True,0.005249153951365971,3,0.5533333333333333,0.27960289300681024,0.37190797439889295,0.3141703640330757,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6480896686159843,0.3240862762802664,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6480896686159843,0.3240862762802664,0.0,0.0
0.2,50,1,0.01,0.05,0.0001,True,0.00525058255864442,3,0.36000000000000004,0.2640706976045115,0.2346801346801347,0.14043229778064162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.993939393939394,0.006060606060606026,0.0,0.0,1.0,0.0,0.993939393939394,0.006060606060606026,0.0,0.0
0.2,50,1,0.01,0.05,0.0004,True,0.005279073517686696,3,0.64,0.23007245235649865,0.09782608695652173,0.07711520526736508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.981183932346723,0.00992888761452162,0.0,0.0,1.0,0.0,0.981183932346723,0.00992888761452162,0.0,0.0
0.2,50,1,0.1,0.0,5e-05,True,7.3824115301167e-05,3,0.006666666666666667,0.006666666666666667,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,1,0.1,0.0,0.0001,True,0.00014300349646075093,3,0.02,0.02,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,1,0.1,0.0,0.0004,True,0.0005660830327787611,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,1,0.1,0.01,5e-05,True,0.0010523204394088015,3,0.02,0.02,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3148148148148148,0.3148148148148149,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3148148148148148,0.3148148148148149,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,1,0.1,0.01,0.0001,True,0.0010594235730799712,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,1,0.1,0.01,0.0004,True,0.0011926350268198285,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,1,0.1,0.05,5e-05,True,0.005249153951365971,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,1,0.1,0.05,0.0001,True,0.00525058255864442,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,1,0.1,0.05,0.0004,True,0.005279073517686696,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,2,0.0001,0.0,5e-05,True,0.00014300349646075093,3,0.38000000000000006,0.034641016151377546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.0001,0.0,0.0001,True,0.0002836370920736567,3,0.02666666666666667,0.017638342073763937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.2,50,2,0.0001,0.0,0.0004,True,0.0011315697062046156,3,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,2,0.0001,0.01,5e-05,True,0.0021043199422362056,3,0.07333333333333333,0.05456901847914967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.5666666666666667,0.29627314724385295,0.0,0.0,0.6666666666666666,0.33333333333333337,0.5666666666666667,0.29627314724385295,0.0,0.0
0.2,50,2,0.0001,0.01,0.0001,True,0.0021185283616919053,3,0.02666666666666667,0.006666666666666667,0.38888888888888884,0.20030840419244383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7999999999999999,0.11547005383792516,0.0,0.0,1.0,0.0,0.7999999999999999,0.11547005383792516,0.0,0.0
0.2,50,2,0.0001,0.01,0.0004,True,0.002384986880318839,3,0.03333333333333333,0.013333333333333332,0.35714285714285715,0.17975796274454167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9111111111111111,0.058794473579213115,0.0,0.0,1.0,0.0,0.9111111111111111,0.058794473579213115,0.0,0.0
0.2,50,2,0.0001,0.05,5e-05,True,0.01049821951042763,3,0.013333333333333334,0.006666666666666667,0.9410256410256411,0.03023032339115793,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285715,0.29738085706659045,0.6666666666666666,0.33333333333333337,0.0,0.0,0.5714285714285715,0.29738085706659045,0.6666666666666666,0.33333333333333337,0.0,0.0
0.2,50,2,0.0001,0.05,0.0001,True,0.010501076749034994,3,0.04,0.039999999999999994,0.7999999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,2,0.0001,0.05,0.0004,True,0.010558059144043631,3,0.09333333333333332,0.07333333333333333,0.6833333333333332,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8597222222222222,0.13000029677079136,0.0,0.0,1.0,0.0,0.8597222222222222,0.13000029677079136,0.0,0.0
0.2,50,2,0.001,0.0,5e-05,True,0.00014300349646075093,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.001,0.0,0.0001,True,0.0002836370920736567,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.001,0.0,0.0004,True,0.0011315697062046156,3,0.7799999999999999,0.030550504633038936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.001,0.01,5e-05,True,0.0021043199422362056,3,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980952380952381,0.019047619047619056,0.9916666666666667,0.008333333333333342,0.0,0.0,0.980952380952381,0.019047619047619056,0.9916666666666667,0.008333333333333342,0.0,0.0
0.2,50,2,0.001,0.01,0.0001,True,0.0021185283616919053,3,0.16,0.030550504633038936,0.06060606060606061,0.06060606060606062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.001,0.01,0.0004,True,0.002384986880318839,3,0.07333333333333335,0.03527668414752788,0.24074074074074073,0.14463425325753063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.001,0.05,5e-05,True,0.01049821951042763,3,0.08666666666666667,0.08666666666666668,0.7450980392156863,0.2549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,2,0.001,0.05,0.0001,True,0.010501076749034994,3,0.04666666666666667,0.046666666666666676,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,2,0.001,0.05,0.0004,True,0.010558059144043631,3,0.02,0.011547005383792516,0.8796296296296297,0.07231712662876531,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.31225897734771435,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6190476190476191,0.31225897734771435,0.6666666666666666,0.33333333333333337,0.0,0.0
0.2,50,2,0.01,0.0,5e-05,True,0.00014300349646075093,3,0.9733333333333333,0.026666666666666655,0.013888888888888888,0.01388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.01,0.0,0.0001,True,0.0002836370920736567,3,0.9533333333333333,0.04666666666666667,0.007575757575757576,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.01,0.0,0.0004,True,0.0011315697062046156,3,0.9866666666666667,0.013333333333333346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.01,0.01,5e-05,True,0.0021043199422362056,3,0.84,0.09237604307034011,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.01,0.01,0.0001,True,0.0021185283616919053,3,0.96,0.04,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.01,0.01,0.0004,True,0.002384986880318839,3,0.98,0.011547005383792526,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,2,0.01,0.05,5e-05,True,0.01049821951042763,3,0.40666666666666673,0.1353185542012296,0.13762626262626262,0.014561316407412619,0.0,0.0,0.0,0.0,0.0,0.0,0.9868746579091408,0.008678495344400133,1.0,0.0,0.0,0.0,0.9868746579091408,0.008678495344400133,1.0,0.0,0.0,0.0
0.2,50,2,0.01,0.05,0.0001,True,0.010501076749034994,3,0.3,0.150996688705415,0.44505494505494503,0.27783949186308865,0.0,0.0,0.0,0.0,0.0,0.0,0.6547619047619048,0.3275432498142287,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6547619047619048,0.3275432498142287,0.6666666666666666,0.33333333333333337,0.0,0.0
0.2,50,2,0.01,0.05,0.0004,True,0.010558059144043631,3,0.41333333333333333,0.006666666666666654,0.15055555555555555,0.012921892610681118,0.0,0.0,0.0,0.0,0.0,0.0,0.9871693121693123,0.004894179894179914,1.0,0.0,0.0,0.0,0.9871693121693123,0.004894179894179914,1.0,0.0,0.0,0.0
0.2,50,2,0.1,0.0,5e-05,True,0.00014300349646075093,3,0.02666666666666667,0.02666666666666667,0.8095238095238096,0.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,2,0.1,0.0,0.0001,True,0.0002836370920736567,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,2,0.1,0.0,0.0004,True,0.0011315697062046156,3,0.02,0.011547005383792516,0.611111111111111,0.20030840419244386,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.2,50,2,0.1,0.01,5e-05,True,0.0021043199422362056,3,0.013333333333333334,0.013333333333333334,0.7777777777777777,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,2,0.1,0.01,0.0001,True,0.0021185283616919053,3,0.02666666666666667,0.02666666666666667,0.7333333333333334,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,2,0.1,0.01,0.0004,True,0.002384986880318839,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,2,0.1,0.05,5e-05,True,0.01049821951042763,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,2,0.1,0.05,0.0001,True,0.010501076749034994,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,2,0.1,0.05,0.0004,True,0.010558059144043631,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.0001,0.0,5e-05,True,0.00021319005605327846,3,0.03333333333333333,0.03333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,3,0.0001,0.0,0.0001,True,0.0004247940677551889,3,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.0001,0.0,0.0004,True,0.0016971888521905864,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.0001,0.01,5e-05,True,0.003156390328808629,3,0.006666666666666667,0.006666666666666667,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,3,0.0001,0.01,0.0001,True,0.0031777035588293387,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.0001,0.01,0.0004,True,0.00357740127855356,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.0001,0.05,5e-05,True,0.015747251165976188,3,0.04,0.04,0.8181818181818182,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,3,0.0001,0.05,0.0001,True,0.015751537045137484,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.0001,0.05,0.0004,True,0.015837011059045784,3,0.04666666666666667,0.046666666666666676,0.8444444444444444,0.15555555555555559,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,3,0.001,0.0,5e-05,True,0.00021319005605327846,3,0.98,0.020000000000000018,0.006944444444444444,0.006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,3,0.001,0.0,0.0001,True,0.0004247940677551889,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,3,0.001,0.0,0.0004,True,0.0016971888521905864,3,0.13333333333333333,0.07688375063113866,0.16666666666666666,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,50,3,0.001,0.01,5e-05,True,0.003156390328808629,3,0.06666666666666667,0.035276684147527874,0.4920634920634921,0.25985246894833175,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0
0.2,50,3,0.001,0.01,0.0001,True,0.0031777035588293387,3,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.001,0.01,0.0004,True,0.00357740127855356,3,0.07333333333333333,0.07333333333333335,0.3611111111111111,0.3203489609630777,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0,0.0
0.2,50,3,0.001,0.05,5e-05,True,0.015747251165976188,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.001,0.05,0.0001,True,0.015751537045137484,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.001,0.05,0.0004,True,0.015837011059045784,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,50,3,0.01,0.0,5e-05,True,0.00021319005605327846,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
