tag,sigma_res,sigma_scatt,n_trk,rep,n_seg,repro_ok,type,count,act_C,act_Q,act_Q_wp,tau_Q_wp,have_q
eps2_sr0.02_ss0.0005,0.02,0.0005,200,2,160000,True,TRUE,800,800,800.0,800.0,0.9451074604037588,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,3,160000,True,isolated,157544,195,1656.0,1655.0,0.9761523207981988,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,3,160000,True,pair,1450,3,22.0,22.0,0.9761523207981988,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,3,160000,True,chain>=3,172,0,0.0,0.0,0.9761523207981988,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,3,160000,True,hub,34,0,0.0,0.0,0.9761523207981988,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,3,160000,True,TRUE,800,800,800.0,800.0,0.9761523207981988,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,4,160000,True,isolated,157583,239,1760.0,1759.0,0.9583598257872488,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,4,160000,True,pair,1394,4,17.0,17.0,0.9583598257872488,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,4,160000,True,chain>=3,155,1,3.0,3.0,0.9583598257872488,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,4,160000,True,hub,68,0,0.0,0.0,0.9583598257872488,True
eps2_sr0.02_ss0.0005,0.02,0.0005,200,4,160000,True,TRUE,800,800,800.0,800.0,0.9583598257872488,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,0,640000,True,isolated,625362,2779,12505.0,12499.0,0.8440385543952137,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,0,640000,True,pair,10250,51,233.0,233.0,0.8440385543952137,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,0,640000,True,chain>=3,2357,14,48.0,48.0,0.8440385543952137,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,0,640000,True,hub,431,5,13.0,13.0,0.8440385543952137,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,0,640000,True,TRUE,1600,1600,1600.0,1599.0,0.8440385543952137,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,1,640000,True,isolated,625220,2631,13263.0,13262.0,0.8307697215379406,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,1,640000,True,pair,10332,46,231.0,231.0,0.8307697215379406,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,1,640000,True,chain>=3,2351,14,56.0,56.0,0.8307697215379406,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,1,640000,True,hub,497,5,13.0,13.0,0.8307697215379406,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,1,640000,True,TRUE,1600,1600,1600.0,1599.0,0.8307697215379406,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,2,640000,True,isolated,625582,2305,12589.0,12585.0,0.8560590133322883,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,2,640000,True,pair,10494,39,204.0,204.0,0.8560590133322883,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,2,640000,True,chain>=3,1861,13,46.0,46.0,0.8560590133322883,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,2,640000,True,hub,463,4,10.0,10.0,0.8560590133322883,True
eps2_sr0.02_ss0.0005,0.02,0.0005,400,2,640000,True,TRUE,1600,1600,1600.0,1600.0,0.8560590133322883,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,0,10000,True,isolated,9657,16,106.0,106.0,0.6347822625824743,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,0,10000,True,pair,130,1,3.0,3.0,0.6347822625824743,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,0,10000,True,chain>=3,9,0,0.0,0.0,0.6347822625824743,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,0,10000,True,hub,4,0,0.0,0.0,0.6347822625824743,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,0,10000,True,TRUE,200,200,200.0,200.0,0.6347822625824743,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,1,10000,True,isolated,9648,30,148.0,144.0,0.6506785139830148,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,1,10000,True,pair,102,0,0.0,0.0,0.6506785139830148,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,1,10000,True,chain>=3,27,0,0.0,0.0,0.6506785139830148,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,1,10000,True,hub,23,0,0.0,0.0,0.6506785139830148,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,1,10000,True,TRUE,200,188,200.0,200.0,0.6506785139830148,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,2,10000,True,isolated,9643,15,132.0,132.0,0.6266961485371596,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,2,10000,True,pair,102,0,1.0,1.0,0.6266961485371596,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,2,10000,True,chain>=3,38,0,0.0,0.0,0.6266961485371596,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,2,10000,True,hub,17,0,0.0,0.0,0.6266961485371596,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,2,10000,True,TRUE,200,200,200.0,200.0,0.6266961485371596,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,3,10000,True,isolated,9671,30,138.0,138.0,0.6040708486149055,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,3,10000,True,pair,106,0,1.0,1.0,0.6040708486149055,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,3,10000,True,chain>=3,13,0,1.0,1.0,0.6040708486149055,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,3,10000,True,hub,10,0,0.0,0.0,0.6040708486149055,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,3,10000,True,TRUE,200,200,200.0,200.0,0.6040708486149055,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,4,10000,True,isolated,9674,18,141.0,141.0,0.6147873623924016,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,4,10000,True,pair,118,0,1.0,1.0,0.6147873623924016,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,4,10000,True,chain>=3,3,0,0.0,0.0,0.6147873623924016,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,4,10000,True,hub,5,0,0.0,0.0,0.6147873623924016,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,4,10000,True,TRUE,200,200,200.0,200.0,0.6147873623924016,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,5,10000,True,isolated,9658,48,190.0,190.0,0.5668397524933514,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,5,10000,True,pair,126,0,2.0,2.0,0.5668397524933514,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,5,10000,True,chain>=3,13,0,0.0,0.0,0.5668397524933514,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,5,10000,True,hub,3,0,0.0,0.0,0.5668397524933514,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,5,10000,True,TRUE,200,200,200.0,200.0,0.5668397524933514,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,6,10000,True,isolated,9663,34,161.0,160.0,0.594953210027244,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,6,10000,True,pair,116,0,3.0,3.0,0.594953210027244,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,6,10000,True,chain>=3,12,0,0.0,0.0,0.594953210027244,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,6,10000,True,hub,9,0,0.0,0.0,0.594953210027244,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,6,10000,True,TRUE,200,200,200.0,200.0,0.594953210027244,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,7,10000,True,isolated,9650,30,134.0,133.0,0.6094634466673667,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,7,10000,True,pair,126,1,5.0,5.0,0.6094634466673667,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,7,10000,True,chain>=3,9,1,1.0,1.0,0.6094634466673667,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,7,10000,True,hub,15,0,0.0,0.0,0.6094634466673667,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,7,10000,True,TRUE,200,200,200.0,200.0,0.6094634466673667,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,8,10000,True,isolated,9632,38,144.0,144.0,0.5989584972987314,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,8,10000,True,pair,114,2,4.0,4.0,0.5989584972987314,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,8,10000,True,chain>=3,25,0,0.0,0.0,0.5989584972987314,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,8,10000,True,hub,29,0,0.0,0.0,0.5989584972987314,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,8,10000,True,TRUE,200,200,200.0,200.0,0.5989584972987314,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,9,10000,True,isolated,9620,34,172.0,172.0,0.5842906750653086,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,9,10000,True,pair,136,2,4.0,4.0,0.5842906750653086,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,9,10000,True,chain>=3,15,0,0.0,0.0,0.5842906750653086,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,9,10000,True,hub,29,0,0.0,0.0,0.5842906750653086,True
eps2_sr0.05_ss0.0001,0.05,0.0001,50,9,10000,True,TRUE,200,200,200.0,200.0,0.5842906750653086,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,0,40000,True,isolated,38611,267,1052.0,1052.0,0.6208795227107866,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,0,40000,True,pair,710,8,25.0,25.0,0.6208795227107866,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,0,40000,True,chain>=3,196,2,10.0,10.0,0.6208795227107866,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,0,40000,True,hub,83,4,4.0,4.0,0.6208795227107866,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,0,40000,True,TRUE,400,400,400.0,399.0,0.6208795227107866,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,1,40000,True,isolated,38406,315,1036.0,1035.0,0.6154005162280737,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,1,40000,True,pair,850,7,30.0,30.0,0.6154005162280737,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,1,40000,True,chain>=3,264,2,6.0,6.0,0.6154005162280737,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,1,40000,True,hub,80,0,2.0,2.0,0.6154005162280737,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,1,40000,True,TRUE,400,400,400.0,400.0,0.6154005162280737,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,2,40000,True,isolated,38627,429,1122.0,1119.0,0.580514288605132,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,2,40000,True,pair,764,6,24.0,24.0,0.580514288605132,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,2,40000,True,chain>=3,154,2,4.0,4.0,0.580514288605132,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,2,40000,True,hub,55,1,3.0,3.0,0.580514288605132,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,2,40000,True,TRUE,400,400,400.0,400.0,0.580514288605132,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,3,40000,True,isolated,38412,379,1129.0,1127.0,0.5919906975488232,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,3,40000,True,pair,798,10,20.0,20.0,0.5919906975488232,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,3,40000,True,chain>=3,260,5,11.0,11.0,0.5919906975488232,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,3,40000,True,hub,130,1,3.0,3.0,0.5919906975488232,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,3,40000,True,TRUE,400,400,400.0,400.0,0.5919906975488232,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,4,40000,True,isolated,38645,210,956.0,956.0,0.6470687615022669,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,4,40000,True,pair,640,4,22.0,22.0,0.6470687615022669,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,4,40000,True,chain>=3,196,1,5.0,5.0,0.6470687615022669,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,4,40000,True,hub,119,1,5.0,5.0,0.6470687615022669,True
eps2_sr0.05_ss0.0001,0.05,0.0001,100,4,40000,True,TRUE,400,400,400.0,400.0,0.6470687615022669,True
eps2_sr0.05_ss0.0001,0.05,0.0001,200,0,160000,True,isolated,151342,3524,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,0,160000,True,pair,4736,115,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,0,160000,True,chain>=3,1799,61,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,0,160000,True,hub,1323,45,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,0,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,1,160000,True,isolated,150700,3320,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,1,160000,True,pair,4586,110,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,1,160000,True,chain>=3,2189,62,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,1,160000,True,hub,1725,71,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,1,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,2,160000,True,isolated,150793,3221,7742.0,7739.0,0.5043755873256397,True
eps2_sr0.05_ss0.0001,0.05,0.0001,200,2,160000,True,pair,4670,112,269.0,269.0,0.5043755873256397,True
eps2_sr0.05_ss0.0001,0.05,0.0001,200,2,160000,True,chain>=3,2184,60,126.0,126.0,0.5043755873256397,True
eps2_sr0.05_ss0.0001,0.05,0.0001,200,2,160000,True,hub,1553,55,101.0,101.0,0.5043755873256397,True
eps2_sr0.05_ss0.0001,0.05,0.0001,200,2,160000,True,TRUE,800,800,798.0,797.0,0.5043755873256397,True
eps2_sr0.05_ss0.0001,0.05,0.0001,200,3,160000,True,isolated,150636,3559,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,3,160000,True,pair,4466,137,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,3,160000,True,chain>=3,2315,82,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,3,160000,True,hub,1783,71,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,3,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,4,160000,True,isolated,151023,3941,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,4,160000,True,pair,4802,129,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,4,160000,True,chain>=3,2113,73,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,4,160000,True,hub,1262,56,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,200,4,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0001,0.05,0.0001,400,0,640000,True,isolated,580892,31710,51292.0,51179.0,1.5002407221022487,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,0,640000,True,pair,20768,934,1773.0,1770.0,1.5002407221022487,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,0,640000,True,chain>=3,15699,1006,1547.0,1543.0,1.5002407221022487,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,0,640000,True,hub,21041,1983,2534.0,2522.0,1.5002407221022487,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,0,640000,True,TRUE,1600,1590,1600.0,1592.0,1.5002407221022487,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,1,640000,True,isolated,584303,33278,52365.0,52233.0,0.6634039185221868,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,1,640000,True,pair,18014,913,1663.0,1661.0,0.6634039185221868,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,1,640000,True,chain>=3,14231,970,1490.0,1486.0,0.6634039185221868,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,1,640000,True,hub,21852,2104,2557.0,2551.0,0.6634039185221868,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,1,640000,True,TRUE,1600,1546,1597.0,1584.0,0.6634039185221868,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,2,640000,True,isolated,584755,32767,51147.0,51044.0,0.4790575053694766,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,2,640000,True,pair,19100,930,1592.0,1590.0,0.4790575053694766,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,2,640000,True,chain>=3,14538,986,1467.0,1466.0,0.4790575053694766,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,2,640000,True,hub,20007,1767,2215.0,2210.0,0.4790575053694766,True
eps2_sr0.05_ss0.0001,0.05,0.0001,400,2,640000,True,TRUE,1600,1583,1595.0,1586.0,0.4790575053694766,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,0,10000,True,isolated,9681,37,179.0,179.0,0.5774869065342633,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,0,10000,True,pair,82,1,4.0,4.0,0.5774869065342633,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,0,10000,True,chain>=3,18,0,0.0,0.0,0.5774869065342633,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,0,10000,True,hub,19,2,2.0,2.0,0.5774869065342633,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,0,10000,True,TRUE,200,200,200.0,200.0,0.5774869065342633,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,1,10000,True,isolated,9673,10,141.0,141.0,0.6259830686579974,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,1,10000,True,pair,100,0,1.0,1.0,0.6259830686579974,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,1,10000,True,chain>=3,6,0,0.0,0.0,0.6259830686579974,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,1,10000,True,hub,21,0,0.0,0.0,0.6259830686579974,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,1,10000,True,TRUE,200,200,200.0,200.0,0.6259830686579974,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,2,10000,True,isolated,9642,25,177.0,177.0,0.5934091084995055,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,2,10000,True,pair,108,0,4.0,4.0,0.5934091084995055,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,2,10000,True,chain>=3,31,0,0.0,0.0,0.5934091084995055,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,2,10000,True,hub,19,0,0.0,0.0,0.5934091084995055,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,2,10000,True,TRUE,200,200,200.0,200.0,0.5934091084995055,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,3,10000,True,isolated,9649,34,151.0,149.0,0.5945663651469866,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,3,10000,True,pair,124,2,7.0,7.0,0.5945663651469866,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,3,10000,True,chain>=3,12,0,0.0,0.0,0.5945663651469866,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,3,10000,True,hub,15,2,2.0,2.0,0.5945663651469866,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,3,10000,True,TRUE,200,200,200.0,200.0,0.5945663651469866,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,4,10000,True,isolated,9636,49,178.0,178.0,0.5745272775760735,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,4,10000,True,pair,128,0,1.0,1.0,0.5745272775760735,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,4,10000,True,chain>=3,16,0,0.0,0.0,0.5745272775760735,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,4,10000,True,hub,20,0,0.0,0.0,0.5745272775760735,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,4,10000,True,TRUE,200,200,200.0,199.0,0.5745272775760735,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,5,10000,True,isolated,9633,49,130.0,130.0,0.5835806819564158,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,5,10000,True,pair,130,1,1.0,1.0,0.5835806819564158,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,5,10000,True,chain>=3,24,1,2.0,2.0,0.5835806819564158,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,5,10000,True,hub,13,0,1.0,1.0,0.5835806819564158,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,5,10000,True,TRUE,200,200,200.0,199.0,0.5835806819564158,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,6,10000,True,isolated,9660,18,106.0,106.0,0.6373662840104056,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,6,10000,True,pair,112,1,3.0,3.0,0.6373662840104056,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,6,10000,True,chain>=3,12,0,0.0,0.0,0.6373662840104056,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,6,10000,True,hub,16,0,0.0,0.0,0.6373662840104056,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,6,10000,True,TRUE,200,200,200.0,200.0,0.6373662840104056,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,7,10000,True,isolated,9664,25,103.0,103.0,0.6294927521037799,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,7,10000,True,pair,112,0,2.0,2.0,0.6294927521037799,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,7,10000,True,chain>=3,15,0,0.0,0.0,0.6294927521037799,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,7,10000,True,hub,9,0,0.0,0.0,0.6294927521037799,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,7,10000,True,TRUE,200,200,200.0,200.0,0.6294927521037799,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,8,10000,True,isolated,9651,8,129.0,129.0,0.6302872126252352,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,8,10000,True,pair,120,0,5.0,5.0,0.6302872126252352,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,8,10000,True,chain>=3,6,0,0.0,0.0,0.6302872126252352,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,8,10000,True,hub,23,0,0.0,0.0,0.6302872126252352,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,8,10000,True,TRUE,200,200,200.0,200.0,0.6302872126252352,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,9,10000,True,isolated,9694,33,196.0,196.0,0.5807059337875322,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,9,10000,True,pair,84,0,2.0,2.0,0.5807059337875322,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,9,10000,True,chain>=3,6,0,0.0,0.0,0.5807059337875322,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,9,10000,True,hub,16,0,1.0,1.0,0.5807059337875322,True
eps2_sr0.05_ss0.0003,0.05,0.0003,50,9,10000,True,TRUE,200,200,200.0,200.0,0.5807059337875322,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,0,40000,True,isolated,38446,267,1039.0,1039.0,0.6225071237680773,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,0,40000,True,pair,734,6,24.0,24.0,0.6225071237680773,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,0,40000,True,chain>=3,232,1,8.0,8.0,0.6225071237680773,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,0,40000,True,hub,188,2,5.0,5.0,0.6225071237680773,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,0,40000,True,TRUE,400,400,400.0,400.0,0.6225071237680773,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,1,40000,True,isolated,38504,334,1076.0,1073.0,0.603489735578134,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,1,40000,True,pair,736,7,26.0,26.0,0.603489735578134,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,1,40000,True,chain>=3,244,3,8.0,8.0,0.603489735578134,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,1,40000,True,hub,116,1,4.0,4.0,0.603489735578134,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,1,40000,True,TRUE,400,400,400.0,399.0,0.603489735578134,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,2,40000,True,isolated,38354,381,1127.0,1125.0,34.28001436951283,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,2,40000,True,pair,858,4,22.0,22.0,34.28001436951283,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,2,40000,True,chain>=3,249,5,8.0,8.0,34.28001436951283,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,2,40000,True,hub,139,0,3.0,3.0,34.28001436951283,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,2,40000,True,TRUE,400,400,400.0,400.0,34.28001436951283,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,3,40000,True,isolated,38594,358,1106.0,1103.0,0.6060557791503814,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,3,40000,True,pair,690,5,24.0,24.0,0.6060557791503814,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,3,40000,True,chain>=3,203,2,3.0,3.0,0.6060557791503814,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,3,40000,True,hub,113,3,5.0,5.0,0.6060557791503814,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,3,40000,True,TRUE,400,400,400.0,400.0,0.6060557791503814,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,4,40000,True,isolated,38489,328,1141.0,1141.0,0.6020236248937495,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,4,40000,True,pair,760,6,26.0,26.0,0.6020236248937495,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,4,40000,True,chain>=3,225,2,10.0,10.0,0.6020236248937495,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,4,40000,True,hub,126,2,3.0,3.0,0.6020236248937495,True
eps2_sr0.05_ss0.0003,0.05,0.0003,100,4,40000,True,TRUE,400,400,400.0,399.0,0.6020236248937495,True
eps2_sr0.05_ss0.0003,0.05,0.0003,200,0,160000,True,isolated,150685,3238,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,0,160000,True,pair,5176,104,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,0,160000,True,chain>=3,2109,66,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,0,160000,True,hub,1230,55,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,0,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,1,160000,True,isolated,150844,3655,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,1,160000,True,pair,4404,108,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,1,160000,True,chain>=3,2435,95,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,1,160000,True,hub,1517,63,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,1,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,2,160000,True,isolated,150787,3387,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,2,160000,True,pair,4646,130,,,,False
