n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
4,19,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6632888824002873,0.75,0.0003616809844970703,0.7022662162780762,0.0762939453125,64
4,19,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6632888824002873,0.75,0.0003616809844970703,0.7022662162780762,0.0762939453125,64
4,20,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6641293782162216,0.75,0.0005545616149902344,0.4963719844818115,0.0736083984375,64
4,20,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6641293782162216,0.75,0.0005545616149902344,0.4963719844818115,0.0736083984375,64
4,21,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6608010793805196,0.75,0.0004775524139404297,0.5561642646789551,0.0694580078125,64
4,21,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6608010793805196,0.75,0.0004775524139404297,0.5561642646789551,0.0694580078125,64
4,22,C,0.01,14,16,42,14,14,0,87.5,0.0,0.6594574027761066,0.8571428571428571,0.0005171298980712891,0.5415873527526855,0.0633544921875,56
4,22,Q,0.01,14,16,42,12,12,0,75.0,0.0,0.6594574027761066,0.8571428571428571,0.0005171298980712891,0.5415873527526855,0.0633544921875,56
4,23,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6683145556351748,0.75,0.00037169456481933594,0.5358376502990723,0.069091796875,64
4,23,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6683145556351748,0.75,0.00037169456481933594,0.5358376502990723,0.069091796875,64
4,24,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6606105010279739,0.75,0.00047326087951660156,0.4951751232147217,0.0751953125,64
4,24,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6606105010279739,0.75,0.00047326087951660156,0.4951751232147217,0.0751953125,64
4,25,C,0.01,16,16,48,16,16,0,100.0,0.0,0.664671689686949,0.75,0.00045180320739746094,0.4915790557861328,0.0721435546875,64
4,25,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.664671689686949,0.75,0.00045180320739746094,0.4915790557861328,0.0721435546875,64
4,26,C,0.01,14,16,42,12,12,0,75.0,0.0,0.6617578402700804,0.6428571428571429,0.00039505958557128906,0.49535393714904785,0.0625,56
4,26,Q,0.01,14,16,42,11,11,0,68.75,0.0,0.6617578402700804,0.6428571428571429,0.00039505958557128906,0.49535393714904785,0.0625,56
4,27,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6663149291411629,0.75,0.00045108795166015625,0.5533032417297363,0.0650634765625,64
4,27,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6663149291411629,0.75,0.00045108795166015625,0.5533032417297363,0.0650634765625,64
4,28,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6698942247140678,0.8125,0.0003936290740966797,0.5090887546539307,0.0748291015625,64
4,28,Q,0.01,16,16,48,13,13,0,81.25,0.0,0.6698942247140678,0.8125,0.0003936290740966797,0.5090887546539307,0.0748291015625,64
4,29,C,0.01,16,16,48,16,16,0,100.0,0.0,0.663793852336109,0.75,0.00031256675720214844,0.9614102840423584,0.07177734375,64
4,29,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.663793852336109,0.75,0.00031256675720214844,0.9614102840423584,0.07177734375,64
