shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
8192,15,4,Q,0.0,60,60,840,55,55,0,91.66666666666667,0.0,0.45325169432982026,0.9166666666666666,0.0007617473602294922,1.2368547916412354,0.02294921875,900
8192,15,5,C,0.0,60,60,840,60,60,0,100.0,0.0,0.46058070406753515,0.9333333333333333,0.0013566017150878906,1.1157784461975098,0.0228271484375,900
8192,15,5,Q,0.0,60,60,840,56,56,0,93.33333333333333,0.0,0.46058070406753515,0.9333333333333333,0.0013566017150878906,1.1157784461975098,0.0228271484375,900
8192,15,6,C,0.0,60,60,840,60,60,0,100.0,0.0,0.45501393088084835,0.9166666666666666,0.0008192062377929688,1.462165355682373,0.025634765625,900
8192,15,6,Q,0.0,60,60,840,55,55,0,91.66666666666667,0.0,0.45501393088084835,0.9166666666666666,0.0008192062377929688,1.462165355682373,0.025634765625,900
8192,15,7,C,0.0,60,60,840,60,60,0,100.0,0.0,0.44782331092519506,0.8666666666666667,0.0012333393096923828,1.3818299770355225,0.02294921875,900
8192,15,7,Q,0.0,60,60,840,52,52,0,86.66666666666667,0.0,0.44782331092519506,0.8666666666666667,0.0012333393096923828,1.3818299770355225,0.02294921875,900
8192,15,8,C,0.0,60,60,840,60,60,0,100.0,0.0,0.439809503887757,0.8166666666666667,0.0012736320495605469,1.642796277999878,0.0234375,900
8192,15,8,Q,0.0,60,60,840,49,49,0,81.66666666666667,0.0,0.439809503887757,0.8166666666666667,0.0012736320495605469,1.642796277999878,0.0234375,900
8192,15,9,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4645577818299452,0.9333333333333333,0.0012943744659423828,3.409212827682495,0.0211181640625,900
8192,15,9,Q,0.0,60,60,840,56,56,0,93.33333333333333,0.0,0.4645577818299452,0.9333333333333333,0.0012943744659423828,3.409212827682495,0.0211181640625,900
8192,15,10,C,0.0,60,60,840,60,60,0,100.0,0.0,0.47066787065367544,0.9666666666666667,0.0012142658233642578,1.6356382369995117,0.02490234375,900
8192,15,10,Q,0.0,60,60,840,58,58,0,96.66666666666667,0.0,0.47066787065367544,0.9666666666666667,0.0012142658233642578,1.6356382369995117,0.02490234375,900
8192,15,11,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4453109524756001,0.8666666666666667,0.0034668445587158203,2.0013267993927,0.0216064453125,900
8192,15,11,Q,0.0,60,60,840,52,52,0,86.66666666666667,0.0,0.4453109524756001,0.8666666666666667,0.0034668445587158203,2.0013267993927,0.0216064453125,900
8192,15,12,C,0.0,60,60,840,60,60,0,100.0,0.0,0.45483228080110105,0.8833333333333333,0.0015444755554199219,1.5345191955566406,0.0225830078125,900
8192,15,12,Q,0.0,60,60,840,53,53,0,88.33333333333333,0.0,0.45483228080110105,0.8833333333333333,0.0015444755554199219,1.5345191955566406,0.0225830078125,900
8192,15,13,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4462480884301299,0.85,0.0008544921875,1.7476751804351807,0.025634765625,900
8192,15,13,Q,0.0,60,60,840,51,51,0,85.0,0.0,0.4462480884301299,0.85,0.0008544921875,1.7476751804351807,0.025634765625,900
8192,15,14,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4582605985894313,0.9,0.001028299331665039,1.276080846786499,0.02294921875,900
8192,15,14,Q,0.0,60,60,840,54,54,0,90.0,0.0,0.4582605985894313,0.9,0.001028299331665039,1.276080846786499,0.02294921875,900
8192,15,15,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4535347224299991,0.8833333333333333,0.0015583038330078125,2.158482074737549,0.02490234375,900
8192,15,15,Q,0.0,60,60,840,53,53,0,88.33333333333333,0.0,0.4535347224299991,0.8833333333333333,0.0015583038330078125,2.158482074737549,0.02490234375,900
8192,15,16,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4605401240112316,0.9,0.01236724853515625,2.0297350883483887,0.0223388671875,900
8192,15,16,Q,0.0,60,60,840,54,54,0,90.0,0.0,0.4605401240112316,0.9,0.01236724853515625,2.0297350883483887,0.0223388671875,900
8192,15,17,C,0.0,60,60,840,60,60,0,100.0,0.0,0.45766465533790623,0.9166666666666666,0.0010344982147216797,1.3288495540618896,0.0203857421875,900
8192,15,17,Q,0.0,60,60,840,55,55,0,91.66666666666667,0.0,0.45766465533790623,0.9166666666666666,0.0010344982147216797,1.3288495540618896,0.0203857421875,900
8192,15,18,C,0.0,60,60,840,62,60,2,100.0,3.225806451612903,0.45452404600080903,0.8709677419354839,0.0013439655303955078,2.242001533508301,0.0228271484375,900
