phi_max,n_tracks,sigma_res,sigma_res_mm,epsilon,repeat,n_true,n_false,true_accepted,false_accepted,segment_efficiency,segment_false_rate
0.02,200,0.005,0.005,0.0016308858027061,1,600,23999400,600,4641,1.0,0.8855180309101317
0.02,200,0.005,0.005,0.0016308858027061,2,600,23999400,600,4656,1.0,0.8858447488584474
0.02,200,0.005,0.005,0.0016308858027061,3,600,23999400,600,4813,1.0,0.8891557361906521
0.02,200,0.005,0.005,0.0016308858027061,4,600,23999400,600,4404,1.0,0.8800959232613909
0.02,200,0.005,0.005,0.0016308858027061,5,600,23999400,600,4671,1.0,0.8861696072851452
0.02,200,0.005,0.005,0.0016308858027061,6,600,23999400,600,4736,1.0,0.8875562218890555
0.02,200,0.005,0.005,0.0016308858027061,7,600,23999400,600,4351,1.0,0.8788123611391638
0.02,200,0.005,0.005,0.0016308858027061,8,600,23999400,600,4972,1.0,0.8923187365398421
0.02,200,0.005,0.005,0.0016308858027061,9,600,23999400,600,4423,1.0,0.8805494724268366
0.02,200,0.01,0.01,0.0031777035588293,0,600,23999400,600,18547,1.0,0.9686634981981512
0.02,200,0.01,0.01,0.0031777035588293,1,600,23999400,600,17718,1.0,0.9672453324598757
0.02,200,0.01,0.01,0.0031777035588293,2,600,23999400,600,17408,1.0,0.9666814749000444
0.02,200,0.01,0.01,0.0031777035588293,3,600,23999400,600,20888,1.0,0.9720774385703648
0.02,200,0.01,0.01,0.0031777035588293,4,600,23999400,600,17349,1.0,0.9665719538692964
0.02,200,0.01,0.01,0.0031777035588293,5,600,23999400,600,19107,1.0,0.9695539655959812
0.02,200,0.01,0.01,0.0031777035588293,6,600,23999400,600,16120,1.0,0.9641148325358851
0.02,200,0.01,0.01,0.0031777035588293,7,600,23999400,600,17599,1.0,0.9670311555579976
0.02,200,0.01,0.01,0.0031777035588293,8,600,23999400,600,16888,1.0,0.9656907593778592
0.02,200,0.01,0.01,0.0031777035588293,9,600,23999400,600,17679,1.0,0.9671754472345314
0.02,200,0.015,0.015,0.004742833744163,0,600,23999400,598,40102,0.9966666666666668,0.9853071253071252
0.02,200,0.015,0.015,0.004742833744163,1,600,23999400,600,42567,1.0,0.9861004934324832
0.02,200,0.015,0.015,0.004742833744163,2,600,23999400,600,44204,1.0,0.9866083385412016
0.02,200,0.015,0.015,0.004742833744163,3,600,23999400,600,39826,1.0,0.9851580665908078
0.02,200,0.015,0.015,0.004742833744163,4,600,23999400,600,47020,1.0,0.98740025199496
0.02,200,0.015,0.015,0.004742833744163,5,600,23999400,598,40141,0.9966666666666668,0.9853211909963424
0.02,200,0.015,0.015,0.004742833744163,6,600,23999400,600,41125,1.0,0.9856201318154584
0.02,200,0.015,0.015,0.004742833744163,7,600,23999400,600,43218,1.0,0.9863069971244692
0.02,200,0.015,0.015,0.004742833744163,8,600,23999400,599,42464,0.9983333333333332,0.9860901469939392
0.02,200,0.015,0.015,0.004742833744163,9,600,23999400,600,40868,1.0,0.9855310118645704
0.02,200,0.02,0.02,0.0063126685373225,0,600,23999400,600,80059,1.0,0.9925612764849552
0.02,200,0.02,0.02,0.0063126685373225,1,600,23999400,600,69315,1.0,0.9914181506114568
0.02,200,0.02,0.02,0.0063126685373225,2,600,23999400,600,72951,1.0,0.9918423950728066
0.02,200,0.02,0.02,0.0063126685373225,3,600,23999400,600,73819,1.0,0.9919375428318036
0.02,200,0.02,0.02,0.0063126685373225,4,600,23999400,600,76238,1.0,0.9921913636481948
0.02,200,0.02,0.02,0.0063126685373225,5,600,23999400,600,63103,1.0,0.990581291304962
0.02,200,0.02,0.02,0.0063126685373225,6,600,23999400,600,73159,1.0,0.991865399476674
0.02,200,0.02,0.02,0.0063126685373225,7,600,23999400,600,67373,1.0,0.9911729657363954
0.02,200,0.02,0.02,0.0063126685373225,8,600,23999400,600,77391,1.0,0.9923068046313036
0.02,200,0.02,0.02,0.0063126685373225,9,600,23999400,600,65279,1.0,0.9908923936307472
0.02,200,0.03,0.03,0.0094570717326724,0,600,23999400,600,153838,1.0,0.996114945803494
0.02,200,0.03,0.03,0.0094570717326724,1,600,23999400,600,161399,1.0,0.9962962734337868
0.02,200,0.03,0.03,0.0094570717326724,2,600,23999400,599,164892,0.9983333333333332,0.9963804678200024
0.02,200,0.03,0.03,0.0094570717326724,3,600,23999400,600,163902,1.0,0.9963526279315752
0.02,200,0.03,0.03,0.0094570717326724,4,600,23999400,600,170079,1.0,0.9964846290404796
0.02,200,0.03,0.03,0.0094570717326724,5,600,23999400,598,160810,0.9966666666666668,0.9962951030927836
0.02,200,0.03,0.03,0.0094570717326724,6,600,23999400,600,152152,1.0,0.9960720645228868
0.02,200,0.03,0.03,0.0094570717326724,7,600,23999400,599,158146,0.9983333333333332,0.9962266528079624
0.02,200,0.03,0.03,0.0094570717326724,8,600,23999400,600,156456,1.0,0.996179706601467
0.02,200,0.03,0.03,0.0094570717326724,9,600,23999400,600,168787,1.0,0.9964578155348404
0.02,200,0.05,0.05,0.0157515370451374,0,600,23999400,600,420514,1.0,0.9985752076634832
0.02,200,0.05,0.05,0.0157515370451374,1,600,23999400,600,416090,1.0,0.9985600806354844
0.02,200,0.05,0.05,0.0157515370451374,2,600,23999400,600,455609,1.0,0.9986848133202106
0.02,200,0.05,0.05,0.0157515370451374,3,600,23999400,600,421799,1.0,0.998579542091719
0.02,200,0.05,0.05,0.0157515370451374,4,600,23999400,600,436561,1.0,0.9986275079432978
0.02,200,0.05,0.05,0.0157515370451374,5,600,23999400,599,379887,0.9983333333333332,0.9984256976603608
0.02,200,0.05,0.05,0.0157515370451374,6,600,23999400,600,433316,1.0,0.9986172438905226
0.02,200,0.05,0.05,0.0157515370451374,7,600,23999400,600,440241,1.0,0.9986389650690384
0.02,200,0.05,0.05,0.0157515370451374,8,600,23999400,600,398249,1.0,0.998495671294149
0.02,200,0.05,0.05,0.0157515370451374,9,600,23999400,600,404404,1.0,0.9985185331502898
0.02,500,0.0,0.0,0.0004247940677551,0,1500,374998500,1500,4239,1.0,0.7386304234187141
0.02,500,0.0,0.0,0.0004247940677551,1,1500,374998500,1499,4796,0.9993333333333332,0.7618745035742653
0.02,500,0.0,0.0,0.0004247940677551,2,1500,374998500,1500,4962,1.0,0.7678737233054782
0.02,500,0.0,0.0,0.0004247940677551,3,1500,374998500,1499,4848,0.9993333333333332,0.7638254293366945
0.02,500,0.0,0.0,0.0004247940677551,4,1500,374998500,1500,4840,1.0,0.7634069400630915
0.02,500,0.0,0.0,0.0004247940677551,5,1500,374998500,1500,4670,1.0,0.7568881685575365
0.02,500,0.0,0.0,0.0004247940677551,6,1500,374998500,1500,4746,1.0,0.7598463016330451
0.02,500,0.0,0.0,0.0004247940677551,7,1500,374998500,1500,5368,1.0,0.7815958066394875
0.02,500,0.0,0.0,0.0004247940677551,8,1500,374998500,1500,4928,1.0,0.7666459240821406
0.02,500,0.0,0.0,0.0004247940677551,9,1500,374998500,1499,4452,0.9993333333333332,0.748109561418249
0.02,500,0.005,0.005,0.0016308858027061,0,1500,374998500,1500,74376,1.0,0.9802309030523486
0.02,500,0.005,0.005,0.0016308858027061,1,1500,374998500,1499,71096,0.9993333333333332,0.9793511949858804
0.02,500,0.005,0.005,0.0016308858027061,2,1500,374998500,1500,70517,1.0,0.979171584486996
0.02,500,0.005,0.005,0.0016308858027061,3,1500,374998500,1500,70197,1.0,0.9790786225365078
0.02,500,0.005,0.005,0.0016308858027061,4,1500,374998500,1500,70038,1.0,0.979032122787889
0.02,500,0.005,0.005,0.0016308858027061,5,1500,374998500,1499,71068,0.9993333333333332,0.979343227637907
0.02,500,0.005,0.005,0.0016308858027061,6,1500,374998500,1500,71430,1.0,0.9794323323735088
0.02,500,0.005,0.005,0.0016308858027061,7,1500,374998500,1499,68533,0.9993333333333332,0.9785954992003656
0.02,500,0.005,0.005,0.0016308858027061,8,1500,374998500,1500,70173,1.0,0.9790716169268764
0.02,500,0.005,0.005,0.0016308858027061,9,1500,374998500,1500,73651,1.0,0.9800401857593378
0.02,500,0.01,0.01,0.0031777035588293,0,1500,374998500,1499,269445,0.9993333333333332,0.994467491437345
0.02,500,0.01,0.01,0.0031777035588293,1,1500,374998500,1500,256206,1.0,0.994179413750553
0.02,500,0.01,0.01,0.0031777035588293,2,1500,374998500,1499,266136,0.9993333333333332,0.9943990883105722
0.02,500,0.01,0.01,0.0031777035588293,3,1500,374998500,1500,271076,1.0,0.9944969476402912
0.02,500,0.01,0.01,0.0031777035588293,4,1500,374998500,1500,260245,1.0,0.9942692315039446
0.02,500,0.01,0.01,0.0031777035588293,5,1500,374998500,1500,274736,1.0,0.9945698605540192
0.02,500,0.01,0.01,0.0031777035588293,6,1500,374998500,1500,252499,1.0,0.9940944649388384
0.02,500,0.01,0.01,0.0031777035588293,7,1500,374998500,1500,267738,1.0,0.994428721057206
0.02,500,0.01,0.01,0.0031777035588293,8,1500,374998500,1500,276155,1.0,0.994597612144568
0.02,500,0.01,0.01,0.0031777035588293,9,1500,374998500,1500,243208,1.0,0.993870245353646
0.02,500,0.015,0.015,0.004742833744163,0,1500,374998500,1499,555700,0.9993333333333332,0.9973097582730766
0.02,500,0.015,0.015,0.004742833744163,1,1500,374998500,1500,621170,1.0,0.997591019320025
0.02,500,0.015,0.015,0.004742833744163,2,1500,374998500,1499,624643,0.9993333333333332,0.9976059743636428
0.02,500,0.015,0.015,0.004742833744163,3,1500,374998500,1499,546959,0.9993333333333332,0.9972668827877432
0.02,500,0.015,0.015,0.004742833744163,4,1500,374998500,1500,647402,1.0,0.997688402871312
0.02,500,0.015,0.015,0.004742833744163,5,1500,374998500,1500,559140,1.0,0.9973244863013698
0.02,500,0.015,0.015,0.004742833744163,6,1500,374998500,1500,613311,1.0,0.9975602258254976
0.02,500,0.015,0.015,0.004742833744163,7,1500,374998500,1500,594423,1.0,0.997482896280224
0.02,500,0.015,0.015,0.004742833744163,8,1500,374998500,1499,604210,0.9993333333333332,0.9975252142530489
0.02,500,0.015,0.015,0.004742833744163,9,1500,374998500,1500,608740,1.0,0.9975419507079182
0.02,500,0.02,0.02,0.0063126685373225,0,1500,374998500,1497,992411,0.998,0.9984938243781114
0.02,500,0.02,0.02,0.0063126685373225,1,1500,374998500,1500,1058517,1.0,0.9985849283549226
0.02,500,0.02,0.02,0.0063126685373225,2,1500,374998500,1500,1115551,1.0,0.9986571785889812
0.02,500,0.02,0.02,0.0063126685373225,3,1500,374998500,1499,1096914,0.9993333333333332,0.998635303842908
0.02,500,0.02,0.02,0.0063126685373225,4,1500,374998500,1500,1086302,1.0,0.9986210725849004
0.02,500,0.02,0.02,0.0063126685373225,5,1500,374998500,1500,1073679,1.0,0.998604883465916
0.02,500,0.02,0.02,0.0063126685373225,6,1500,374998500,1500,955753,1.0,0.9984330161409783
0.02,500,0.02,0.02,0.0063126685373225,7,1500,374998500,1500,1025210,1.0,0.9985390227035872
0.02,500,0.02,0.02,0.0063126685373225,8,1500,374998500,1500,940092,1.0,0.9984069533301048
0.02,500,0.02,0.02,0.0063126685373225,9,1500,374998500,1500,997136,1.0,0.9984979512054444
0.02,500,0.03,0.03,0.0094570717326724,0,1500,374998500,1500,2406323,1.0,0.9993770306206062
0.02,500,0.03,0.03,0.0094570717326724,1,1500,374998500,1500,2350203,1.0,0.9993621643549376
0.02,500,0.03,0.03,0.0094570717326724,2,1500,374998500,1499,2473024,0.9993333333333332,0.9993942266853046
0.02,500,0.03,0.03,0.0094570717326724,3,1500,374998500,1500,2239944,1.0,0.9993307885452414
0.02,500,0.03,0.03,0.0094570717326724,4,1500,374998500,1499,2336044,0.9993333333333332,0.9993587283741946
0.02,500,0.03,0.03,0.0094570717326724,5,1500,374998500,1499,2531031,0.9993333333333332,0.9994081017796432
0.02,500,0.03,0.03,0.0094570717326724,6,1500,374998500,1500,2464524,1.0,0.9993917334137868
0.02,500,0.03,0.03,0.0094570717326724,7,1500,374998500,1500,2249387,1.0,0.9993335960445816
0.02,500,0.03,0.03,0.0094570717326724,8,1500,374998500,1500,2385786,1.0,0.9993716714293972
0.02,500,0.03,0.03,0.0094570717326724,9,1500,374998500,1500,2351672,1.0,0.9993625625326156
0.02,500,0.05,0.05,0.0157515370451374,0,1500,374998500,1500,6647386,1.0,0.9997743982976998
0.02,500,0.05,0.05,0.0157515370451374,1,1500,374998500,1500,6314053,1.0,0.9997624911072712
0.02,500,0.05,0.05,0.0157515370451374,2,1500,374998500,1500,6651315,1.0,0.9997745315328924
0.02,500,0.05,0.05,0.0157515370451374,3,1500,374998500,1500,6254700,1.0,0.9997602378440588
0.02,500,0.05,0.05,0.0157515370451374,4,1500,374998500,1500,6542541,1.0,0.9997707838321918
0.02,500,0.05,0.05,0.0157515370451374,5,1500,374998500,1500,6538897,1.0,0.9997706561237796
0.02,500,0.05,0.05,0.0157515370451374,6,1500,374998500,1498,6678240,0.9986666666666668,0.9997757397071562
0.02,500,0.05,0.05,0.0157515370451374,7,1500,374998500,1500,6524656,1.0,0.9997701556628434
0.02,500,0.05,0.05,0.0157515370451374,8,1500,374998500,1500,6337098,1.0,0.9997633546093316
0.02,500,0.05,0.05,0.0157515370451374,9,1500,374998500,1500,6921335,1.0,0.9997833257617724
0.02,1000,0.0,0.0,0.0004247940677551,0,3000,2999997000,3000,37945,1.0,0.9267309805837098
0.02,1000,0.0,0.0,0.0004247940677551,1,3000,2999997000,3000,37907,1.0,0.9266629183269368
0.02,1000,0.0,0.0,0.0004247940677551,2,3000,2999997000,2999,38831,0.9996666666666668,0.9283050442266316
0.02,1000,0.0,0.0,0.0004247940677551,3,3000,2999997000,2998,37771,0.9993333333333332,0.9264637347003852
0.02,1000,0.0,0.0,0.0004247940677551,4,3000,2999997000,3000,39887,1.0,0.9300487327162076
0.02,1000,0.0,0.0,0.0004247940677551,5,3000,2999997000,3000,37708,1.0,0.926304411909207
0.02,1000,0.0,0.0,0.0004247940677551,6,3000,2999997000,2999,39664,0.9996666666666668,0.9297048965145442
0.02,1000,0.0,0.0,0.0004247940677551,7,3000,2999997000,2999,36440,0.9996666666666668,0.9239585182180076
0.02,1000,0.0,0.0,0.0004247940677551,8,3000,2999997000,3000,37015,1.0,0.9250281144570786
0.02,1000,0.0,0.0,0.0004247940677551,9,3000,2999997000,3000,38296,1.0,0.9273537388609068
0.02,1000,0.005,0.005,0.0016308858027061,0,3000,2999997000,3000,570138,1.0,0.9947656585325
0.02,1000,0.005,0.005,0.0016308858027061,1,3000,2999997000,3000,511609,1.0,0.99417033126121
0.02,1000,0.005,0.005,0.0016308858027061,2,3000,2999997000,2999,585819,0.9996666666666668,0.9949067453780284
0.02,1000,0.005,0.005,0.0016308858027061,3,3000,2999997000,3000,540740,1.0,0.9944826571523154
0.02,1000,0.005,0.005,0.0016308858027061,4,3000,2999997000,2999,582646,0.9996666666666668,0.9948791503385156
0.02,1000,0.005,0.005,0.0016308858027061,5,3000,2999997000,3000,550577,1.0,0.9945806997039256
0.02,1000,0.005,0.005,0.0016308858027061,6,3000,2999997000,3000,526755,1.0,0.9943370048418608
0.02,1000,0.005,0.005,0.0016308858027061,7,3000,2999997000,3000,545917,1.0,0.9945346928588475
0.02,1000,0.005,0.005,0.0016308858027061,8,3000,2999997000,2998,544841,0.9993333333333332,0.994527589309998
0.02,1000,0.005,0.005,0.0016308858027061,9,3000,2999997000,3000,568074,1.0,0.9947467403523886
0.02,1000,0.01,0.01,0.0031777035588293,0,3000,2999997000,2998,2154871,0.9993333333333332,0.998610666356484
0.02,1000,0.01,0.01,0.0031777035588293,1,3000,2999997000,3000,2227759,1.0,0.9986551662461072
0.02,1000,0.01,0.01,0.0031777035588293,2,3000,2999997000,3000,2138471,1.0,0.9985990938004764
0.02,1000,0.01,0.01,0.0031777035588293,3,3000,2999997000,3000,2222970,1.0,0.998652272941684
0.02,1000,0.01,0.01,0.0031777035588293,4,3000,2999997000,3000,2102653,1.0,0.9985752638255212
0.02,1000,0.01,0.01,0.0031777035588293,5,3000,2999997000,3000,2203240,1.0,0.9986402204655884
0.02,1000,0.01,0.01,0.0031777035588293,6,3000,2999997000,3000,2168626,1.0,0.9986185466558238
0.02,1000,0.01,0.01,0.0031777035588293,7,3000,2999997000,3000,2210763,1.0,0.99864484138546
0.02,1000,0.01,0.01,0.0031777035588293,8,3000,2999997000,3000,2188808,1.0,0.9986312669722897
0.02,1000,0.01,0.01,0.0031777035588293,9,3000,2999997000,3000,2186823,1.0,0.9986300262623964
0.02,1000,0.015,0.015,0.004742833744163,0,3000,2999997000,3000,4744202,1.0,0.9993680488001142
0.02,1000,0.015,0.015,0.004742833744163,1,3000,2999997000,2999,4790976,0.9996666666666668,0.9993744231040004
0.02,1000,0.015,0.015,0.004742833744163,2,3000,2999997000,2997,4387396,0.999,0.9993173731827651
0.02,1000,0.015,0.015,0.004742833744163,3,3000,2999997000,2999,4814910,0.9996666666666668,0.9993775307918852
0.02,1000,0.015,0.015,0.004742833744163,4,3000,2999997000,3000,4781729,1.0,0.9993730052423032
0.02,1000,0.015,0.015,0.004742833744163,5,3000,2999997000,2999,4604142,0.9996666666666668,0.999349054001169
0.02,1000,0.015,0.015,0.004742833744163,6,3000,2999997000,3000,4929113,1.0,0.9993917414300928
0.02,1000,0.015,0.015,0.004742833744163,7,3000,2999997000,3000,4911496,1.0,0.9993895610048316
0.02,1000,0.015,0.015,0.004742833744163,8,3000,2999997000,3000,4852219,1.0,0.9993821082015044
0.02,1000,0.015,0.015,0.004742833744163,9,3000,2999997000,3000,4836513,1.0,0.999380102915314
0.02,1000,0.02,0.02,0.0063126685373225,0,3000,2999997000,3000,8877367,1.0,0.9996621761240272
0.02,1000,0.02,0.02,0.0063126685373225,1,3000,2999997000,3000,8396835,1.0,0.9996428501274132
0.02,1000,0.02,0.02,0.0063126685373225,2,3000,2999997000,3000,8515240,1.0,0.9996478145720242
0.02,1000,0.02,0.02,0.0063126685373225,3,3000,2999997000,3000,8435760,1.0,0.9996444975328128
0.02,1000,0.02,0.02,0.0063126685373225,4,3000,2999997000,3000,8214964,1.0,0.999634946076668
0.02,1000,0.02,0.02,0.0063126685373225,5,3000,2999997000,3000,8549177,1.0,0.9996492121245854
0.02,1000,0.02,0.02,0.0063126685373225,6,3000,2999997000,3000,8377903,1.0,0.9996420433454486
0.02,1000,0.02,0.02,0.0063126685373225,7,3000,2999997000,3000,8080891,1.0,0.9996288915820364
0.02,1000,0.02,0.02,0.0063126685373225,8,3000,2999997000,3000,8563179,1.0,0.9996497855111364
0.02,1000,0.02,0.02,0.0063126685373225,9,3000,2999997000,3000,8381071,1.0,0.9996421786027336
0.02,1000,0.03,0.03,0.0094570717326724,0,3000,2999997000,2999,17973436,0.9996666666666668,0.999833170481244
0.02,1000,0.03,0.03,0.0094570717326724,1,3000,2999997000,3000,18890560,1.0,0.9998412157370024
0.02,1000,0.03,0.03,0.0094570717326724,2,3000,2999997000,2998,18499971,0.9993333333333332,0.9998379719492584
0.02,1000,0.03,0.03,0.0094570717326724,3,3000,2999997000,3000,17607473,1.0,0.999829646824364
0.02,1000,0.03,0.03,0.0094570717326724,4,3000,2999997000,3000,17754927,1.0,0.999831061362061
0.02,1000,0.03,0.03,0.0094570717326724,5,3000,2999997000,3000,19476695,1.0,0.9998459934819308
0.02,1000,0.03,0.03,0.0094570717326724,6,3000,2999997000,2999,18180582,0.9996666666666668,0.999835070990692
0.02,1000,0.03,0.03,0.0094570717326724,7,3000,2999997000,3000,19458522,1.0,0.9998458496719836
0.02,1000,0.03,0.03,0.0094570717326724,8,3000,2999997000,3000,18486672,1.0,0.9998377472569552
0.02,1000,0.03,0.03,0.0094570717326724,9,3000,2999997000,2999,18494003,0.9996666666666668,0.999837865617358
0.02,1000,0.05,0.05,0.0157515370451374,0,3000,2999997000,2999,51136688,0.9996666666666668,0.99994135670013
0.02,1000,0.05,0.05,0.0157515370451374,1,3000,2999997000,3000,53270269,1.0,0.999943686579474
0.02,1000,0.05,0.05,0.0157515370451374,2,3000,2999997000,3000,48810021,1.0,0.999938540988889
0.02,1000,0.05,0.05,0.0157515370451374,3,3000,2999997000,2999,51727571,0.9996666666666668,0.999942026542526
0.02,1000,0.05,0.05,0.0157515370451374,4,3000,2999997000,3000,50022326,1.0,0.999940030375814
0.02,1000,0.05,0.05,0.0157515370451374,5,3000,2999997000,3000,50842841,1.0,0.999940998124114
0.02,1000,0.05,0.05,0.0157515370451374,6,3000,2999997000,3000,49928398,1.0,0.9999399175644952
0.02,1000,0.05,0.05,0.0157515370451374,7,3000,2999997000,3000,50988973,1.0,0.9999411672107686
0.02,1000,0.05,0.05,0.0157515370451374,8,3000,2999997000,2999,53462214,0.9996666666666668,0.9999439074524964
0.02,1000,0.05,0.05,0.0157515370451374,9,3000,2999997000,2998,53364221,0.9993333333333332,0.999943823192286
0.2,10,0.0,0.0,0.0004247940677551,0,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,1,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,2,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,3,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,4,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,5,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,6,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,7,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,8,30,2970,30,0,1.0,0.0
0.2,10,0.0,0.0,0.0004247940677551,9,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,0,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,1,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,2,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,3,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,4,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,5,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,6,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,7,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,8,30,2970,30,0,1.0,0.0
0.2,10,0.005,0.005,0.0016308858027061,9,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,0,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,1,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,2,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,3,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,4,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,5,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,6,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,7,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,8,30,2970,30,0,1.0,0.0
0.2,10,0.01,0.01,0.0031777035588293,9,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,0,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,1,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,2,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,3,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,4,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,5,30,2970,30,1,1.0,0.032258064516129
0.2,10,0.015,0.015,0.004742833744163,6,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,7,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,8,30,2970,30,0,1.0,0.0
0.2,10,0.015,0.015,0.004742833744163,9,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,0,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,1,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,2,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,3,30,2970,30,2,1.0,0.0625
0.2,10,0.02,0.02,0.0063126685373225,4,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,5,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,6,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,7,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,8,30,2970,30,0,1.0,0.0
0.2,10,0.02,0.02,0.0063126685373225,9,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,0,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,1,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,2,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,3,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,4,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,5,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,6,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,7,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,8,30,2970,30,0,1.0,0.0
0.2,10,0.03,0.03,0.0094570717326724,9,30,2970,30,0,1.0,0.0
0.2,10,0.05,0.05,0.0157515370451374,0,30,2970,30,1,1.0,0.032258064516129
0.2,10,0.05,0.05,0.0157515370451374,1,30,2970,30,0,1.0,0.0
0.2,10,0.05,0.05,0.0157515370451374,2,30,2970,30,0,1.0,0.0
0.2,10,0.05,0.05,0.0157515370451374,3,30,2970,30,4,1.0,0.1176470588235294
0.2,10,0.05,0.05,0.0157515370451374,4,30,2970,30,1,1.0,0.032258064516129
0.2,10,0.05,0.05,0.0157515370451374,5,30,2970,30,0,1.0,0.0
0.2,10,0.05,0.05,0.0157515370451374,6,30,2970,30,0,1.0,0.0
0.2,10,0.05,0.05,0.0157515370451374,7,30,2970,30,1,1.0,0.032258064516129
0.2,10,0.05,0.05,0.0157515370451374,8,30,2970,30,0,1.0,0.0
0.2,10,0.05,0.05,0.0157515370451374,9,30,2970,30,1,1.0,0.032258064516129
0.2,20,0.0,0.0,0.0004247940677551,0,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,1,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,2,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,3,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,4,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,5,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,6,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,7,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,8,60,23940,60,0,1.0,0.0
0.2,20,0.0,0.0,0.0004247940677551,9,60,23940,60,0,1.0,0.0
0.2,20,0.005,0.005,0.0016308858027061,0,60,23940,60,0,1.0,0.0
0.2,20,0.005,0.005,0.0016308858027061,1,60,23940,60,0,1.0,0.0
0.2,20,0.005,0.005,0.0016308858027061,2,60,23940,60,1,1.0,0.0163934426229508
