tag,n_trk,sigma_res,sigma_scatt,rep_mean,seed_mean,phi_max_mean,hit_ineff_mean,erf_sigma_mean,epsilon_mean,gamma_mean,delta_mean,tau_default_mean,n_seg_mean,n_pad_mean,A_nnz_mean,n_qubits_mean,quantum_metrics_default_mean,cos_QC_mean,P_anc_mean,t_gen_mean,t_angles_mean,t_classical_mean,t_q_mean,t_total_mean,sol_Q_mean,angle_n_true_mean,angle_n_false_mean,angle_true_accepted_mean,angle_false_accepted_mean,angle_segment_efficiency_mean,angle_segment_false_rate_mean,cls_default_n_true_all_mean,cls_default_n_false_all_mean,cls_default_n_true_active_mean,cls_default_n_false_active_mean,cls_default_n_active_mean,cls_default_segment_efficiency_mean,cls_default_segment_purity_mean,cls_default_segment_false_rate_mean,q_default_n_true_all_mean,q_default_n_false_all_mean,q_default_n_true_active_mean,q_default_n_false_active_mean,q_default_n_active_mean,q_default_segment_efficiency_mean,q_default_segment_purity_mean,q_default_segment_false_rate_mean,rep_std,seed_std,phi_max_std,hit_ineff_std,erf_sigma_std,epsilon_std,gamma_std,delta_std,tau_default_std,n_seg_std,n_pad_std,A_nnz_std,n_qubits_std,quantum_metrics_default_std,cos_QC_std,P_anc_std,t_gen_std,t_angles_std,t_classical_std,t_q_std,t_total_std,sol_Q_std,angle_n_true_std,angle_n_false_std,angle_true_accepted_std,angle_false_accepted_std,angle_segment_efficiency_std,angle_segment_false_rate_std,cls_default_n_true_all_std,cls_default_n_false_all_std,cls_default_n_true_active_std,cls_default_n_false_active_std,cls_default_n_active_std,cls_default_segment_efficiency_std,cls_default_segment_purity_std,cls_default_segment_false_rate_std,q_default_n_true_all_std,q_default_n_false_all_std,q_default_n_true_active_std,q_default_n_false_active_std,q_default_n_active_std,q_default_segment_efficiency_std,q_default_segment_purity_std,q_default_segment_false_rate_std,rep_n,seed_n,phi_max_n,hit_ineff_n,erf_sigma_n,epsilon_n,gamma_n,delta_n,tau_default_n,n_seg_n,n_pad_n,A_nnz_n,n_qubits_n,quantum_metrics_default_n,cos_QC_n,P_anc_n,t_gen_n,t_angles_n,t_classical_n,t_q_n,t_total_n,sol_Q_n,angle_n_true_n,angle_n_false_n,angle_true_accepted_n,angle_false_accepted_n,angle_segment_efficiency_n,angle_segment_false_rate_n,cls_default_n_true_all_n,cls_default_n_false_all_n,cls_default_n_true_active_n,cls_default_n_false_active_n,cls_default_n_active_n,cls_default_segment_efficiency_n,cls_default_segment_purity_n,cls_default_segment_false_rate_n,q_default_n_true_all_n,q_default_n_false_all_n,q_default_n_true_active_n,q_default_n_false_active_n,q_default_n_active_n,q_default_segment_efficiency_n,q_default_segment_purity_n,q_default_segment_false_rate_n,rep_sem,seed_sem,phi_max_sem,hit_ineff_sem,erf_sigma_sem,epsilon_sem,gamma_sem,delta_sem,tau_default_sem,n_seg_sem,n_pad_sem,A_nnz_sem,n_qubits_sem,quantum_metrics_default_sem,cos_QC_sem,P_anc_sem,t_gen_sem,t_angles_sem,t_classical_sem,t_q_sem,t_total_sem,sol_Q_sem,angle_n_true_sem,angle_n_false_sem,angle_true_accepted_sem,angle_false_accepted_sem,angle_segment_efficiency_sem,angle_segment_false_rate_sem,cls_default_n_true_all_sem,cls_default_n_false_all_sem,cls_default_n_true_active_sem,cls_default_n_false_active_sem,cls_default_n_active_sem,cls_default_segment_efficiency_sem,cls_default_segment_purity_sem,cls_default_segment_false_rate_sem,q_default_n_true_all_sem,q_default_n_false_all_sem,q_default_n_true_active_sem,q_default_n_false_active_sem,q_default_n_active_sem,q_default_segment_efficiency_sem,q_default_segment_purity_sem,q_default_segment_false_rate_sem
eps2_sr0.05_ss0.0003,50.0,0.05,0.0003,4.5,205004.5,0.2,0.0,0.0001,0.015797180738484268,3.0,1.0,0.35,10000.0,16384.0,10478.6,16.0,,0.28512390058786324,0.005369279792622655,0.005016040802001953,6.068895483016968,0.12928190231323242,231.62972569465637,237.83368566036225,,150.0,374850.0,150.0,89.3,1.0,0.36878883833921083,200.0,9800.0,190.5,4946.1,5136.6,0.9525,0.366891690196732,0.6331083098032679,200.0,9800.0,145.2,70.3,215.5,0.726,0.7238943351433,0.2761056648566999,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45198025024497,0.0,,0.016079001136522882,0.0004809910927712467,0.002825762647251395,0.7302704953394517,0.037239652821092435,113.18665195296015,112.59517141011312,,0.0,0.0,0.0,20.725990125122287,0.0,0.056296425341441705,0.0,0.0,30.041637771599603,5116.6991410478695,5126.957971784482,0.15020818885799803,0.3840309875479294,0.38403098754792947,0.0,0.0,13.489090241953141,63.506867520152674,69.1475877300784,0.06744545120976572,0.17964129334465564,0.17964129334465564,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.108267111509054,0.0,,0.0050846266091848285,0.00015210273874104898,0.0008935846092341347,0.23093180732920443,0.011776212218856696,35.79276209000995,35.60571951930301,,0.0,0.0,0.0,6.554133555754464,0.0,0.017802492820457812,0.0,0.0,9.5,1618.0423387538412,1621.286465879625,0.0475,0.12144126127352181,0.12144126127352184,0.0,0.0,4.26562487281237,20.082634842625165,21.866387193336003,0.021328124364061854,0.056807564878755906,0.056807564878755906
eps2_sr0.05_ss0.0003,100.0,0.05,0.0003,2.0,210002.0,0.2,0.0,0.0001,0.015797180738484268,3.0,1.0,0.35,40000.0,65536.0,41965.2,18.0,,0.2794034218512209,0.005378084613306181,0.008543157577514648,46.567773771286014,0.2140110492706299,7375.196416902542,7421.987839126587,,300.0,2999700.0,300.0,682.6,1.0,0.6942979137607749,400.0,39600.0,79.6,44.0,123.6,0.199,0.5810038573791916,0.4189961426208084,400.0,39600.0,243.2,158.8,402.0,0.608,0.6066053963790272,0.3933946036209728,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9948716262815,0.0,,0.04024979704774062,0.0002490710251724077,0.0012085473121136836,4.980739088143578,0.03302350231609047,1269.5848025255523,1265.8680284492473,,0.0,0.0,0.0,38.997435813140314,0.0,0.012279212738306762,0.0,0.0,86.69948096730452,45.94017849334066,131.99924242206848,0.21674870241826133,0.14318082556439246,0.14318082556439246,0.0,0.0,41.0329136182163,35.32987404449668,74.33370702447175,0.1025822840455407,0.022318584321315126,0.022318584321315137,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.880366970546994,0.0,,0.018000256455863676,0.00011138794870221296,0.0005404787887821703,2.227454235855871,0.014768559206780007,567.7755843295563,566.1133924312309,,0.0,0.0,0.0,17.440183485273305,0.0,0.005491430878607051,0.0,0.0,38.77318661136842,20.545072401916716,59.031855806843815,0.09693296652842107,0.06403241180730425,0.06403241180730425,0.0,0.0,18.3504768330417,15.799999999999999,33.24304438525449,0.045876192082604225,0.009981174340804326,0.00998117434080433
eps2_sr0.05_ss0.0005,10.0,0.05,0.0005,4.5,201004.5,0.2,0.0,0.0001,0.015888074750715974,3.0,1.0,0.35,400.0,512.0,461.4,11.0,,0.4706699424785862,0.023036115912540244,0.0013343095779418945,0.3748637199401855,0.005232095718383789,4.249046993255615,4.6311342239379885,,30.0,2970.0,30.0,0.7,1.0,0.02217741935483871,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,40.0,360.0,30.0,0.9,30.9,0.75,0.9719574780058651,0.028042521994134893,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646545204697133,0.0,,0.006580604774426064,0.0007876143254707172,0.00027074340589281696,0.0990947592288727,0.00217271727140155,1.120215680529669,1.2101689963401148,,0.0,0.0,0.0,0.8232726023485646,0.0,0.025854010835579762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1005049346146119,1.1005049346146114,0.0,0.033820273119101296,0.03382027311910129,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5206833117271115,0.0,,0.002080969946856492,0.0002490655186264636,8.56165824092755e-05,0.03133651433492285,0.0006870735289215118,0.354243302110929,0.3826890382154734,,0.0,0.0,0.0,0.2603416558635551,0.0,0.008175756089110508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348010216963685,0.34801021696368484,0.0,0.010694909414532718,0.010694909414532716
eps2_sr0.05_ss0.0005,20.0,0.05,0.0005,4.5,202004.5,0.2,0.0,0.0001,0.015888074750715974,3.0,1.0,0.35,1600.0,2048.0,1732.2,13.0,,0.35962094503942,0.01231551133886016,0.0020708084106445313,0.6850300788879394,0.008250188827514649,7.763858819007874,8.459964728355407,,60.0,23940.0,60.0,6.1,1.0,0.0906801560991603,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.2,9.7,69.9,0.7525000000000001,0.8637763258056236,0.1362236741943764,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.846176338238381,0.0,,0.009705522071551422,0.0006741849997413474,0.0005667609672440553,0.12093389812653094,0.002590459857744012,1.9275658111410479,2.0174668108494913,,0.0,0.0,0.0,2.9230881691191666,0.0,0.04034010774435019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336751,3.9454615277134146,4.121757985239901,0.007905694150420934,0.04876785138191429,0.04876785138191427,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8487232831816212,0.0,,0.003069155562713819,0.00021319601635026874,0.00017922555453712984,0.03824265644026074,0.0008191753337706846,0.6095498303075677,0.6379790226080492,,0.0,0.0,0.0,0.9243616415908029,0.0,0.012756662152874404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999973,1.2476644848141936,1.3034143197344767,0.0024999999999999953,0.015421748695943918,0.015421748695943913
eps2_sr0.05_ss0.0005,50.0,0.05,0.0005,4.5,205004.5,0.2,0.0,0.0001,0.015888074750715974,3.0,1.0,0.35,10000.0,16384.0,10483.8,16.0,,0.2857344658455737,0.005455847438944831,0.004734301567077636,6.6864667415618895,0.1127242088317871,201.62060708999633,208.42519617080688,,150.0,374850.0,150.0,91.9,1.0,0.3770982210479809,200.0,9800.0,200.0,5940.1,6140.1,1.0,0.2506537560206617,0.7493462439793384,200.0,9800.0,150.0,82.9,232.9,0.75,0.6890079898113717,0.31099201018862827,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.800383139653256,0.0,,0.011748742276452128,0.0003812708980912368,0.0013533816144186488,0.8530459609082308,0.03523739309868711,96.00059400796583,96.38500642413952,,0.0,0.0,0.0,17.40019156982666,0.0,0.043579219462757834,0.0,0.0,0.0,4983.303220644805,4983.303220644805,0.0,0.3114559791291698,0.3114559791291698,0.0,0.0,3.2317865716108947,62.37244762090247,64.8613050199338,0.01615893285805446,0.18025998525825032,0.18025998525825032,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.004847416782582,0.0,,0.0037152785235900353,0.0001205684443506253,0.00042797684449587085,0.2697568185276967,0.011143042099854967,30.35805337942847,30.47961525902421,,0.0,0.0,0.0,5.502423708391301,0.0,0.013780959215465413,0.0,0.0,0.0,1575.8588448490202,1575.8588448490202,0.0,0.09849102849260426,0.09849102849260426,0.0,0.0,1.0219806477837288,19.723899772160223,20.510945587390378,0.00510990323891864,0.05700321244044464,0.05700321244044464
eps2_sr0.05_ss0.0005,100.0,0.05,0.0005,2.0,210002.0,0.2,0.0,0.0001,0.015888074750715974,3.0,1.0,0.35,40000.0,65536.0,41894.0,18.0,,0.29288507310373185,0.005231753765108189,0.007121610641479492,47.036464881896975,0.2241743564605713,6480.630389928818,6527.899062538147,,300.0,2999700.0,300.0,647.0,1.0,0.6826406495167212,400.0,39600.0,83.4,39.6,123.0,0.2085,0.6634845162842534,0.3365154837157466,400.0,39600.0,208.0,123.4,331.4,0.52,0.6283005067558839,0.3716994932441161,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.96066546513693,0.0,,0.008992405445382464,0.00032779635074918587,0.0011856610760963798,5.809943628117079,0.061865436814545975,2343.1168387183125,2339.453949374926,,0.0,0.0,0.0,44.48033273256845,0.0,0.015156175773236417,0.0,0.0,78.8086289691681,34.0117626711701,112.59884546477376,0.19702157242292023,0.055193242154131336,0.05519324215413137,0.0,0.0,19.60867155112758,21.31431443889294,24.704250646396865,0.04902167887781895,0.050154457436010054,0.05015445743601007,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.78441906073282,0.0,,0.004021525971422892,0.00014659498461030873,0.0005302437528854113,2.598285779582309,0.02766706443500857,1047.8737061197114,1046.2356122065373,,0.0,0.0,0.0,19.892209530366404,0.0,0.0067780478615784125,0.0,0.0,35.24429031772381,15.210522673465235,50.355734529445606,0.08811072579430951,0.024683168271048918,0.02468316827104893,0.0,0.0,8.769264507357502,9.53205119583398,11.048076755707301,0.021923161268393755,0.02242975524030766,0.022429755240307662
eps2_sr0.05_ss0.0005,200.0,0.05,0.0005,0.5,220000.5,0.2,0.0,0.0001,0.015888074750715974,3.0,1.0,0.35,160000.0,262144.0,172027.0,20.0,,0.3561040612432649,0.008715479882362025,0.0241549015045166,340.4029667377472,0.39816534519195557,83415.95006608963,83756.7764647007,,600.0,23999400.0,600.0,5413.5,1.0,0.9002159954082931,800.0,159200.0,49.5,44.0,93.5,0.061875,0.5351469890943574,0.46485301090564246,800.0,159200.0,367.5,1394.5,1762.0,0.459375,0.2085909716511689,0.7914090283488311,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.97770542341354,0.0,,0.006872116183038847,0.0002587624380081104,0.004326964055522425,2.7130961513061918,0.13879277530686088,450.463921710513,447.6074810928481,,0.0,0.0,0.0,78.48885271170677,0.0,0.0013023916254065663,0.0,0.0,9.192388155425117,15.556349186104045,24.748737341529164,0.0114904851942814,0.04333501729177876,0.04333501729177865,0.0,0.0,92.63098833543772,94.04520189781083,1.4142135623730951,0.11578873541929714,0.05273892197306208,0.05273892197306204,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.99999999999999,0.0,,0.004859319954128582,0.0001829726746318985,0.0030596256256103516,1.9184486865997314,0.09814131259918213,318.52609372138977,316.5062851905822,,0.0,0.0,0.0,55.49999999999999,0.0,0.0009209299500855528,0.0,0.0,6.499999999999999,10.999999999999998,17.5,0.008125000000000002,0.030642484589853053,0.03064248458985298,0.0,0.0,65.49999999999999,66.5,1.0,0.08187499999999999,0.03729204935962041,0.03729204935962038
eps2_sr0_ss0.0001,10.0,0.0,0.0001,4.5,201004.5,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009310483932495117,0.26470098495483396,0.0035933732986450197,2.982788014411926,3.252445697784424,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00011426690844158962,0.041879720647256834,0.0006098483689664113,0.555389387408067,0.58673435501308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.6134369186134446e-05,0.01324353050169127,0.00019285098732726056,0.17562954524951316,0.18554169433111659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2_sr0_ss0.0001,20.0,0.0,0.0001,4.5,202004.5,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0018782854080200196,2.5712639808654787,0.011206316947937011,7.867300987243652,10.452204513549805,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00045356670461135253,1.9797438714324456,0.006891741658957658,1.656301804047768,3.4181631057555393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00014343038573886704,0.6260499817486083,0.0021793600687773566,0.5237686193436841,1.0809180828142506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2_sr0_ss0.0001,50.0,0.0,0.0001,4.5,205004.5,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059218,0.0034986773968326778,0.003294062614440918,6.8821786642074585,0.07992370128631592,126.58778479099274,133.55373432636262,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.9800000000000001,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.2831667444162107e-16,0.0,0.00034511914560893676,1.1113312313181842,0.041345359132188335,55.20550475270632,55.796519704858554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.22000719030675e-17,0.0,0.00010913625642555387,0.35143379258449114,0.013074550553535786,17.457513439780247,17.644408777781898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2_sr0_ss0.0001,100.0,0.0,0.0001,2.0,210002.0,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,40000.0,65536.0,40600.0,18.0,,0.15781203412721964,0.0017493386983911633,0.006704473495483398,40.26058979034424,0.24478435516357422,2821.299780893326,2861.812933254242,,300.0,2999700.0,300.0,0.0,1.0,0.0,400.0,39600.0,400.0,39600.0,40000.0,1.0,0.01,0.99,400.0,39600.0,300.0,0.0,300.0,0.75,1.0,0.0,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001417462724057844,8.777969491310234,0.0781877905567297,1172.4355971961215,1165.0057711943214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0006339086013130731,3.9256272973977864,0.03496664293907274,524.3291389142179,521.0064197140138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2_sr0_ss0.0001,200.0,0.0,0.0001,2.0,220002.0,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,160000.0,262144.0,161205.6,20.0,,0.11232962247345453,0.0008777977862575914,0.01847238540649414,393.29901256561277,0.45931234359741213,16251.466312932967,16645.24455971718,,600.0,23999400.0,600.0,2.8,1.0,0.004640172842632838,800.0,159200.0,800.0,159200.0,160000.0,1.0,0.005,0.9949999999999999,800.0,159200.0,600.0,5.6,605.6,0.75,0.9907719602973051,0.009228039702694927,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9664793948381427,0.0,,0.00014152528030778646,1.6572221725130349e-06,0.006525598012155985,7.393521958048572,0.1007463801467146,6849.334901026483,6852.317798781024,,0.0,0.0,0.0,1.4832396974191326,0.0,0.0024471921679636213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9664793948382653,2.966479394838265,0.0,0.004845506125455245,0.0048455061254552454,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326649916142105,0.0,,6.329202946058457e-05,7.411322863118059e-07,0.002918336149803656,3.3064835382667908,0.045055150899017814,3063.115687871402,3064.449680301219,,0.0,0.0,0.0,0.6633249580710799,0.0,0.001094417608314348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3266499161421599,1.3266499161421597,0.0,0.00216697621638191,0.0021669762163819104
eps2_sr0_ss0.0003,10.0,0.0,0.0003,4.5,201004.5,0.2,0.0,0.0001,0.0012729689705566274,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.000941610336303711,0.29025261402130126,0.0033733367919921873,3.0372424602508543,3.3322014570236207,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.6168207644729584e-17,0.0,0.00020815342924810024,0.0712447719737511,0.0004932859185756373,0.6248473891111658,0.6951745701103069,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.275113844157575e-18,0.0,6.582389391987067e-05,0.022529575081638335,0.0001559907040387376,0.1975940939600778,0.21983350129769802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2_sr0_ss0.0003,20.0,0.0,0.0003,4.5,202004.5,0.2,0.0,0.0001,0.0012729689705566274,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0015463113784790039,0.637341046333313,0.006217169761657715,6.032695984840393,6.678262495994568,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0001805331989208353,0.06569421696032929,0.0010368860403474438,0.450777781181779,0.5140402579725961,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.7089610186609155e-05,0.020774335469590396,0.000327892156153117,0.14254845071314098,0.1625538024213931,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
