solver,sigma_scatt,hit_ineff,n_trk,n_rep,n_valid,excluded_frac,eff,eff_sem,far,far_sem,pur,pur_sem,eff_wp,eff_wp_sem,far_wp,far_wp_sem,cos_QC
quantum,0.0001,0.02,700,3,3,0.0,72.39648170487705,0.12286742454647791,0.03435540896303,0.017177706192196187,99.96564459103696,0.017177706192197495,99.72667412100883,0.273325878991173,69.8878640266825,29.969312724006166,0.9670578863866354
quantum,0.0001,0.02,1000,3,3,0.0,72.01387433814018,0.09228865766612238,0.18091612184492,0.0907666216951434,99.81908387815508,0.09076662169514796,99.66858538287109,0.33141461712890913,72.45930612347034,27.44071818916152,0.9668967569205695
quantum,0.0001,0.05,10,3,3,0.0,66.34920634920634,0.3174603174603164,0.0,0.0,100.0,0.0,100.0,0.0,90.01873028650498,0.009367913901163835,0.9671351169095969
quantum,0.0001,0.05,20,3,3,0.0,69.90452469904524,1.4113740141137423,0.0,0.0,100.0,0.0,100.0,0.0,95.00341763499658,0.003417634996580432,0.9672873024833887
quantum,0.0001,0.05,50,3,3,0.0,66.37284865244521,2.203971168237127,0.0,0.0,100.0,0.0,100.0,0.0,98.00326295396015,0.0070971118330674385,0.9681506718992111
quantum,0.0001,0.05,100,3,3,0.0,67.74889488338476,0.7521052992883951,0.0,0.0,100.0,0.0,100.0,0.0,98.99902732346895,0.0012997095724568105,0.9677328704467766
quantum,0.0001,0.05,200,3,3,0.0,68.34624152570699,0.6721353357669752,0.0,0.0,100.0,0.0,100.0,0.0,99.49950309040463,0.0009238346955413244,0.9682130002750754
quantum,0.0001,0.05,400,3,3,0.0,68.7786418726655,0.21152095236468696,0.06734006734006666,0.06734006734006669,99.93265993265993,0.06734006734006925,100.0,0.0,99.7500288084894,0.0001108360938306894,0.9676055440074857
quantum,0.0001,0.05,700,3,3,0.0,68.42293382575467,0.09771948320263026,0.07738547144556666,0.019447417218873792,99.92261452855443,0.01944741721887339,100.0,0.0,99.85711348455679,5.539405740491476e-05,0.9677741031762382
quantum,0.0001,0.05,1000,3,3,0.0,68.49822565976811,0.44550822232050835,0.08028904054596332,0.08028904054596334,99.91971095945404,0.08028904054596826,100.0,0.0,99.90001204327375,2.9007598097804222e-05,0.9676322459042175
quantum,0.0001,0.1,10,3,3,0.0,64.25925925925925,3.880060525880919,0.0,0.0,100.0,0.0,100.0,0.0,30.065359477124186,30.06535947712419,0.9681522980379568
quantum,0.0001,0.1,20,3,3,0.0,62.80190239867659,0.9716597788426131,0.0,0.0,100.0,0.0,100.0,0.0,95.01456977360897,0.04925828623585186,0.9682889169637766
quantum,0.0001,0.1,50,3,3,0.0,62.4518723949464,2.4336141769283355,0.0,0.0,100.0,0.0,100.0,0.0,98.00564498939652,0.001555752844807794,0.9691327027107924
quantum,0.0001,0.1,100,3,3,0.0,62.055052056025765,1.268551046087719,0.0,0.0,100.0,0.0,100.0,0.0,98.99825266580046,0.002097678325198751,0.9686274706616457
quantum,0.0001,0.1,200,3,3,0.0,61.663493317399066,0.6701275065563899,0.0,0.0,100.0,0.0,100.0,0.0,99.49871682389549,0.001503129696874343,0.9685821360077643
quantum,0.0001,0.1,400,3,3,0.0,63.30989339774387,1.125433442349913,0.0,0.0,100.0,0.0,100.0,0.0,99.74965894697357,0.00036722743655387126,0.9687022348878177
quantum,0.0001,0.1,700,3,3,0.0,62.45269022242052,0.35453927020717124,0.0,0.0,100.0,0.0,100.0,0.0,99.85711292161774,0.0002482638550100319,0.9687617806943528
quantum,0.0001,0.1,1000,3,3,0.0,62.744806189586974,0.3430482341441161,0.14698007114714998,0.07526725177965841,99.85301992885286,0.07526725177965672,100.0,0.0,99.8999056396284,0.00012119739705000472,0.9687395015899497
quantum,0.0003,0.0,10,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723510176481
quantum,0.0003,0.0,20,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.966672348049817
quantum,0.0003,0.0,50,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723485927408
quantum,0.0003,0.0,100,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,1.7998003799220834,0.1609839338034067,0.9666723486815577
quantum,0.0003,0.0,200,3,3,0.0,74.91666666666667,0.041666666666666664,0.11111111111110666,0.05555555555555333,99.88888888888887,0.055555555555561874,99.875,0.07216878364870323,7.305323346579207,0.40966993068680796,0.9666256197703333
quantum,0.0003,0.0,400,3,3,0.0,74.91666666666667,0.05511981898051231,0.3872755087611,0.193637954416005,99.6127244912389,0.19363795441600842,99.85416666666667,0.09081039465709738,23.51443537996632,0.47206451253293935,0.9666233869658297
quantum,0.0003,0.0,700,3,3,0.0,74.76190476190477,0.07806474433692781,1.826923967058417,0.36669274276750213,98.1730760329416,0.3666927427674995,99.5,0.12876968840943046,49.140769447348,0.20002986064196246,0.9664567294436809
quantum,0.0003,0.0,1000,3,3,0.0,74.73333333333333,0.0712000312109787,4.455553972867523,0.5915935364353063,95.54444602713248,0.5915935364353165,99.47500000000001,0.10408329997330529,65.83193304497752,0.5737736327858637,0.9618055197331721
quantum,0.0003,0.01,10,3,3,0.0,73.47053531264058,1.2230320678773103,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9670391826240013
quantum,0.0003,0.01,20,3,3,0.0,74.25348912690684,0.5953337451647264,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9668524732643736
quantum,0.0003,0.01,50,3,3,0.0,73.98474541331684,0.25767882910740053,0.0,0.0,100.0,0.0,100.0,0.0,32.666666666666664,32.66666666666667,0.9666723492439774
quantum,0.0003,0.01,100,3,3,0.0,73.5714751745286,0.1325327600851079,0.0,0.0,100.0,0.0,99.74358974358974,0.25641025641025317,66.8396987993806,32.16040355587531,0.9667882953654168
quantum,0.0003,0.01,200,3,3,0.0,73.96018839178792,0.3563864074416906,0.05777007510109666,0.05777007510109666,99.94222992489891,0.057770075101094186,99.5759033326345,0.1706063409709675,5.84147178599007,0.3763162880981856,0.9668225244951713
quantum,0.0003,0.01,400,3,3,0.0,73.71308147851327,0.06471323600818359,0.34291123258435335,0.1714594436024292,99.65708876741564,0.171459443602433,99.19533200650862,0.11712937322073258,22.619796660918933,1.378853597662996,0.9667093188246141
quantum,0.0003,0.01,700,3,3,0.0,73.52715719356124,0.15458872212057995,1.3523369753974734,0.29031612759841297,98.64766302460252,0.29031612759841596,99.21053999535184,0.04510054248153271,48.26197092280063,0.4459435158359433,0.9648326691098866
quantum,0.0003,0.01,1000,3,3,0.0,73.49465936903927,0.13003819845270095,4.194724944425956,0.2933077773514609,95.80527505557404,0.2933077773514693,99.33817620852119,0.09498615489491821,65.45257431172867,0.6875381887135817,0.9654440747785519
quantum,0.0003,0.02,10,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723510176481
quantum,0.0003,0.02,20,3,3,0.0,71.8005086426139,0.4916320333426018,0.0,0.0,100.0,0.0,100.0,0.0,63.31506250534591,31.657536212493905,0.9670626733245746
quantum,0.0003,0.02,50,3,3,0.0,72.42993301715235,0.7693777710846323,0.0,0.0,100.0,0.0,100.0,0.0,98.00070268558011,0.0006030457348689622,0.9670520586387488
quantum,0.0003,0.02,100,3,3,0.0,72.42288332098538,0.5937761428530081,0.0,0.0,100.0,0.0,99.82683982683983,0.1731601731601747,33.853710531885646,32.5739484876709,0.9672914284994548
quantum,0.0003,0.02,200,3,3,0.0,72.67407951092356,0.2649208095686133,0.0,0.0,100.0,0.0,99.74193548387098,0.2580645161290249,68.2916418929475,31.20824444795887,0.9671091125597205
quantum,0.0003,0.02,400,3,3,0.0,72.34341237040901,0.05720681707736765,0.4762518144799399,0.029038648505488925,99.52374818552005,0.029038648505489997,99.7175141242938,0.28248587570621453,73.8333335690866,25.916666784584223,0.9667928306967961
quantum,0.0003,0.02,700,3,3,0.0,72.18969023171634,0.07903403002391964,2.181428058033514,0.22980415633912452,97.81857194196648,0.229804156339126,99.46638202112841,0.26700508476092055,65.92028511612297,16.978216692048534,0.9669137196678056
quantum,0.0003,0.02,1000,3,3,0.0,72.32622340579461,0.13652564296760644,4.06645262865574,0.35350882670362826,95.93354737134428,0.3535088267036293,99.16748964455856,0.07924537246571904,65.57776790163103,0.041202465882834494,0.9650277774720895
quantum,0.0003,0.05,10,3,3,0.0,66.02075289575289,3.9283863881333074,0.0,0.0,100.0,0.0,100.0,0.0,30.0,30.000000000000004,0.9694467842073022
quantum,0.0003,0.05,20,3,3,0.0,68.03817073079708,1.1919502464488405,0.0,0.0,100.0,0.0,100.0,0.0,63.319059504573524,31.659532986633735,0.9677705413054792
quantum,0.0003,0.05,50,3,3,0.0,65.75085339130283,2.6252149847655453,0.0,0.0,100.0,0.0,100.0,0.0,65.32992467310315,32.6649623422829,0.9677236717556528
quantum,0.0003,0.05,100,3,3,0.0,68.90187463552063,0.218929876858413,0.0,0.0,100.0,0.0,100.0,0.0,99.00213772984834,0.0009751239117801489,0.9677530507839546
quantum,0.0003,0.05,200,3,3,0.0,69.10591038189806,0.08204185540652752,0.13097576948264333,0.13097576948264333,99.86902423051735,0.13097576948264117,100.0,0.0,99.49945382716494,0.0006716833166155967,0.9675786355338146
quantum,0.0003,0.05,400,3,3,0.0,68.41353456698462,0.13531887219386984,0.50499083836724,0.17442238657334488,99.49500916163277,0.1744223865733484,100.0,0.0,99.75005435287095,0.0001749831255462162,0.9676810909496966
quantum,0.0003,0.05,700,3,3,0.0,68.15535299117694,0.19538005287560362,1.67987167237209,0.4521720946550732,98.32012832762791,0.4521720946550726,100.0,0.0,99.85713121002907,4.4291177880748386e-05,0.9679096895785646
quantum,0.0003,0.05,1000,3,3,0.0,68.33625427885342,0.10718892422126453,4.77877236539856,0.7613481556949899,95.22122763460145,0.7613481556949984,100.0,0.0,99.9000503126834,2.5877441005607473e-05,0.9640624401498018
quantum,0.0003,0.1,10,3,3,0.0,61.48504273504273,3.0071512703071708,0.0,0.0,100.0,0.0,100.0,0.0,90.00725417094846,0.09641390757656015,0.9689793636028758
quantum,0.0003,0.1,20,3,3,0.0,59.34071316614419,3.0474896373225278,0.0,0.0,100.0,0.0,100.0,0.0,94.91102218654396,0.041245808627842,0.9689416982418985
quantum,0.0003,0.1,50,3,3,0.0,61.345775257894324,0.9801277358417845,0.0,0.0,100.0,0.0,100.0,0.0,97.98957953532977,0.007291997784947426,0.968656090448402
quantum,0.0003,0.1,100,3,3,0.0,62.348549330599816,1.6235815229674389,0.0,0.0,100.0,0.0,100.0,0.0,98.9978040815336,0.005466079665656106,0.9689993241459577
quantum,0.0003,0.1,200,3,3,0.0,62.963501291989665,1.3489725195602758,0.08312551953449666,0.08312551953449669,99.91687448046552,0.08312551953449089,100.0,0.0,99.50010929741984,0.0017517681536433154,0.9689478523798964
quantum,0.0003,0.1,400,3,3,0.0,62.316859884209016,0.21040703702998295,0.7718265606755667,0.4219460541205966,99.22817343932444,0.42194605412060404,100.0,0.0,99.75016309112067,9.333908761906278e-05,0.9656410691673588
quantum,0.0003,0.1,700,3,3,0.0,62.287600601127394,0.11102107684448553,1.4015096738984434,0.24517443349054288,98.59849032610155,0.24517443349053777,100.0,0.0,99.85689712963917,0.0002480698671895977,0.9686300830534528
quantum,0.0003,0.1,1000,3,3,0.0,62.72624580987661,0.6261318938717465,5.24998060614376,0.2410116779175895,94.75001939385625,0.24101167791759562,100.0,0.0,99.8999485662008,0.00015417129401476068,0.9642542328407339
quantum,0.0005,0.0,10,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723510176481
quantum,0.0005,0.0,20,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.966672348049817
quantum,0.0005,0.0,50,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,99.83333333333333,0.16666666666666669,1.4627190874427234,1.0089974025394022,0.9666103852914086
quantum,0.0005,0.0,100,3,3,0.0,74.91666666666667,0.08333333333333334,0.11111111111111001,0.11111111111111002,99.8888888888889,0.1111111111111048,99.75,0.14433756729740646,5.865020699033237,1.14596380213058,0.966579259573951
quantum,0.0005,0.0,200,3,3,0.0,74.70833333333333,0.08333333333333334,0.8790366721401167,0.5541221825952597,99.12096332785988,0.5541221825952508,99.54166666666667,0.11023963796102462,19.290291081048462,0.1272893744853966,0.9666218799245989
quantum,0.0005,0.0,400,3,3,0.0,74.47916666666667,0.08333333333333334,3.03149872033585,0.5963109584903658,96.96850127966415,0.596310958490367,99.16666666666667,0.07511565157216646,45.26295249297109,0.4112213431183331,0.9648832666903177
quantum,0.0005,0.0,700,3,3,0.0,74.41666666666667,0.0314970394174365,8.663283963001296,0.8044840129079148,91.33671603699868,0.8044840129079127,99.5,0.2508488988774458,71.67293707391163,0.2621804660214641,0.966237478333555
quantum,0.0005,0.0,1000,3,3,0.0,74.10000000000001,0.09013878188659986,20.29074127199722,0.9879516290631783,79.70925872800278,0.9879516290631788,99.97500000000001,0.025000000000000952,84.06196986545525,0.15310984788338525,0.9638733199534965
quantum,0.0005,0.01,10,3,3,0.0,73.42342342342342,1.5765765765765754,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9670816028148043
quantum,0.0005,0.01,20,3,3,0.0,72.70153231179212,1.061304878770191,0.0,0.0,100.0,0.0,100.0,0.0,31.66776243699321,31.667762436993208,0.9672393563385878
quantum,0.0005,0.01,50,3,3,0.0,73.20593553939096,0.27413762114108575,0.22831050228310334,0.22831050228310337,99.77168949771688,0.22831050228310804,100.0,0.0,66.00348751246095,31.996718630823686,0.9665208672527635
quantum,0.0005,0.01,100,3,3,0.0,73.43324428154683,0.21381591097024044,0.22753128555176336,0.22753128555176336,99.77246871444824,0.22753128555175786,99.31439662090743,0.08592315569973583,5.232480998957496,0.3479579705571555,0.9671030226632574
quantum,0.0005,0.01,200,3,3,0.0,72.90969899665551,0.13876387939864082,1.3277170892662333,0.15198518251237436,98.67228291073377,0.1519851825123789,99.6587754388266,0.08514240557229896,17.856207609000194,1.200139912499709,0.9667234907567458
quantum,0.0005,0.01,400,3,3,0.0,73.55430101513402,0.12633181079022118,2.822434676538497,0.7762336156013728,97.17756532346148,0.7762336156013774,99.44696461639042,0.1495664471463401,46.77843174788964,0.7962650760241947,0.9600891345133834
quantum,0.0005,0.01,700,3,3,0.0,72.92892739310773,0.1978449434138357,9.742053836483157,0.8976120470425639,90.25794616351685,0.8976120470425621,99.44122099202946,0.09744144186874137,72.7392231933486,0.7253727842895525,0.9663519111540907
quantum,0.0005,0.01,1000,3,3,0.0,73.02757622527918,0.15977354090500726,21.982528503642197,1.1805743487469913,78.0174714963578,1.1805743487469917,99.39568384830518,0.062290016172858814,84.13773113401727,0.3571043028961638,0.9633394768378464
quantum,0.0005,0.02,10,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723510176481
quantum,0.0005,0.02,20,3,3,0.0,72.3905723905724,1.6125626313693624,0.0,0.0,100.0,0.0,100.0,0.0,31.671283471837494,31.67128347183749,0.9677154283776362
quantum,0.0005,0.02,50,3,3,0.0,73.03868735128708,0.6694955655610753,0.0,0.0,100.0,0.0,99.822695035461,0.17730496453900932,32.66673538810432,32.66673538810433,0.9671309874236972
quantum,0.0005,0.02,100,3,3,0.0,72.72415639228268,0.4045267247428994,0.0,0.0,100.0,0.0,99.74115578405252,0.14957277504637811,36.60158510601061,31.200597659785835,0.9671278187355731
quantum,0.0005,0.02,200,3,3,0.0,72.14612802386726,0.4799191978035311,0.36036036036036,0.36036036036036,99.63963963963964,0.3603603603603602,99.74093264248704,0.2590673575129567,71.76136384114648,27.738605418133687,0.9672491115678173
quantum,0.0005,0.02,400,3,3,0.0,71.93187510197247,0.4232351262453477,2.8540620305244473,0.16231419511841366,97.14593796947555,0.162314195118407,99.43319735098733,0.2924585974188781,64.18914227884672,17.780513756449192,0.9638658465308474
quantum,0.0005,0.02,700,3,3,0.0,71.99573539771743,0.17721967360057667,9.98583230538213,1.00166445063479,90.01416769461787,1.00166445063479,99.77761304670126,0.22238695329874267,90.27626913551212,9.580902405658266,0.9634213105132364
quantum,0.0005,0.02,1000,3,3,0.0,71.98282992415179,0.28908968711438576,21.380018992193243,1.8834945812110357,78.61998100780674,1.8834945812110377,99.68081435472739,0.31918564527260196,94.44400951135022,5.456007939986948,0.9644122672433078
quantum,0.0005,0.05,10,3,3,0.0,71.01955492048371,1.9376337018588885,0.0,0.0,100.0,0.0,100.0,0.0,30.0,30.000000000000004,0.9675019504514983
quantum,0.0005,0.05,20,3,3,0.0,65.99459502110703,1.3861032508591782,0.0,0.0,100.0,0.0,100.0,0.0,95.0179920285086,0.005706584071649643,0.9680755181533245
quantum,0.0005,0.05,50,3,3,0.0,69.04260645328877,1.2760411708689883,0.0,0.0,100.0,0.0,100.0,0.0,97.99573757026037,0.00920779616697357,0.9677051078903535
quantum,0.0005,0.05,100,3,3,0.0,69.92513875403075,0.41064912050600566,0.7752862595419834,0.45109432165965463,99.22471374045801,0.4510943216596546,100.0,0.0,98.99813148053111,0.0009449949953113305,0.9675934297797105
quantum,0.0005,0.05,200,3,3,0.0,68.59234139478906,0.8114361096896329,0.9407563569190499,0.5397515519542591,99.05924364308095,0.5397515519542604,100.0,0.0,99.49897702630987,0.0005853074581393671,0.9676150036315098
quantum,0.0005,0.05,400,3,3,0.0,68.65745126117791,0.4827846772638091,3.4054051459472734,0.7035428850468047,96.59459485405273,0.7035428850468058,100.0,0.0,99.74967521786861,0.00022713993546619993,0.9674110155588709
quantum,0.0005,0.05,700,3,3,0.0,68.28312050563541,0.24315714364633456,10.626435151133512,0.7599801130103528,89.37356484886647,0.7599801130103482,100.0,0.0,99.85699252784717,0.00011586362285449462,0.9650112916095659
quantum,0.0005,0.05,1000,3,3,0.0,68.35614610584355,0.3960222198144396,19.65895629256127,1.4044212152082547,80.34104370743873,1.4044212152082554,100.0,0.0,99.90001708278528,7.48258977874908e-05,0.9648984474621617
quantum,0.0005,0.1,10,3,3,0.0,60.714285714285715,5.455447255899812,0.0,0.0,100.0,0.0,100.0,0.0,59.73832805398706,29.869332051518786,0.9701571845775101
quantum,0.0005,0.1,20,3,3,0.0,59.48269335912857,3.600465045627626,0.0,0.0,100.0,0.0,100.0,0.0,95.02753946247877,0.03359195101564446,0.9695252053603701
quantum,0.0005,0.1,50,3,3,0.0,62.20305305098299,0.5750966463779471,0.0,0.0,100.0,0.0,100.0,0.0,98.01308985308145,0.008433961040433058,0.9697310723933098
quantum,0.0005,0.1,100,3,3,0.0,62.231999079825165,1.33379495324962,0.32581811263318,0.16396024689063088,99.67418188736683,0.16396024689063418,100.0,0.0,98.99712220680736,0.0072760764020757245,0.9682840108153202
quantum,0.0005,0.1,200,3,3,0.0,63.70182056485316,0.47546060623810993,0.08012820512820334,0.08012820512820334,99.91987179487181,0.08012820512819967,100.0,0.0,99.4997716130456,0.0011574175378115498,0.9688311991080134
quantum,0.0005,0.1,400,3,3,0.0,62.96766541688621,0.05142543171611243,2.419193762493093,0.5064315083527253,97.5808062375069,0.5064315083527218,100.0,0.0,99.75006036459642,0.0003314405725429407,0.967566667755347
quantum,0.0005,0.1,700,3,3,0.0,63.289342898842165,0.33865385167608275,10.512629105825964,0.9804100481645345,89.48737089417403,0.9804100481645384,100.0,0.0,99.85694774906464,0.0001234715586763643,0.9674327908969893
quantum,0.0005,0.1,1000,3,3,0.0,62.741698047994845,0.13245869384317305,23.64782276533693,2.6029572912782335,76.35217723466307,2.602957291278236,100.0,0.0,99.9000502792057,3.138294212683678e-05,0.9682252849924385
quantum,0.0007,0.0,10,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723510176481
quantum,0.0007,0.0,20,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.966672348049817
quantum,0.0007,0.0,50,3,3,0.0,74.66666666666667,0.3333333333333333,0.4444444444444433,0.4444444444444433,99.55555555555556,0.44444444444443815,100.0,0.0,1.78080894193426,0.9803349547834224,0.9664898722804444
quantum,0.0007,0.0,100,3,3,0.0,74.83333333333333,0.08333333333333334,0.44223693892567667,0.2918873656261348,99.55776306107431,0.291887365626143,99.66666666666667,0.16666666666666669,8.068714871760259,0.37771049174019006,0.9665835814244969
quantum,0.0007,0.0,200,3,3,0.0,74.54166666666667,0.041666666666666664,2.7134450129568535,0.5197097781380798,97.28655498704313,0.5197097781380788,99.66666666666667,0.18162078931419476,29.993205219731546,0.3119790298498515,0.9669008851222903
quantum,0.0007,0.0,400,3,3,0.0,74.5,0.09547032697824667,5.690684425970456,1.2564636451157731,94.30931557402954,1.2564636451157747,99.16666666666667,0.11023963796102462,62.808955978151225,0.7460219373750399,0.9663570722773587
quantum,0.0007,0.0,700,3,3,0.0,73.85714285714285,0.08247860988423401,28.960568383117206,1.1941531830711816,71.0394316168828,1.1941531830711833,99.96428571428572,0.020619652471053376,83.68561215504485,0.3049983891536639,0.963329366367013
quantum,0.0007,0.0,1000,3,3,0.0,73.51666666666667,0.12936812246883456,48.83120664341542,0.5938584914032216,51.16879335658458,0.5938584914032218,99.97500000000001,0.014433756729739825,91.14158315941135,0.07680806396909652,0.9696295848206952
quantum,0.0007,0.01,10,3,3,0.0,73.20974820974821,1.4813424525995766,1.2345679012345667,1.234567901234567,98.76543209876543,1.2345679012345747,100.0,0.0,29.916897506925206,29.916897506925206,0.9667088272962264
quantum,0.0007,0.01,20,3,3,0.0,74.35897435897435,0.6410256410256446,0.0,0.0,100.0,0.0,100.0,0.0,33.25396825396825,30.90360422090404,0.9666723488971861
quantum,0.0007,0.01,50,3,3,0.0,73.32572021157033,0.4960434379455926,0.0,0.0,100.0,0.0,100.0,0.0,65.99374395811762,32.00677296921484,0.9668978711130709
quantum,0.0007,0.01,100,3,3,0.0,73.33868329940672,0.24293026530620596,0.8061886012011232,0.4155358530805205,99.19381139879886,0.41553585308052365,99.40367451328359,0.08546980026258098,9.09913212520633,0.8135719464615608,0.9665377392464517
quantum,0.0007,0.01,200,3,3,0.0,73.57875917316461,0.20394841112402973,2.6612666594597867,1.0398555159988674,97.33873334054017,1.0398555159988687,99.53404005329287,0.21118254632767655,28.6470835287699,0.7227619160763183,0.9634966896550509
quantum,0.0007,0.01,400,3,3,0.0,73.09824537694341,0.2362994111039413,8.295057572460111,2.207464045089979,91.70494242753989,2.207464045089972,99.48867787912577,0.07437924345130542,61.63656656630304,0.17147250233122552,0.9633536386400804
quantum,0.0007,0.01,700,3,3,0.0,72.46277029783762,0.21576730401881528,28.289307715300307,0.7222548988767042,71.71069228469969,0.722254898876705,99.45359603789836,0.07402024117140135,83.72855689504698,0.20276027857645035,0.9644455985015208
quantum,0.0007,0.01,1000,3,3,0.0,72.51194911821449,0.13458190288970986,50.00794957472601,1.3814789808582493,49.99205042527399,1.3814789808582484,99.58462196341952,0.07534332822605108,91.06995749956684,0.12367424820314113,0.9611165754342798
quantum,0.0007,0.02,10,3,3,0.0,72.36842105263158,1.31578947368421,0.0,0.0,100.0,0.0,100.0,0.0,30.0,30.000000000000004,0.9666723507962205
quantum,0.0007,0.02,20,3,3,0.0,71.39639639639638,1.8435479215928938,0.0,0.0,100.0,0.0,100.0,0.0,32.48080016249183,31.26921588469255,0.9670816021061279
quantum,0.0007,0.02,50,3,3,0.0,72.42890211640211,0.3297564595763733,0.23809523809523667,0.2380952380952367,99.76190476190476,0.2380952380952408,100.0,0.0,33.85689686353878,32.075348258100796,0.9669793075776631
quantum,0.0007,0.02,100,3,3,0.0,72.38372940797214,0.25040458610514454,0.24199144465817665,0.12100110243632292,99.75800855534182,0.12100110243632596,99.73614775725594,0.2638522427440648,40.64292498835178,29.20260138070636,0.967171151245649
quantum,0.0007,0.02,200,3,3,0.0,72.53620233811385,0.4035072112154582,1.8748870234047867,0.30165006186888077,98.12511297659522,0.3016500618688814,99.43717226711465,0.2839844182184111,53.30429289957695,23.09902907192313,0.9533164301684437
quantum,0.0007,0.02,400,3,3,0.0,72.49583114533579,0.10946358501637593,8.946721363438662,1.8977541668275906,91.05327863656133,1.8977541668275868,99.78466838931956,0.2153316106804463,87.07085267289001,12.679065868435796,0.9620947544780432
quantum,0.0007,0.02,700,3,3,0.0,71.5573365002784,0.2715829826099821,26.115996061324683,0.9897975028786793,73.88400393867532,0.9897975028786772,99.16935766100106,0.08982147616658047,83.59208567515459,0.20980434977019705,0.9651535615845382
quantum,0.0007,0.02,1000,3,3,0.0,70.89509967398804,0.12277872011706874,51.391430973534874,1.1727511576948035,48.608569026465126,1.1727511576948024,99.70501474926253,0.2949852507374686,96.99800829337676,2.902028913728177,0.9680983070704777
quantum,0.0007,0.05,10,3,3,0.0,74.34772829509672,0.3798773224033885,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9678006763464263
quantum,0.0007,0.05,20,3,3,0.0,71.95767195767196,1.6254240380217608,0.0,0.0,100.0,0.0,100.0,0.0,63.29773893216797,31.648869469125874,0.9677382295804402
quantum,0.0007,0.05,50,3,3,0.0,70.91331389965991,0.5815642130941222,0.0,0.0,100.0,0.0,100.0,0.0,98.00279917808706,0.00026138828828513593,0.9677265731275292
quantum,0.0007,0.05,100,3,3,0.0,68.5463772837311,1.7213112008415976,0.98293862999745,0.632681145220224,99.01706137000254,0.6326811452202209,100.0,0.0,98.99998098986731,0.0002824105124522097,0.9671012211471561
quantum,0.0007,0.05,200,3,3,0.0,67.55988957286367,0.4789558276648268,0.8170310701956233,0.3057782717722358,99.18296892980436,0.3057782717722297,100.0,0.0,99.50080752244396,0.00028378119511579926,0.9675095744922055
quantum,0.0007,0.05,400,3,3,0.0,68.32464273781068,0.4488354401410851,7.459090501851886,0.5514740577890939,92.54090949814811,0.5514740577890948,100.0,0.0,99.74980908085354,0.00039518616992391804,0.967348229145209
quantum,0.0007,0.05,700,3,3,0.0,68.30801234647221,0.48732371055082546,24.059050458569917,0.720329191839934,75.94094954143007,0.7203291918399395,100.0,0.0,99.85713471410342,2.8861982032722085e-05,0.9683848326541055
quantum,0.0007,0.05,1000,3,3,0.0,68.00098179075687,0.45876203096546475,48.74263776471144,3.3295621297526603,51.25736223528856,3.3295621297526616,100.0,0.0,99.89991497537278,6.782894386158384e-05,0.9651088042924894
quantum,0.0007,0.1,10,3,3,0.0,66.55828639699608,1.483950365837766,0.0,0.0,100.0,0.0,100.0,0.0,59.97443563412626,29.98737048237686,0.9685207959669914
quantum,0.0007,0.1,20,3,3,0.0,59.152652986886835,3.7407961029955827,0.0,0.0,100.0,0.0,100.0,0.0,94.94778142142599,0.03315372817014782,0.9681617297592832
quantum,0.0007,0.1,50,3,3,0.0,65.93783860849729,0.654711482624985,0.0,0.0,100.0,0.0,100.0,0.0,98.00284684108664,0.0046839532219654055,0.9684530710876752
quantum,0.0007,0.1,100,3,3,0.0,64.06651801034256,0.6711107632109415,0.0,0.0,100.0,0.0,100.0,0.0,98.99907770650702,0.0024710792496758535,0.9684402123800072
quantum,0.0007,0.1,200,3,3,0.0,62.38808244253246,0.7247912098583682,2.5764624907868137,0.3646791637232298,97.42353750921318,0.36467916372323206,100.0,0.0,99.49839432331804,0.0015710996072888805,0.9686790162569103
quantum,0.0007,0.1,400,3,3,0.0,62.355723815648844,1.1572378043050437,6.993024841135097,0.4069821811211593,93.0069751588649,0.4069821811211619,100.0,0.0,99.75044212508398,0.00027146923883844147,0.9690442813502568
